datetime,id_ticker,open,close,high,low,average,volume,business,amount_stock,date,SMA_3,EMA_3,SMA_5,EMA_5,SMA_7,EMA_7,SMA_9,EMA_9,SMA_11,EMA_11,std_close3,std_open3,std_close5,std_open5,std_close7,std_open7,std_close9,std_open9,std_close11,std_open11,AD_Line,ADXR,Bollinger_Norm,trend
2024-01-02 13:35:00,58413,134605,134410,134605,134395,134519.71,16088557.5,30,119,2024-01-02,0.45283433986350907,0.4733867761765635,0.4456979760629471,0.46383191794200507,0.4594424946199049,0.4661579309041007,0.4695681133808999,0.47107507469544074,0.47889914674226647,0.47686376143567494,0.23294229419593557,0.315181577523381,0.24306476557061987,0.3372132117360685,0.22797938133898032,0.3047425651703645,0.20226935632198323,0.26971459744292964,0.1890344086818031,0.2407673447457332,-53440518.220330864,0.351755,0.6713517309107623,1
2024-01-02 13:30:00,58413,134715,134625,134725,134625,134674.6,14437117.5,30,107,2024-01-02,0.4308175975197484,0.4459009604441788,0.4082711435563468,0.4302019858653478,0.41292290740396853,0.42702899016386653,0.41984014009895837,0.4274247241203068,0.4258787206086363,0.42946694194482254,0.240921680841331,0.3057660157698012,0.3431053462824229,0.3977042535687053,0.34110991904088755,0.40693789194108926,0.3031292594137697,0.37158488541066576,0.28570365918353113,0.33167646269065076,-67877635.72033086,0.36133899999999997,1.2036387505252082,1
2024-01-02 13:25:00,58413,134715,134730,134775,134705,134740.33,14201631.0,30,105,2024-01-02,0.43662997219617833,0.4411301559571013,0.40871450043224106,0.42466601472614773,0.40290399971679314,0.41890904847045846,0.404533573942933,0.41665769877533065,0.40935476738825316,0.41629430225553704,0.11288653765253062,0.04855538623253827,0.34255341165074565,0.37971669490532967,0.4072663187009302,0.44993130939581816,0.37824245116754623,0.43000633933233356,0.35430484932861656,0.38479589548956605,-71935244.57747371,0.36743200000000004,1.1969778400772475,1
2024-01-02 11:00:00,58413,134890,134975,134990,134860,134913.99,13869158.5,30,102,2024-01-02,0.4469751560138519,0.4546365444841146,0.42604483844290975,0.4364604086406594,0.41145038661057565,0.4283096907598385,0.40761245394609563,0.4236849189845954,0.4105552804675988,0.42114841353050486,0.12419835163314417,0.07718704200476291,0.3131271470479614,0.3125799479739226,0.4702870650069323,0.4487084718559872,0.4594448039948466,0.4786552579817796,0.4320108436622359,0.4426355573528651,-61266661.11593525,0.373746,1.0257957452855924,0
2024-01-02 10:55:00,58413,134985,134870,134995,134850,134920.46,13559506.5,30,100,2024-01-02,0.42673183997178016,0.43028548220273444,0.41858154222540744,0.4172779542302738,0.4024147029469536,0.4100474852241039,0.391251759890237,0.4048446315975787,0.39009515177209003,0.40119186429773035,0.08484263373656374,0.10444199845636963,0.17555376620304722,0.13480195975687706,0.4195010129818215,0.4184604666388659,0.47638952334134627,0.5060080418555059,0.46638267752261753,0.4889540425393697,-71085614.09869388,0.38506300000000004,1.1819155786534938,1
2024-01-02 10:50:00,58413,134925,134995,135015,134925,134974.86,13753938.0,30,101,2024-01-02,0.450688265378813,0.4549067115439592,0.44635519409454744,0.444388457163538,0.4395148061210322,0.4384030919161426,0.4235954289398786,0.4335658171926159,0.4191976124321691,0.42980296448441513,0.04638222288003261,0.03666612529744311,0.1267967113805317,0.1098846883478801,0.33682596584339414,0.3200540451556596,0.48217549435116763,0.46618891313978983,0.49672854500657265,0.498983898566044,-63444537.43202721,0.393502,0.8719243127261397,0
2024-01-02 10:45:00,58413,135030,134970,135060,134915,134990.19,13903989.5,30,103,2024-01-02,0.43499104567010893,0.4431097208209531,0.43935309854564486,0.4362884206037709,0.4423678841109251,0.4320677997971999,0.4267374100171,0.42778990577339526,0.4171946124872286,0.42393756201906385,0.045648921106039776,0.04016477533857507,0.08729533281368884,0.10694948612539287,0.19645550419486674,0.14943297331870845,0.4175207476157274,0.4122697204171696,0.4945832808859444,0.49861376758633474,-66800672.82857893,0.40027,1.0695417081599166,1
2024-01-02 10:40:00,58413,135105,135070,135140,135015,135068.16,13966047.5,30,103,2024-01-02,0.44634546381341816,0.4546547649605197,0.4509876868591483,0.44912544485846084,0.45809835930460974,0.4462140313767882,0.4498523693038635,0.4426557557212383,0.43672681884670433,0.4390503649095321,0.03592298785805954,0.06895057228355848,0.05553283971657564,0.07524447953721022,0.14159672196541645,0.14011496082890784,0.3280768012979778,0.3228381149732468,0.4822603989171997,0.45797496359235956,-68476598.52857894,0.408241,0.8127961842240686,1
2024-01-02 10:35:00,58413,134835,135080,135080,134835,134955.2,14993523.0,30,111,2024-01-02,0.4374702270014106,0.44679266660321565,0.4411095919537495,0.44309624397139064,0.4534925682140629,0.44154268339299974,0.45341395870294104,0.4386915227112518,0.44104107547349414,0.4353023081051885,0.041956653440968154,0.10620693899062922,0.06661705065415681,0.09056773563310522,0.10667233314317891,0.12088948056398569,0.20265301275955339,0.15581716105597193,0.4145606505410646,0.38210619345884644,-53483075.52857894,0.411467,1.0919514093878322,0
2024-01-02 10:30:00,58413,134665,134795,134795,134625,134688.02,14209586.0,30,105,2024-01-02,0.42901234478849176,0.4298707575282502,0.4379846955495021,0.43414104015787547,0.4533995347746975,0.43720834263447217,0.45785672617146705,0.4372530630542201,0.45266312050191954,0.4357047456749198,0.11155090398340081,0.16907131380366394,0.09047479008118209,0.15175841808265209,0.08920137413160924,0.13416361414361125,0.13869542902088183,0.14529934760099988,0.3080142701200378,0.27982702700760104,-39273489.52857894,0.40918,1.2065392356596092,0
2024-01-02 10:25:00,58413,134975,134690,135045,134665,134879.81,14607483.5,30,108,2024-01-02,0.448626221575428,0.4515179044684934,0.4660231282613472,0.46121740432409963,0.4856337649459733,0.46898478053874965,0.4974786337661517,0.4726951164007518,0.5014082453127391,0.47391665865790816,0.13948127450236417,0.11854026148587109,0.13766878002503488,0.1541861692586673,0.12871509957432717,0.13510538948197742,0.1266931014258618,0.13663352916696891,0.1871076913192564,0.14667735582797695,-51958935.72594736,0.413036,-0.060064823952155434,1
2024-01-02 10:20:00,58413,134980,134980,135005,134885,134972.27,13699685.0,30,101,2024-01-02,0.45752846765069066,0.4760387693073966,0.479451618181022,0.48082290225179797,0.5016039573702623,0.48810142373645027,0.5155310785850572,0.49236143974534224,0.5231415390964343,0.49426356964454254,0.10156203778205022,0.13788818489450758,0.13840077684912083,0.14861715826078947,0.12799187206449497,0.1349321406546096,0.11255013217997711,0.12050577956516338,0.13886452688011813,0.12787254107496018,-43967452.80928069,0.419831,-0.5897548226009725,1
2024-01-02 10:15:00,58413,134975,135005,135110,134960,135030.79,14124221.0,30,104,2024-01-02,0.43024202423553615,0.4463550471692011,0.4414788526768817,0.4485119627689972,0.4634694788413887,0.45464074896968365,0.4765936632085359,0.4583360370564608,0.4877625402929111,0.4598316206325001,0.12085479218326925,0.0022012965192711002,0.12857458139709313,0.12183392945136563,0.12833024194056622,0.13548991035499097,0.11369289059635522,0.11989424291667718,0.11646490588982991,0.11714261405878396,-49617141.20928069,0.426287,0.6673453653757333,0
2024-01-02 10:10:00,58413,135165,134985,135165,134985,135055.92,14045815.5,30,103,2024-01-02,0.4393261400206729,0.4454957286492573,0.43597641158047956,0.44783221739433804,0.46045604243739185,0.45426481650246475,0.4749379321478652,0.45848417870534836,0.48751264138700207,0.4604957802398566,0.009129135569763872,0.08255391798791474,0.11173895383012164,0.15893051391089935,0.12885504551764224,0.15572242002747616,0.11178750433406356,0.1390824922341069,0.10183119085657799,0.11812219566528562,-63662956.70928069,0.43396500000000005,0.7654156747017601,1
2024-01-02 10:05:00,58413,135055,135165,135185,135055,135119.04,15092797.0,30,111,2024-01-02,0.44944151729430776,0.4606040841724516,0.4477347207357343,0.4598275086293843,0.46488286493936803,0.4650035115067022,0.48020913918115987,0.4688314703339985,0.4926646687046238,0.4707817338844311,0.06809332397255112,0.07273883945836193,0.13672334970732497,0.07309334019526438,0.14454117805196146,0.14971546278335587,0.12870516217531164,0.1412969433492233,0.1178005100199532,0.11902662008931919,-53214097.24774223,0.441368,0.6077197237359789,0
2024-01-02 10:00:00,58413,135090,135065,135090,134985,135030.62,14920883.5,30,110,2024-01-02,0.42963849962052086,0.4377313770643077,0.43461890542998843,0.4386532647627601,0.4408954178018012,0.4441291859074505,0.4572702306474347,0.44806211565104614,0.47026302728172775,0.4500679240343525,0.06216259270759073,0.04279533062123016,0.06037732343287721,0.07018454488033289,0.14270310664374197,0.1480931964553185,0.13156249877788898,0.1448868396839471,0.11690445149058167,0.12317493992768684,-45398396.36678985,0.43054200000000004,1.3210784122063604,1
2024-01-02 09:55:00,58413,135110,135090,135170,135065,135106.82,13199936.0,30,97,2024-01-02,0.4463418333083587,0.4519560108905183,0.4498618278887823,0.45390960161544924,0.45961223539263774,0.46018189670591814,0.4711021679232678,0.46491655496737955,0.48525515503113087,0.46768137952398064,0.035897720884035735,0.021214800987461542,0.055647659640984955,0.062207726242201195,0.13313934763623644,0.07095756197782911,0.13315211611402947,0.14547371004580015,0.12063439705363295,0.12660259908041166,-52312648.55726604,0.42682400000000004,0.783945869720754,1
2024-01-02 09:50:00,58413,135115,135125,135125,135080,135099.29,12929002.0,30,95,2024-01-02,0.4415963995744818,0.45178316533108454,0.4497368836780139,0.4537913362388337,0.46450915400510157,0.46023036032685666,0.46839485840081424,0.46522970283404425,0.4837499857822069,0.46829755961431524,0.020785426100618,0.010079257093683432,0.05250167600875313,0.03538099366969301,0.061323809958607256,0.06649925112055441,0.13704735262614642,0.1402062434971018,0.12569887795922752,0.13040219002436226,-39383646.55726604,0.42714199999999997,0.7684797658756891,0
2024-01-02 09:45:00,58413,135075,135110,135120,135065,135094.37,12469210.5,30,92,2024-01-02,0.43912155774419115,0.44789498179853904,0.4484872007178569,0.45071058361058625,0.46234554366668396,0.4576375106399023,0.46839840625057627,0.46305993851445754,0.4794212791252301,0.46652314145526164,0.012106901921838296,0.01660131450450833,0.028009690634367545,0.02192300697155482,0.05448501480928946,0.05530270117007405,0.12384270276978805,0.06566218815352036,0.12780089990338336,0.12874166830015704,-31448694.420902405,0.414974,0.9596616221350359,0
2024-01-02 09:40:00,58413,135090,135060,135115,135055,135077.59,14034561.5,30,103,2024-01-02,0.4397400812172381,0.4469010731875415,0.447737035717474,0.4514437440278388,0.4653568899740467,0.4594715242500356,0.4759969725281367,0.46576000596418565,0.481240280491566,0.46996156650704934,0.02346866510984027,0.015394020804961325,0.020244205908484008,0.014430847934019646,0.0477199036234978,0.03280432422664619,0.05380259294626122,0.058656126246581015,0.12701861778417295,0.1198396961822383,-43144162.33756907,0.403925,0.7674427055973635,1
2024-01-02 09:35:00,58413,135060,135095,135115,135060,135095.97,13442049.0,30,99,2024-01-02,0.444691398687598,0.45400959976208416,0.45473842851706425,0.4585824449571737,0.4740184945613956,0.4670948308480575,0.4845009358004779,0.4739745425965989,0.4919125689064274,0.47877946869864496,0.017699260221800298,0.01143130435135325,0.017236191143505015,0.020463494401569308,0.028537801226765715,0.021579994913274596,0.04644506838984279,0.04917438083641146,0.11185571779134046,0.052292267496926,-39478148.97393271,0.401631,-0.22057045853418158,0
2024-01-02 09:30:00,58413,135030,135080,135085,135005,135046.03,13248016.0,30,98,2024-01-02,0.43912109978129155,0.4490072007291745,0.45011192919296666,0.4539030148120093,0.46780407567184223,0.46278364079539075,0.4808879831262269,0.47005308037847626,0.49197629943676,0.4752548397970242,0.012109590452558666,0.0228566855278855,0.01804660415143244,0.028147928347838237,0.016737722510173133,0.027596347649085883,0.04004329876500186,0.03748154687119274,0.04779366800016707,0.04691772236589457,-27886134.97393272,0.397843,0.6543078190190165,0
2024-01-02 09:25:00,58413,134925,135050,135060,134925,135003.26,13702830.5,30,101,2024-01-02,0.44056495116191263,0.4487243625205163,0.4501119153113022,0.45443012937802707,0.4694986418294397,0.46398920703246294,0.483898450750538,0.4718934480586098,0.49492749613449855,0.4776969186801562,0.01580331027023313,0.05401421197049058,0.017440273751426604,0.058156293561576734,0.01955942264518599,0.06119845265098309,0.02747203275321609,0.05465291511851661,0.04108435942948219,0.05622663346274337,-16213353.436895676,0.397898,0.32962181115630823,0
2024-01-02 09:20:00,58413,134820,134930,134930,134810,134856.53,13553081.0,30,100,2024-01-02,0.4374696770400633,0.4438280368512937,0.44936158359841044,0.45220677173945456,0.4704405204910273,0.463413349049463,0.4844258263166633,0.47255824227812343,0.49813087851062265,0.47938830242580527,0.054756354947586704,0.08002505560803082,0.05063392317053901,0.09819656094831876,0.054669124488472956,0.09918271704005295,0.04655026037042684,0.09384127989734652,0.053530859479418005,0.08407416999002626,-2660272.436895676,0.404013,0.3610643206148952,0
2024-01-02 09:15:00,58413,134790,134805,134820,134785,134804.15,13089482.5,30,97,2024-01-02,0.4409773109261341,0.4467654170613228,0.4579969741679994,0.45823675895991256,0.4802443447463324,0.47170331295206064,0.4967851002233818,0.48265316230905425,0.5124674737021365,0.49099833063052073,0.0845895590522255,0.05407425889701353,0.09731942316224826,0.1068458633295212,0.09710620420576357,0.11710462201730197,0.09032999465280815,0.11871668825137906,0.08676010287721654,0.10189879083457407,-790346.3654671046,0.39900599999999997,-0.0024318506059175632,0
2024-01-02 09:10:00,58413,134780,134805,134820,134770,134793.85,13101962.5,30,97,2024-01-02,0.4463517815891842,0.45649133565417765,0.4663977910087896,0.4680686467899925,0.4910098145065837,0.4825468038880639,0.5094690664931346,0.49465556019466916,0.5252575686142346,0.5041343562726869,0.04987725480982226,0.015894144488350425,0.1034519519248027,0.09444083979387335,0.1125039646529252,0.12484322072107201,0.11166588320306554,0.13024157204397882,0.1023492662620985,0.11929915380394188,4450438.634532895,0.39097000000000004,-0.33832299894760687,1
2024-01-02 11:05:00,58413,134950,135045,135070,134950,135024.65,13867031.5,30,102,2024-01-02,0.45110627898399835,0.4686595778350747,0.4655208455072892,0.47419163184449226,0.4907267922969553,0.4862268208073092,0.5082623666130186,0.497240579163355,0.5250058537235298,0.5062407683775118,0.09576433199933898,0.07283596486989345,0.09599905847483146,0.06988409199153767,0.11108853881197467,0.1068078051413072,0.10551831080250941,0.11882677011801097,0.10177645827843075,0.11567595920749223,12539540.342866229,0.385922,-0.33788355187588853,0
2024-01-02 11:10:00,58413,135045,135020,135090,135020,135060.16,13924703.0,30,103,2024-01-02,0.43024729076218016,0.44268486252757494,0.4347300826469029,0.44626239974996695,0.4576333156240019,0.45654618879369036,0.4743377802930348,0.4662900630891374,0.4909070940842271,0.47439513180934123,0.09102464724818667,0.10232702558934191,0.09009166109028678,0.10235761460608513,0.10243189472460222,0.10359090180666389,0.09894781578690015,0.11531270717590572,0.09932847375386385,0.11056397622670262,-1385162.657133771,0.386398,0.9462499656656319,0
2024-01-02 11:15:00,58413,134990,134975,135015,134945,134988.22,13714803.5,30,101,2024-01-02,0.4403582837228702,0.4452451053050857,0.43897987844803776,0.44954996877816,0.45894993378932775,0.4598037852926805,0.47644469652777505,0.46955563061321876,0.49247693942692583,0.47778217375424314,0.0244770386894801,0.03636003013269145,0.09224090480940363,0.1058764514446248,0.09198198746558867,0.09740074775764888,0.09596562071458659,0.10493727622355004,0.09370683411734537,0.1021872800987577,-3344420.299990914,0.37372,0.9349278126502031,0
2024-01-02 11:20:00,58413,134970,134940,134980,134900,134946.63,14209880.5,30,105,2024-01-02,0.4415967510783517,0.4484275455842621,0.4479847756363106,0.45388838002437465,0.4628097501586987,0.46455078688367246,0.48020899967729147,0.4745923399519065,0.49656107984305364,0.48312610990688126,0.027681741867383935,0.029616038617160997,0.07384428276733977,0.08818860490953559,0.08272228558915032,0.10036940216694845,0.08797606905448054,0.09616725869013798,0.0885416655768936,0.09637667454852489,-3344420.299990914,0.355854,0.7877809767055413,0
2024-01-02 13:20:00,58413,134770,134710,134770,134680,134710.82,12635874.5,30,93,2024-01-02,0.43312992572183556,0.4370130480455887,0.4499866330051407,0.4475486749126744,0.46327947799985614,0.4607065648057463,0.4793797376012174,0.47229323291759856,0.4970013941109252,0.48196562183974534,0.0993952479379302,0.0927943645868282,0.10600264273191996,0.09191609957538323,0.11160912467259083,0.10794289834401816,0.10542823470763463,0.09852165941448404,0.11138976504521012,0.0978691177128373,-7556378.46665758,0.34686700000000004,0.6985726597219142,1
2024-01-02 13:15:00,58413,134730,134740,134770,134680,134733.11,13810143.5,30,102,2024-01-02,0.4519407335644206,0.46019090228167087,0.4711731064733823,0.4712650006645743,0.49244173110803796,0.4856735782777375,0.5059411985153763,0.49851127666627937,0.5243968916478654,0.5093537338955156,0.08647387418394048,0.09824526185781224,0.11293001881721411,0.12500987005713046,0.12104440188350989,0.11858059910946914,0.10789592509393311,0.11024299740972911,0.11584256694374678,0.10101158708991045,-2952997.299990914,0.33667499999999995,-0.33117071272652565,0
2024-01-02 13:10:00,58413,134685,134735,134770,134640,134710.3,14575654.5,30,108,2024-01-02,0.4397361166104157,0.45304198278025204,0.4602640073300417,0.46320685932700023,0.4871508890353001,0.4775284210991316,0.4989185660782636,0.49047646868895217,0.5158910842922001,0.501519660520872,0.011113581960742767,0.0324843324848732,0.10040576640216069,0.12498203648060814,0.12973646738746583,0.1351374031080434,0.11532521885468554,0.12465733020626096,0.11460255690720303,0.10584390734397743,3774227.85385524,0.327557,-0.10518583381145687,0
2024-01-02 13:05:00,58413,134595,134675,134685,134565,134631.45,14930628.0,30,110,2024-01-02,0.438908771736777,0.4481977430724205,0.4533705135823067,0.4584823773753137,0.4808275847131157,0.4730715346555614,0.49763639983198804,0.4863464750693202,0.5118623498374898,0.49775150847964916,0.02501139686183656,0.05251115005757748,0.08190182902180371,0.12311712386039345,0.1275207689308408,0.1627739088296867,0.12797816362837977,0.14922321872927508,0.11651918296889079,0.12575167071868631,16216417.85385524,0.319632,0.09392672785501531,0
2024-01-02 13:00:00,58413,134520,134595,134600,134505,134537.68,13991919.0,30,104,2024-01-02,0.44035616887405543,0.44799852162091514,0.45224331992211536,0.4592053145234868,0.4807386328098391,0.47451287608769954,0.5026257652390851,0.48844408498716035,0.5159638816648463,0.5004728667570499,0.048589491779397746,0.06313872932077633,0.045890116483462355,0.09010805378868514,0.12299676055282784,0.1658521234343004,0.14933883287911118,0.1796468496168108,0.13296629352059214,0.15207700469921698,28735503.274907872,0.31305499999999997,0.08257766402026463,0
2024-01-02 12:55:00,58413,134490,134510,134540,134470,134511.76,13572236.5,30,100,2024-01-02,0.4409767968834266,0.44885207012069434,0.45726344814482783,0.4611958774441102,0.4825411041697125,0.47741244629429885,0.5054328198067435,0.492152753482265,0.5233500836913219,0.5049301336702293,0.05711502935684795,0.04135857152407913,0.07738015185095228,0.09137157384943573,0.11861725854970827,0.1548575038780417,0.15621543812624736,0.19644691179577556,0.1582120022552532,0.1750650022469224,30674394.2034793,0.305611,0.0037805213496281955,0
2024-01-02 12:50:00,58413,134535,134485,134570,134470,134524.31,14219220.0,30,105,2024-01-02,0.4436698908410933,0.45341605528785006,0.4615366795313709,0.4655418005893707,0.4851972219048245,0.4820687454591004,0.5089244282030297,0.497288034808063,0.531124779770324,0.5106067647900868,0.039939278350546434,0.017533021326175038,0.08402788768390079,0.06843490221556814,0.0930901735750699,0.10387691555161471,0.1507483808621368,0.17705633823539713,0.179589861769075,0.18731499326326229,20720940.2034793,0.299478,-0.244763696144749,1
2024-01-02 12:45:00,58413,134600,134530,134650,134530,134586.47,13337519.5,30,99,2024-01-02,0.4440847675017587,0.4563361303758092,0.45952956375261667,0.46628446764163095,0.48510574998119993,0.4819258366900466,0.5056031057003386,0.49679729305061765,0.528103667532065,0.5100415842293686,0.015619192121895173,0.04232527955248689,0.0598637937812021,0.04258089440663463,0.09384485815211781,0.08269055481986483,0.1278812664231805,0.1447033364300696,0.16872332085097272,0.18122474066607544,7383420.703479301,0.29274100000000003,-0.23499233843987496,1
2024-01-02 12:40:00,58413,134545,134585,134635,134520,134572.49,13901338.5,30,103,2024-01-02,0.4415981169073899,0.45397501646232913,0.45161781237287435,0.46117440549385347,0.4762142297133121,0.4752072619236361,0.4941081657962519,0.4890983947340044,0.5163642225091096,0.5017398093176904,0.034684293595219795,0.026778125721304703,0.036257285661182144,0.03580350500695728,0.07857906068357992,0.06108953725924776,0.08605520536535417,0.09396743297540716,0.14520366334265222,0.1570640444350137,9196638.768696692,0.28011600000000003,0.09750343836364539,0
2024-01-02 12:35:00,58413,134560,134530,134605,134470,134530.85,14246817.5,30,105,2024-01-02,0.4366286187410964,0.44516081562783805,0.4430844234439745,0.45217132811737376,0.4650609212177124,0.46554987685268273,0.4839050944868853,0.478890234217953,0.5031192236338111,0.49114691608347566,0.021981885617998718,0.021743517667428727,0.02747690278822948,0.035347670821217765,0.054595313851802274,0.03706031353196076,0.08354706685124427,0.07456992847001041,0.11966758989904476,0.1268465236727623,7613659.04647447,0.266843,0.7582410925066582,1
2024-01-02 12:30:00,58413,134570,134590,134675,134540,134601.15,13863918.0,30,103,2024-01-02,0.4459480573284485,0.4550694530536554,0.45199441442126376,0.46059813807836425,0.4707314009796046,0.4729999789473438,0.48912036903906225,0.4857236425515813,0.5063382065260367,0.49761612125198795,0.023055502106581496,0.009627195250395792,0.033141157324061137,0.022285896751403987,0.03537552561410358,0.03343507865971805,0.06896126738395712,0.053640095711100885,0.07972683617033462,0.07813045766307963,4019309.935363359,0.263351,0.2621976727186408,0
2024-01-02 17:55:00,58413,134190,134225,134280,134175,134224.52,16657262.5,30,124,2024-01-02,0.4235847842926036,0.425670434436405,0.4379400889747414,0.4380086274521152,0.45580107512397705,0.4531689420245988,0.4732540149980505,0.46727821611685266,0.49189984746600635,0.4800121921671922,0.1354854910028442,0.16561701232382167,0.12115972485843235,0.15108266973258633,0.10946984386149343,0.1314659285129232,0.11062450724628319,0.1192531511945534,0.12488452957323945,0.12256545753331069,3226106.9591728826,0.26675899999999997,0.9889476849311483,1
2024-01-02 12:25:00,58413,134800,134575,134825,134515,134646.22,14784154.5,30,109,2024-01-02,0.47087216769283885,0.48357896318406346,0.4849630560455094,0.4904322747530211,0.5054135501507595,0.504079798607541,0.5214792549494934,0.5178703489547625,0.5405539159419265,0.530748967337399,0.14335983950807857,0.23622775185588268,0.12483159272778226,0.19416727791547211,0.1132751657970553,0.16950375640606613,0.10081645072293383,0.14968507751834445,0.11379760623348298,0.1327408503904637,-5835149.024698086,0.255899,-0.8671186053730771,1
