@relation /home/othavioaset_perfeito_keel
@attribute EMA_3 real[-0.01,1.01]
@attribute SMA_3 real[-0.01,1.01]
@attribute ADXR real[-0.01,1.01]
@attribute Bollinger_Norm real[-0.01,1.01]
@attribute EMA_5 real[-0.01,1.01]
@attribute SMA_5 real[-0.01,1.01]
@attribute std_close3 real[-0.01,1.01]
@attribute std_open3 real[-0.01,1.01]
@attribute trend{0,1}
@inputs EMA_3, SMA_3, ADXR, Bollinger_Norm, EMA_5, SMA_5, std_close3, std_open3
@outputs trend
@data
0.44384, 0.43715, 0.12655, 0.48227, 0.44928, 0.44303, 0.02757, 0.02521, 0
0.45656, 0.44735, 0.11277, 0.47412, 0.46107, 0.45462, 0.02979, 0.00453, 1
0.44953, 0.43864, 0.11217, 0.48251, 0.45346, 0.44844, 0.03095, 0.01854, 1
0.06201, 0.06828, 0.34127, 0.56487, 0.06689, 0.07959, 0.10436, 0.09371, 0
0.46397, 0.45402, 0.35435, 0.47149, 0.47376, 0.46579, 0.07471, 0.12078, 1
0.45214, 0.43792, 0.36831, 0.47515, 0.4602, 0.45643, 0.04126, 0.12438, 1
0.45325, 0.44249, 0.38813, 0.47696, 0.45931, 0.4509, 0.02268, 0.10771, 1
0.4558, 0.44379, 0.38104, 0.47754, 0.45871, 0.44629, 0.0559, 0.06088, 1
0.42506, 0.42295, 0.37898, 0.48594, 0.43393, 0.4309, 0.11639, 0.03948, 0
0.4477, 0.44771, 0.36844, 0.47386, 0.46212, 0.46408, 0.1774, 0.09697, 0
0.45705, 0.4462, 0.386, 0.47124, 0.47629, 0.47959, 0.08906, 0.13328, 0
0.45839, 0.44424, 0.3982, 0.47194, 0.47526, 0.46889, 0.02346, 0.09248, 1
0.45202, 0.43966, 0.41134, 0.4737, 0.46663, 0.45659, 0.00918, 0.01164, 0
0.49511, 0.46978, 0.41295, 0.47291, 0.49378, 0.46995, 0.26034, 0.36309, 1
0.48548, 0.48197, 0.41088, 0.47583, 0.48474, 0.47006, 0.20124, 0.3378, 1
0.46151, 0.43705, 0.41476, 0.48154, 0.45209, 0.43719, 0.26424, 0.31993, 1
0.4216, 0.41885, 0.41531, 0.48563, 0.41579, 0.41238, 0.11558, 0.12943, 0
0.4513, 0.45118, 0.41483, 0.48076, 0.44841, 0.43944, 0.07833, 0.11375, 1
0.41913, 0.42055, 0.41122, 0.48129, 0.42796, 0.43839, 0.18058, 0.24205, 0
0.46341, 0.44075, 0.35676, 0.47368, 0.46661, 0.4621, 0.14187, 0.16936, 1
0.44218, 0.43162, 0.33211, 0.47921, 0.44436, 0.43562, 0.07419, 0.04952, 0
0.4496, 0.44336, 0.31367, 0.47966, 0.45168, 0.43786, 0.0111, 0.05344, 1
0.44482, 0.43749, 0.28287, 0.48233, 0.4483, 0.44616, 0.02, 0.02316, 0
0.45492, 0.44596, 0.26813, 0.47764, 0.45815, 0.45392, 0.02307, 0.0206, 1
0.45063, 0.43988, 0.24507, 0.48172, 0.45342, 0.44866, 0.02972, 0.01896, 1
0.45408, 0.44357, 0.22155, 0.48114, 0.45517, 0.44761, 0.03982, 0.02018, 1
0.44821, 0.43858, 0.19884, 0.48495, 0.44896, 0.44248, 0.03839, 0.01407, 1
0.43695, 0.43316, 0.17997, 0.48655, 0.44188, 0.43945, 0.06532, 0.02727, 0
0.46533, 0.45531, 0.16631, 0.47076, 0.46854, 0.46432, 0.06817, 0.02893, 1
0.44349, 0.43185, 0.17007, 0.48375, 0.44726, 0.44432, 0.05897, 0.03636, 0
0.44725, 0.4414, 0.18604, 0.47843, 0.45271, 0.44918, 0.03812, 0.02955, 0
0.4518, 0.44314, 0.18707, 0.47392, 0.45792, 0.45274, 0.02208, 0.0395, 0
0.46542, 0.45052, 0.19675, 0.47356, 0.46705, 0.46024, 0.087, 0.03726, 1
0.43056, 0.42341, 0.1968, 0.489, 0.43522, 0.43, 0.08587, 0.08857, 0
0.44944, 0.44705, 0.18395, 0.4753, 0.45709, 0.4534, 0.10027, 0.10305, 0
0.45212, 0.44053, 0.16339, 0.47467, 0.45906, 0.45721, 0.01309, 0.02123, 1
0.4529, 0.44227, 0.16926, 0.47525, 0.45854, 0.45076, 0.01716, 0.01225, 1
0.43928, 0.43315, 0.16454, 0.47877, 0.44759, 0.44234, 0.05697, 0.02018, 0
0.46384, 0.45358, 0.16425, 0.46589, 0.46988, 0.46354, 0.06004, 0.01391, 1
0.42372, 0.41947, 0.17211, 0.48167, 0.43639, 0.43694, 0.13399, 0.20181, 0
0.48015, 0.46928, 0.1719, 0.46538, 0.48847, 0.48337, 0.13906, 0.18646, 1
0.44252, 0.42641, 0.17494, 0.47879, 0.4494, 0.4422, 0.10711, 0.15425, 0
0.47849, 0.46206, 0.17841, 0.47536, 0.47584, 0.46091, 0.16511, 0.16082, 1
0.42642, 0.41648, 0.18238, 0.48723, 0.4244, 0.409, 0.1542, 0.21102, 0
0.44737, 0.44704, 0.18543, 0.4818, 0.4476, 0.44116, 0.06618, 0.07245, 0
0.45219, 0.44335, 0.18487, 0.48066, 0.45316, 0.44918, 0.01274, 0.08004, 1
0.44627, 0.43793, 0.18151, 0.48077, 0.44897, 0.45116, 0.01581, 0.01407, 0
0.43764, 0.43424, 0.17519, 0.47914, 0.44573, 0.44669, 0.09328, 0.01224, 0
0.46435, 0.45444, 0.1685, 0.46792, 0.47179, 0.46999, 0.07269, 0.09741, 1
0.45734, 0.44118, 0.16079, 0.47345, 0.46161, 0.45629, 0.07623, 0.08844, 1
0.44851, 0.43771, 0.16134, 0.48057, 0.45121, 0.44235, 0.05004, 0.06238, 1
0.44209, 0.43641, 0.14935, 0.48288, 0.44655, 0.43775, 0.03168, 0.04695, 0
0.45922, 0.44965, 0.1427, 0.47683, 0.46216, 0.45576, 0.04185, 0.02449, 1
0.44878, 0.43728, 0.15297, 0.48287, 0.45091, 0.4459, 0.05076, 0.04807, 1
0.44157, 0.43598, 0.15461, 0.48531, 0.44612, 0.44248, 0.03836, 0.05549, 0
0.45429, 0.44661, 0.15247, 0.47295, 0.45939, 0.45484, 0.03776, 0.05091, 1
0.44816, 0.43728, 0.12322, 0.48376, 0.45001, 0.4434, 0.05074, 0.0622, 1
0.45525, 0.44509, 0.12349, 0.48102, 0.45499, 0.44511, 0.05073, 0.0575, 1
0.44414, 0.43555, 0.11545, 0.48578, 0.44434, 0.43711, 0.04243, 0.06429, 0
0.45057, 0.44335, 0.10884, 0.48256, 0.45121, 0.4463, 0.01106, 0.05662, 1
0.4438, 0.43685, 0.12415, 0.48384, 0.44678, 0.4442, 0.02543, 0.00611, 0
0.44807, 0.44183, 0.13305, 0.47795, 0.45351, 0.45326, 0.04538, 0.03948, 0
0.45886, 0.44747, 0.13226, 0.4697, 0.46318, 0.45983, 0.03288, 0.04553, 1
0.45194, 0.43945, 0.13031, 0.47806, 0.45476, 0.44919, 0.05138, 0.03666, 1
0.43517, 0.43079, 0.1291, 0.48442, 0.44194, 0.43803, 0.0713, 0.06415, 0
0.45407, 0.44856, 0.13107, 0.47132, 0.46268, 0.4597, 0.08403, 0.08946, 0
0.45088, 0.44032, 0.12228, 0.47276, 0.46028, 0.45944, 0.02215, 0.02347, 0
0.46427, 0.45596, 0.14499, 0.4691, 0.47675, 0.47289, 0.10182, 0.08584, 1
0.45029, 0.43662, 0.15565, 0.47323, 0.46175, 0.45721, 0.02542, 0.02808, 0
0.47101, 0.45466, 0.15908, 0.47163, 0.47525, 0.46367, 0.10875, 0.02672, 1
0.45033, 0.43446, 0.15941, 0.48221, 0.44924, 0.43171, 0.14681, 0.11908, 1
0.43536, 0.43144, 0.16101, 0.48587, 0.43578, 0.4245, 0.04736, 0.15497, 0
0.44051, 0.43967, 0.16595, 0.48263, 0.4455, 0.4413, 0.0891, 0.05898, 0
0.44676, 0.44205, 0.1745, 0.47719, 0.45604, 0.4605, 0.09443, 0.10825, 0
0.45255, 0.44379, 0.18369, 0.47322, 0.46399, 0.46827, 0.06657, 0.09863, 0
0.45278, 0.44205, 0.19468, 0.47188, 0.46477, 0.46394, 0.03657, 0.05691, 0
0.4509, 0.44075, 0.20264, 0.47286, 0.46304, 0.45841, 0.03278, 0.0282, 0
0.45162, 0.44184, 0.21397, 0.47283, 0.46346, 0.45696, 0.03107, 0.11706, 0
0.45366, 0.44292, 0.2132, 0.47215, 0.4642, 0.45683, 0.01377, 0.09651, 1
0.43949, 0.44401, 0.20308, 0.47993, 0.44872, 0.44471, 0.16948, 0.12056, 0
0.46263, 0.45272, 0.20096, 0.47271, 0.47202, 0.47121, 0.07424, 0.20308, 1
0.46484, 0.44662, 0.19973, 0.47442, 0.46922, 0.46764, 0.09638, 0.09654, 1
0.4489, 0.43554, 0.20148, 0.48006, 0.45017, 0.43865, 0.09479, 0.13921, 1
0.44632, 0.4388, 0.18549, 0.48384, 0.44613, 0.43748, 0.02625, 0.03615, 1
0.44633, 0.43988, 0.18083, 0.48292, 0.44767, 0.44445, 0.0096, 0.0162, 0
0.45167, 0.44335, 0.1799, 0.48057, 0.45366, 0.45103, 0.01047, 0.01289, 1
0.46211, 0.4514, 0.18571, 0.46705, 0.47004, 0.46789, 0.05468, 0.15614, 1
0.73214, 0.72667, 0.31684, 0.41342, 0.75264, 0.75124, 0.20504, 0.24933, 1
0.50928, 0.48658, 0.32054, 0.46604, 0.51313, 0.50915, 0.23802, 0.21866, 1
0.40733, 0.3941, 0.32695, 0.48384, 0.41552, 0.41202, 0.23977, 0.20317, 0
0.45339, 0.45722, 0.32794, 0.47422, 0.4652, 0.45918, 0.19965, 0.14816, 0
0.45187, 0.44118, 0.32269, 0.47435, 0.46508, 0.45983, 0.05006, 0.06386, 0
0.46294, 0.44889, 0.33074, 0.47346, 0.47301, 0.47371, 0.03984, 0.05552, 1
0.45434, 0.43969, 0.3295, 0.47689, 0.46071, 0.44907, 0.06652, 0.02736, 1
0.44873, 0.43883, 0.33643, 0.47788, 0.45319, 0.44104, 0.03578, 0.01595, 1
0.45479, 0.4446, 0.33793, 0.48151, 0.45662, 0.44454, 0.04593, 0.05972, 1
0.4378, 0.43158, 0.34028, 0.48714, 0.44181, 0.43626, 0.04722, 0.08091, 0
0.44111, 0.43926, 0.34236, 0.47994, 0.44992, 0.44985, 0.1058, 0.07697, 0
0.44178, 0.43862, 0.35275, 0.47436, 0.45666, 0.46139, 0.14363, 0.13113, 0
0.45527, 0.44719, 0.36688, 0.47095, 0.47277, 0.47791, 0.11828, 0.08785, 0
0.45182, 0.44054, 0.37357, 0.47203, 0.47036, 0.47091, 0.07, 0.15133, 0
0.45801, 0.44569, 0.37641, 0.47188, 0.47479, 0.4691, 0.04351, 0.1249, 0
0.49903, 0.47038, 0.3769, 0.4718, 0.49871, 0.47574, 0.28181, 0.20726, 1
0.38762, 0.38459, 0.38555, 0.48892, 0.3951, 0.38345, 0.27341, 0.2111, 0
0.49268, 0.48926, 0.3766, 0.47384, 0.49381, 0.47755, 0.2399, 0.26405, 1
0.4514, 0.42814, 0.35603, 0.48203, 0.44625, 0.43352, 0.23902, 0.29773, 1
0.43479, 0.43072, 0.33699, 0.48372, 0.43091, 0.4272, 0.06083, 0.01268, 0
0.44552, 0.44311, 0.32013, 0.48121, 0.44442, 0.43418, 0.03864, 0.05358, 0
0.43939, 0.43563, 0.2985, 0.47987, 0.44366, 0.44791, 0.07299, 0.07766, 0
0.46656, 0.45531, 0.27839, 0.47589, 0.4694, 0.4706, 0.06826, 0.05732, 1
0.44629, 0.43328, 0.26059, 0.47949, 0.44897, 0.4457, 0.06725, 0.04759, 0
0.45029, 0.44247, 0.24558, 0.47761, 0.45314, 0.44713, 0.00619, 0.05162, 1
0.45196, 0.44225, 0.2343, 0.47955, 0.45437, 0.44648, 0.02032, 0.00684, 1
0.44557, 0.43755, 0.22454, 0.48347, 0.44919, 0.44558, 0.01762, 0.03805, 0
0.4519, 0.44375, 0.21837, 0.47919, 0.45595, 0.45166, 0.01637, 0.03015, 1
0.45407, 0.44311, 0.22012, 0.47703, 0.45713, 0.45192, 0.02836, 0.02279, 1
0.44958, 0.43947, 0.21167, 0.48423, 0.45214, 0.44648, 0.02973, 0.02088, 1
0.4539, 0.44375, 0.21993, 0.48136, 0.45503, 0.44726, 0.03779, 0.04606, 1
0.4354, 0.4303, 0.21252, 0.48895, 0.44031, 0.43691, 0.06252, 0.04703, 0
0.46059, 0.45273, 0.21176, 0.47184, 0.46514, 0.46164, 0.0626, 0.03191, 1
0.45284, 0.43948, 0.20537, 0.47868, 0.45592, 0.45127, 0.05419, 0.02087, 1
0.44241, 0.43521, 0.20981, 0.48377, 0.44712, 0.44338, 0.03077, 0.04391, 0
0.45786, 0.44866, 0.21772, 0.47395, 0.46145, 0.45386, 0.03613, 0.03309, 1
0.44426, 0.43478, 0.22526, 0.4828, 0.44881, 0.44467, 0.03271, 0.03062, 0
0.44927, 0.44247, 0.22615, 0.47852, 0.45503, 0.45166, 0.03272, 0.06199, 0
0.46687, 0.45229, 0.22654, 0.47295, 0.46806, 0.4593, 0.0893, 0.05856, 1
0.43075, 0.42306, 0.22011, 0.49001, 0.43481, 0.43046, 0.08836, 0.07978, 0
0.45593, 0.44332, 0.19072, 0.47391, 0.46162, 0.45917, 0.03038, 0.03616, 1
0.4095, 0.41278, 0.19508, 0.48011, 0.42715, 0.43057, 0.23508, 0.26667, 0
0.50695, 0.49139, 0.18668, 0.46518, 0.51548, 0.5081, 0.2425, 0.23931, 1
0.41651, 0.40081, 0.1854, 0.48146, 0.42801, 0.42564, 0.20688, 0.14348, 0
0.43322, 0.41474, 0.19064, 0.48396, 0.4291, 0.40785, 0.24295, 0.27886, 0
0.44833, 0.44545, 0.19406, 0.48218, 0.44322, 0.43253, 0.02969, 0.01717, 1
0.43264, 0.43031, 0.19779, 0.48338, 0.43246, 0.42505, 0.06243, 0.03074, 0
0.45394, 0.44929, 0.20038, 0.47863, 0.45632, 0.46058, 0.06921, 0.06552, 1
0.45116, 0.44054, 0.20383, 0.47856, 0.45471, 0.45606, 0.00618, 0.07625, 0
0.44911, 0.44012, 0.20397, 0.47425, 0.45386, 0.45334, 0.0103, 0.01492, 0
0.43825, 0.43371, 0.19622, 0.47679, 0.44774, 0.44662, 0.088, 0.01384, 0
0.46695, 0.45593, 0.18859, 0.46749, 0.47454, 0.47084, 0.07384, 0.0925, 1
0.45597, 0.44588, 0.16829, 0.4747, 0.46069, 0.45231, 0.02886, 0.07498, 1
0.44758, 0.43756, 0.17562, 0.48116, 0.45163, 0.4417, 0.03198, 0.03613, 0
0.45355, 0.44417, 0.15861, 0.48027, 0.45624, 0.44894, 0.02581, 0.02769, 1
0.40836, 0.41281, 0.15871, 0.48305, 0.4236, 0.42787, 0.23485, 0.29475, 0
0.50301, 0.48919, 0.15797, 0.46462, 0.5108, 0.50726, 0.23345, 0.31429, 1
0.44345, 0.41962, 0.16121, 0.47976, 0.44671, 0.43963, 0.21743, 0.28983, 1
0.44502, 0.43628, 0.1412, 0.48205, 0.44361, 0.42607, 0.06011, 0.07513, 1
0.45227, 0.44417, 0.13068, 0.48134, 0.44978, 0.44365, 0.04177, 0.01203, 1
0.44345, 0.43607, 0.12685, 0.48272, 0.44238, 0.43797, 0.03264, 0.06693, 0
0.4505, 0.44353, 0.1213, 0.48206, 0.45051, 0.44804, 0.01145, 0.06148, 1
0.44956, 0.44268, 0.12337, 0.476, 0.45438, 0.45424, 0.0381, 0.05148, 0
0.44438, 0.43756, 0.12615, 0.47541, 0.45253, 0.45282, 0.05795, 0.0515, 0
0.44427, 0.43734, 0.11138, 0.47715, 0.452, 0.44662, 0.03705, 0.03008, 0
0.44862, 0.44204, 0.1276, 0.47366, 0.45804, 0.45321, 0.05724, 0.03942, 0
0.43636, 0.43264, 0.13251, 0.47578, 0.45142, 0.45334, 0.12818, 0.24232, 0
0.46635, 0.45616, 0.13398, 0.46827, 0.48036, 0.47929, 0.09922, 0.19241, 1
0.45538, 0.43926, 0.13962, 0.47245, 0.4665, 0.46074, 0.04215, 0.10674, 1
0.45483, 0.44247, 0.14412, 0.47446, 0.4626, 0.45205, 0.03627, 0.0607, 1
0.46309, 0.44802, 0.14425, 0.47712, 0.46445, 0.44713, 0.10873, 0.04031, 1
0.42865, 0.42606, 0.13746, 0.48715, 0.42785, 0.41873, 0.07302, 0.13862, 0
0.44374, 0.44396, 0.1393, 0.48145, 0.44791, 0.44636, 0.10605, 0.0632, 0
0.4454, 0.44012, 0.1456, 0.4773, 0.45443, 0.46033, 0.09117, 0.10344, 0
0.45411, 0.44525, 0.14967, 0.47252, 0.46522, 0.47058, 0.06895, 0.08697, 0
0.45288, 0.44161, 0.15511, 0.47212, 0.46443, 0.46307, 0.02867, 0.06269, 0
0.44096, 0.43306, 0.15177, 0.47602, 0.45249, 0.44622, 0.05553, 0.0342, 0
0.47853, 0.46259, 0.14709, 0.46902, 0.48242, 0.46983, 0.12567, 0.12123, 1
0.4234, 0.4145, 0.14614, 0.48911, 0.43011, 0.42268, 0.13153, 0.11756, 0
0.4753, 0.46622, 0.14577, 0.47372, 0.47679, 0.46541, 0.12144, 0.07562, 1
0.43722, 0.42454, 0.14719, 0.48544, 0.43859, 0.42928, 0.11484, 0.05744, 0
0.44673, 0.44311, 0.14735, 0.48139, 0.44976, 0.44661, 0.04209, 0.12322, 0
0.45313, 0.44417, 0.15295, 0.47905, 0.45633, 0.44998, 0.01443, 0.11047, 1
0.43304, 0.42901, 0.16638, 0.48042, 0.44184, 0.44493, 0.09666, 0.13778, 0
0.45515, 0.44996, 0.17557, 0.47204, 0.46662, 0.46761, 0.1137, 0.14272, 0
0.4659, 0.44975, 0.17638, 0.4692, 0.47382, 0.46983, 0.05707, 0.18819, 1
0.46567, 0.4461, 0.17241, 0.47568, 0.46591, 0.45399, 0.15374, 0.09462, 1
0.08205, 0.08824, 0.28965, 0.55576, 0.08974, 0.09348, 0.12546, 0.1085, 0
0.45424, 0.44381, 0.30382, 0.47214, 0.46795, 0.46588, 0.0492, 0.12028, 0
0.57767, 0.52281, 0.29714, 0.47429, 0.55026, 0.5131, 0.76569, 0.78049, 1
0.29074, 0.29643, 0.29797, 0.49114, 0.28515, 0.27113, 0.70713, 0.74612, 0
0.56577, 0.56889, 0.30064, 0.47546, 0.5426, 0.51242, 0.61796, 0.69138, 1
0.39465, 0.36777, 0.30202, 0.48458, 0.37372, 0.36439, 0.53215, 0.59427, 0
0.45235, 0.46066, 0.30261, 0.481, 0.43461, 0.44433, 0.10854, 0.12314, 1
0.44736, 0.43859, 0.31115, 0.48071, 0.43214, 0.41984, 0.08763, 0.12373, 1
0.43292, 0.43081, 0.3154, 0.48051, 0.42511, 0.43924, 0.05453, 0.10117, 0
0.44893, 0.44594, 0.32081, 0.47948, 0.4469, 0.45233, 0.07243, 0.02599, 0
0.44997, 0.4414, 0.32695, 0.47419, 0.45179, 0.45797, 0.02715, 0.01284, 0
0.45381, 0.44356, 0.33576, 0.47314, 0.45707, 0.45955, 0.0127, 0.02201, 1
0.45042, 0.4401, 0.33914, 0.47405, 0.45452, 0.45142, 0.00753, 0.02496, 0
0.44971, 0.44075, 0.33456, 0.47505, 0.45461, 0.45011, 0.00753, 0.02442, 0
0.45369, 0.44356, 0.33515, 0.47189, 0.45805, 0.4522, 0.01462, 0.01599, 1
0.44836, 0.4388, 0.34112, 0.4858, 0.45292, 0.44761, 0.01462, 0.00923, 0
0.44869, 0.44075, 0.34126, 0.48205, 0.454, 0.44906, 0.01462, 0.0, 0
0.466, 0.44876, 0.31916, 0.47229, 0.46839, 0.45929, 0.10606, 0.13402, 1
0.73001, 0.7233, 0.37608, 0.45881, 0.72795, 0.71501, 0.05645, 0.06275, 1
0.36673, 0.38802, 0.37207, 0.48164, 0.39048, 0.42833, 0.51931, 0.61866, 0
0.57208, 0.54791, 0.37319, 0.46768, 0.57897, 0.58441, 0.51517, 0.61734, 1
0.42568, 0.38587, 0.37326, 0.47914, 0.42533, 0.41878, 0.48834, 0.54326, 0
0.44127, 0.44331, 0.36407, 0.47899, 0.44091, 0.4247, 0.03703, 0.03567, 0
0.45431, 0.44672, 0.35767, 0.47902, 0.45263, 0.42714, 0.03904, 0.02752, 1
0.4422, 0.43459, 0.34932, 0.48059, 0.44208, 0.44405, 0.03735, 0.02187, 0
0.3835, 0.40033, 0.34084, 0.48134, 0.40627, 0.42328, 0.42551, 0.42145, 0
0.54547, 0.52504, 0.33374, 0.4644, 0.55466, 0.55343, 0.40531, 0.42473, 1
0.43739, 0.40201, 0.32844, 0.47946, 0.43855, 0.43114, 0.3936, 0.42695, 1
0.43896, 0.43799, 0.31883, 0.48002, 0.43977, 0.42431, 0.01779, 0.01362, 0
0.44498, 0.4414, 0.31137, 0.47941, 0.44744, 0.42727, 0.03383, 0.03406, 0
0.45617, 0.44672, 0.30281, 0.47894, 0.45787, 0.45785, 0.03029, 0.03941, 1
0.36725, 0.3852, 0.30918, 0.48164, 0.39509, 0.41553, 0.48891, 0.48128, 0
0.50117, 0.50157, 0.29861, 0.46821, 0.53261, 0.54766, 0.47808, 0.50567, 1
0.46702, 0.45301, 0.2941, 0.47229, 0.49545, 0.49363, 0.10195, 0.09682, 1
0.45274, 0.43731, 0.30429, 0.47401, 0.4772, 0.45558, 0.02592, 0.12621, 0
0.4522, 0.44161, 0.28729, 0.47468, 0.47355, 0.45975, 0.04679, 0.02999, 0
0.55211, 0.50683, 0.25916, 0.47401, 0.53848, 0.49628, 0.59653, 0.60593, 1
0.32314, 0.32563, 0.23609, 0.49109, 0.3252, 0.30953, 0.56286, 0.52979, 0
0.14989, 0.14725, 0.21008, 0.69508, 0.14754, 0.15088, 0.0259, 0.00999, 0
0.4534, 0.44118, 0.28023, 0.47397, 0.46625, 0.45284, 0.0, 0.03832, 0
0.44791, 0.4386, 0.2862, 0.47548, 0.45997, 0.45076, 0.02492, 0.01606, 0
0.45045, 0.44204, 0.29247, 0.47253, 0.46206, 0.45389, 0.03622, 0.0282, 0
0.46098, 0.44807, 0.31121, 0.46837, 0.46883, 0.45963, 0.04398, 0.02066, 1
0.44409, 0.43365, 0.31972, 0.48422, 0.45117, 0.44307, 0.0432, 0.10588, 0
0.4492, 0.44248, 0.32405, 0.47768, 0.45641, 0.44867, 0.02945, 0.12532, 0
0.43886, 0.43408, 0.3236, 0.4785, 0.44984, 0.44698, 0.08461, 0.13232, 0
0.46049, 0.45153, 0.34397, 0.4683, 0.47099, 0.46918, 0.07098, 0.13543, 1
0.4552, 0.44485, 0.38481, 0.47212, 0.46395, 0.45742, 0.01849, 0.01002, 1
0.44549, 0.43644, 0.39097, 0.47611, 0.45463, 0.44684, 0.02704, 0.05265, 0
0.44427, 0.43881, 0.40259, 0.47514, 0.45581, 0.4522, 0.07477, 0.06805, 0
0.45294, 0.44485, 0.41359, 0.47084, 0.46535, 0.46227, 0.06558, 0.04091, 0
0.45297, 0.44205, 0.42405, 0.47142, 0.46498, 0.46188, 0.02561, 0.03655, 0
0.44867, 0.43924, 0.43804, 0.4731, 0.46092, 0.45613, 0.03556, 0.03485, 0
0.45382, 0.44399, 0.45279, 0.47199, 0.46518, 0.45809, 0.03029, 0.01613, 0
0.47565, 0.45653, 0.45214, 0.47176, 0.47812, 0.46412, 0.14495, 0.15794, 1
0.20286, 0.19874, 0.46258, 0.67158, 0.20146, 0.20327, 0.05196, 0.0347, 0
0.7022, 0.67615, 0.45204, 0.43457, 0.69916, 0.67237, 0.23066, 0.23022, 1
0.44078, 0.43237, 0.45087, 0.48517, 0.43129, 0.41218, 0.13452, 0.15707, 1
0.46702, 0.45515, 0.44459, 0.48207, 0.45054, 0.43109, 0.18348, 0.19461, 1
0.42805, 0.42126, 0.44786, 0.48528, 0.41365, 0.40622, 0.15376, 0.12189, 0
0.43623, 0.43925, 0.45081, 0.4833, 0.42848, 0.42971, 0.0634, 0.04554, 0
0.45284, 0.44741, 0.45374, 0.48038, 0.44884, 0.45271, 0.04031, 0.03078, 1
0.45772, 0.44526, 0.42235, 0.47895, 0.45395, 0.45115, 0.0726, 0.06975, 1
0.43689, 0.43348, 0.39503, 0.48687, 0.43759, 0.43467, 0.05162, 0.0396, 0
0.45546, 0.4489, 0.38141, 0.47779, 0.4578, 0.45634, 0.05167, 0.02918, 1
0.4402, 0.42233, 0.3522, 0.47949, 0.44459, 0.43803, 0.14634, 0.22005, 0
0.44428, 0.44054, 0.33876, 0.47832, 0.45022, 0.44322, 0.04848, 0.0946, 0
0.44896, 0.44226, 0.32296, 0.47691, 0.45643, 0.44803, 0.04512, 0.03369, 0
0.45561, 0.44677, 0.27608, 0.47053, 0.46534, 0.46117, 0.04781, 0.02099, 1
0.44869, 0.43839, 0.26094, 0.47336, 0.45871, 0.45427, 0.02104, 0.01586, 0
0.4581, 0.44677, 0.25158, 0.47007, 0.4659, 0.45909, 0.0279, 0.01393, 1
0.44762, 0.43689, 0.24241, 0.47747, 0.45461, 0.44633, 0.02741, 0.01817, 0
0.47339, 0.45708, 0.22303, 0.47511, 0.47254, 0.4587, 0.13813, 0.13741, 1
0.36576, 0.37864, 0.21689, 0.48513, 0.38642, 0.39377, 0.40879, 0.42141, 0
0.24166, 0.23724, 0.21518, 0.67634, 0.24303, 0.24468, 0.05324, 0.04377, 0
0.47105, 0.45825, 0.20855, 0.47426, 0.47039, 0.46164, 0.10317, 0.11213, 1
0.43988, 0.42765, 0.2231, 0.48669, 0.43862, 0.42934, 0.11219, 0.07588, 0
0.44679, 0.44228, 0.22029, 0.48344, 0.44673, 0.44058, 0.01382, 0.03659, 0
0.4432, 0.43769, 0.24169, 0.48271, 0.44624, 0.44256, 0.03692, 0.02861, 0
0.73909, 0.71927, 0.261, 0.44149, 0.74835, 0.7354, 0.44614, 0.48216, 1
0.12665, 0.12602, 0.26706, 0.62117, 0.12849, 0.13749, 0.03793, 0.08381, 0
0.44819, 0.44184, 0.27339, 0.47262, 0.45757, 0.45713, 0.06768, 0.02296, 0
0.46002, 0.44818, 0.27937, 0.46878, 0.46802, 0.46376, 0.03398, 0.03666, 1
0.45182, 0.439, 0.28432, 0.47442, 0.45815, 0.45209, 0.03804, 0.01456, 1
0.44719, 0.43987, 0.29474, 0.47795, 0.45409, 0.44719, 0.02635, 0.04466, 0
0.45212, 0.44337, 0.29734, 0.47348, 0.45911, 0.45461, 0.02111, 0.02827, 0
0.4472, 0.43856, 0.29245, 0.47651, 0.45517, 0.45183, 0.02533, 0.00808, 0
0.45247, 0.44359, 0.29211, 0.47049, 0.46051, 0.4562, 0.02646, 0.02829, 0
0.44516, 0.43572, 0.2728, 0.48147, 0.4512, 0.4448, 0.02792, 0.10316, 0
0.43834, 0.43506, 0.27316, 0.47896, 0.44853, 0.44533, 0.09262, 0.07677, 0
0.4534, 0.44053, 0.29871, 0.47201, 0.46294, 0.46019, 0.00969, 0.03824, 1
0.47745, 0.45783, 0.2959, 0.47284, 0.47754, 0.46404, 0.16387, 0.20981, 1
0.44137, 0.42655, 0.29583, 0.48475, 0.43744, 0.42019, 0.17381, 0.21485, 1
0.44217, 0.43878, 0.29362, 0.4845, 0.43869, 0.42563, 0.0201, 0.02134, 0
0.45565, 0.4473, 0.29387, 0.482, 0.45087, 0.44137, 0.05587, 0.02069, 1
0.4473, 0.43748, 0.2971, 0.48308, 0.44244, 0.4398, 0.06978, 0.0967, 1
0.44648, 0.43966, 0.31334, 0.48282, 0.44293, 0.43967, 0.02481, 0.11338, 1
0.45142, 0.44315, 0.31889, 0.48265, 0.44848, 0.44442, 0.02892, 0.08606, 1
0.45456, 0.44358, 0.31785, 0.48208, 0.45059, 0.44641, 0.06478, 0.06367, 1
0.44309, 0.43509, 0.32092, 0.48531, 0.44068, 0.43691, 0.04402, 0.03435, 0
