SMA_3_M_Baixo,SMA_3_Baixo,SMA_3_Medio,SMA_3_Alto,SMA_3_M_Alto,EMA_3_M_Baixo,EMA_3_Baixo,EMA_3_Medio,EMA_3_Alto,EMA_3_M_Alto,SMA_5_M_Baixo,SMA_5_Baixo,SMA_5_Medio,SMA_5_Alto,SMA_5_M_Alto,EMA_5_M_Baixo,EMA_5_Baixo,EMA_5_Medio,EMA_5_Alto,EMA_5_M_Alto,std_close3_M_Baixo,std_close3_Baixo,std_close3_Medio,std_close3_Alto,std_close3_M_Alto,std_open3_M_Baixo,std_open3_Baixo,std_open3_Medio,std_open3_Alto,std_open3_M_Alto,ADXR_M_Baixo,ADXR_Baixo,ADXR_Medio,ADXR_Alto,ADXR_M_Alto,Bollinger_Norm_M_Baixo,Bollinger_Norm_Baixo,Bollinger_Norm_Medio,Bollinger_Norm_Alto,Bollinger_Norm_M_Alto,trend,datetime
0.006102030528977422,0.23837153322460738,0.9814582260747436,0.42591865722507444,0.019481344466311147,0.008362783093119712,0.2810693409055786,0.9956656712418578,0.3717500262305689,0.014629379218051469,0.004460454817132751,0.2014332318821137,0.9587834146070341,0.4810024855814392,0.025433817112577046,0.007189419952717484,0.2598652022602286,0.9900105435729625,0.3975291014319494,0.016824239803976935,0.18721810922784332,0.9468296887649593,0.5046999889809701,0.028355162402525502,0.00016790684395041146,0.359242206870359,0.9976164561959937,0.2919962466020448,0.009007999412256615,2.9289829601832804e-05,0.00045201434891839427,0.052882390656350975,0.6520897210747473,0.8475026103714571,0.11609463496820531,0.03454522481756094,0.5494329962063653,0.9210407964328639,0.16273479181807038,0.003030535486937547,1,2024-01-02 10:25:00
0.0040473762268170895,0.19102130140896012,0.95022715744654,0.49820776593681715,0.02753156906547773,0.002785888302603896,0.15522718132551666,0.9116103741634493,0.5642715600861149,0.03681327717080711,0.002366691535988855,0.14154803272636646,0.8922846743102838,0.5928440224745949,0.041515939716567286,0.003006529152669098,0.16201202111185742,0.9201666231367738,0.5508370303009074,0.03475499224785675,0.4197482754360662,0.9835115928065321,0.24288878476580766,0.006322267341399946,1.7345054404232043e-05,0.24824700059522672,0.9857659779236218,0.4125732403574263,0.018199761748672882,8.461897592006465e-05,0.00032012611987824194,0.042669419589900164,0.5994455986616103,0.8876060053424221,0.13852498242488123,0.07297740351937176,0.7330671628233851,0.7761336988011246,0.08660973912025449,0.0010186719231915576,1,2024-01-02 10:20:00
0.013546912348601782,0.35810947399390036,0.9977660355008147,0.2930077027700198,0.009069153957111335,0.01038911377227722,0.31391841561970485,0.999752504958842,0.3355873825979911,0.011872882299745742,0.012974238174024363,0.35061176407131456,0.9986389876899905,0.29979747197822154,0.009486037369555677,0.012179484290459631,0.33985415389807877,0.9995250460588646,0.30983622702853575,0.010122974096410817,0.28765058238313146,0.9969148025471831,0.36415665176924766,0.014020253484163015,5.6893270495879804e-05,0.9999964240957088,0.32335159792173057,0.011020187699826111,3.958588763116505e-05,1.4987500104954695e-08,0.00022904662644737382,0.03455657591381917,0.5495091428156674,0.9209934844542369,0.16269552536451826,0.0106151636673127,0.3173363489364506,0.9998857120771786,0.33206134303504736,0.011623146007463328,0,2024-01-02 10:15:00
0.009212362758592364,0.29536061265057795,0.9980942303316591,0.3554904397532756,0.013345096606018209,0.010765884661267114,0.3195908382423974,0.9999455099719246,0.32975832173720937,0.011461794281492995,0.016220076766959784,0.3906634451897671,0.9917222608810432,0.2653473554444086,0.007483019572809594,0.012517358920919092,0.34447955693375026,0.9991981429197151,0.3054760724805562,0.009843288042159662,0.997734042503057,0.35835469832427086,0.01356590685414257,5.412799926097944e-05,2.276315910550717e-08,0.6141286717657747,0.8769175524663321,0.13197618436562567,0.0020934846884328915,3.5001078395674485e-06,0.0001524572088612041,0.026653325101961025,0.4911252290257395,0.9538289677439693,0.19524781704610616,0.00893214438253827,0.290736006817454,0.9974228737511324,0.3606593882559393,0.013745247856918514,1,2024-01-02 10:10:00
0.00588074251214595,0.23374037582180016,0.9792029821194681,0.4323636082853076,0.020121620483608268,0.005639075120211049,0.22857112172101857,0.9765000164060286,0.43970415137999874,0.020868262579321444,0.009993687024265362,0.3078298193599748,0.9993855052779097,0.34197378943166934,0.012333604308487529,0.0076272437074340746,0.26799523508851797,0.992484966897202,0.3873987524507704,0.01593785656805583,0.6879378377189094,0.8173781860647593,0.10236094935280386,0.0013510859655343046,1.8796157526683333e-06,0.6869913829862293,0.8182030503407278,0.10270895594156014,0.0013589170590422152,1.8950252553955122e-06,0.00010203161185116258,0.02056092576220317,0.43670483296283935,0.9776215069902849,0.23066989176277375,0.011771321188740611,0.3341590109683021,0.9998124939558157,0.31529810307651307,0.010480006983007814,0,2024-01-02 10:05:00
0.013890309156285516,0.3625096307807312,0.9971594323216356,0.28909931998991445,0.008834194450011042,0.014760231558452285,0.3733546711909011,0.9953765926588548,0.2796988454286485,0.008283833082778675,0.01712313335166622,0.4008657162377389,0.9891268864852331,0.2572423774338184,0.007051320226505603,0.017962328498613594,0.41003188290686965,0.9865294086431727,0.25017266822564616,0.006686627046566934,0.734997793181922,0.7742834503198289,0.08597087242323596,0.0010060975858794217,1.2409843241432946e-06,0.8835775419782578,0.6050424963629458,0.04366812104061947,0.00033218540505414835,2.663385339819081e-07,0.00018301042671596426,0.02996045044205491,0.5169615693547778,0.9401682816754413,0.18021475567156806,0.0031607300558839195,0.16660483462054862,0.9256039709690695,0.542001182629913,0.0334512749449997,1,2024-01-02 10:00:00
0.006762618636025608,0.2516634515861178,0.9871037826011104,0.4080777343225517,0.01778117262214867,0.00820831989021408,0.27838087280483614,0.9950890031304943,0.37490555652586016,0.014887413232201822,0.009129130207896097,0.2939957639593071,0.9979072092435841,0.3570069436622657,0.013461720886930014,0.009771247383451248,0.304341000694499,0.9990985659165275,0.34569541751080785,0.012607132736071539,0.9119132672657005,0.5638050358408027,0.036740222555059446,0.0002523434466228468,1.8267524315727035e-07,0.9735326620370779,0.4473589621391012,0.021667019460289528,0.0001106062377962851,5.951103219031369e-08,0.00022268783520417286,0.03394526684020766,0.5453802117740474,0.923542617832027,0.1648359448706777,0.008642376373816516,0.28586295975955445,0.9965980013197657,0.36620102321805503,0.01418262143406095,1,2024-01-02 09:55:00
0.008344403303905326,0.28075096150906736,0.9955994177494264,0.3721220727284887,0.014659651444314064,0.008268952151351004,0.2794396755312076,0.9953207853171939,0.373659040672797,0.014785136251631631,0.00917800304844712,0.29479806992947444,0.9980182656180153,0.3561145837352901,0.013393017761916823,0.009819093315252441,0.3050954168083717,0.9991654211458227,0.34488676082829045,0.012547380462017806,0.9749994133723455,0.44362351552444,0.021274638022892315,0.00010753435033107809,5.7288792365002046e-08,0.9955540417537222,0.372375383747492,0.014680285556501865,6.099938532960701e-05,2.6714917040242672e-08,0.00021900095959864537,0.03358762548425198,0.5429377038056847,0.9250348984151987,0.16611301039484402,0.008883637859857586,0.2899268191995117,0.997294333030237,0.36157277908731755,0.013816737894952864,0,2024-01-02 09:50:00
0.009294407284414663,0.2966988496749177,0.9982686699529346,0.35401073823735135,0.013231919372676499,0.009743205990569779,0.30389782750396305,0.9990580466521009,0.34617146374243957,0.012642391133701249,0.009679837453721958,0.302893519566639,0.9989627964581395,0.3472530452346994,0.012722727552693328,0.01114134487373668,0.325124725848089,0.9999995301504031,0.32418059021314694,0.011076731715712782,0.9942239508187901,0.3793339883492497,0.015254455459022155,6.465603628067922e-05,2.8884101346074407e-08,0.984843720213052,0.4155646748004454,0.018481930890554495,8.663501930493656e-05,4.2803277699177895e-08,0.0004099713863574219,0.04978124581303994,0.6371114220153676,0.859414025394553,0.12218753361462376,0.006285470832849264,0.2421402395605879,0.9831811325985916,0.42076297733270973,0.01897924442880502,0,2024-01-02 09:45:00
0.009048334292235038,0.29266381263633906,0.9977157554341939,0.3584941313861596,0.013576714530515344,0.010155851538018212,0.31034399212573555,0.999557441972869,0.3393201006986895,0.012140842724709494,0.009992707725144883,0.3078145622779196,0.9993843733611104,0.34198996495819656,0.0123347850775794,0.010813079950801018,0.3202928411117498,0.9999596255314772,0.3290448624843156,0.011412089768947552,0.966431996249337,0.4643286037021096,0.023513484452578542,0.00012550064599552266,7.060124287371023e-08,0.9872984219267537,0.4074068376562866,0.01771926079318889,8.122697921950706e-05,3.9245730781495275e-08,0.0007094142768058816,0.0696815827369855,0.7213956258005215,0.7871661649334255,0.09053088123249871,0.008900028754660136,0.2902005432505904,0.9973381872174707,0.361263504749853,0.013792504976275486,1,2024-01-02 09:40:00
