datetime,id_ticker,open,close,high,low,average,volume,business,amount_stock,date,Bands_Norm,NSMA_3,NSMA_5,NSMA_7,NSMA_9,NSMA_11,trend
2024-01-02 17:10:00,58413,133835,133830,133850,133785,133822.25,16138963.0,30,120,2024-01-02,-0.1568966637226654,1.128204615384591,1.2153846153846153,1.6593399999999048,2.282050769230745,2.230769230769231,1.0
2024-01-02 17:05:00,58413,133800,133830,133855,133780,133804.82,17568573.0,30,131,2024-01-02,-0.001805129812402,0.9111106666666456,0.8666666666666667,1.2476186666664824,1.555556000000021,1.812121333333198,1.0
2024-01-02 17:00:00,58413,133760,133795,133855,133745,133818.28,17302703.0,30,129,2024-01-02,-0.2761053741617493,0.6666663636363492,0.8636363636363636,0.9480518181818876,1.181818181818182,1.512396363636468,1.0
2024-01-02 16:55:00,58413,133680,133735,133750,133675,133721.54,16541354.5,30,123,2024-01-02,-0.6439737757041553,1.4888893333333544,1.8666666666666667,1.961905333333416,2.3259253333334344,2.636363999999982,1.0
2024-01-02 16:50:00,58413,133665,133660,133680,133635,133662.33,17509765.5,30,131,2024-01-02,-0.6264899737679999,2.111111111111111,3.0,3.650793333333503,4.012346666666498,4.616162222222192,1.0
2024-01-02 16:45:00,58413,133700,133660,133735,133660,133702.68,15990840.5,30,119,2024-01-02,-0.2932458217805807,0.3333333333333333,1.0133333333333334,1.4761906666665647,1.6814813333334555,2.066666666666667,1.0
2024-01-02 16:40:00,58413,133690,133715,133755,133675,133712.3,17877335.0,30,133,2024-01-02,0.2302601925599584,0.0416662499999802,0.475,0.8928575000001728,1.2430550000000948,1.465908750000017,1.0
2024-01-02 16:35:00,58413,133730,133685,133760,133680,133719.63,17437039.5,30,130,2024-01-02,0.1112859416673749,0.0833337500000197,0.1375,0.5714287499999046,0.9375,1.1306812499999068,1.0
2024-01-02 16:30:00,58413,133805,133730,133845,133705,133765.94,16225808.0,30,121,2024-01-02,0.7434211681508941,0.0357142857142857,-0.1071428571428571,0.0459185714286702,0.2341271428572197,0.4090907142857239,1.0
2024-01-02 16:25:00,58413,133845,133815,133850,133815,133837.28,16368299.5,30,122,2024-01-02,1.6735042955544237,-2.047620000000045,-2.685714285714285,-2.8775514285712105,-2.253968571428309,-1.6233771428573942,1.0
2024-01-02 16:20:00,58413,133760,133830,133855,133760,133822.01,16767897.5,30,125,2024-01-02,1.4225613215965789,0.333333684210543,-0.0526315789473684,-0.3383463157895389,-0.2514621052630613,-0.0717705263158821,1.0
2024-01-02 16:15:00,58413,133780,133760,133820,133760,133796.34,17473801.5,30,130,2024-01-02,0.677140234076647,0.6944450000000264,0.0666666666666666,-0.2976183333332301,-0.4629633333335126,-0.21969666666652,1.0
2024-01-02 16:10:00,58413,133640,133790,133800,133640,133745.11,17480485.5,30,130,2024-01-02,0.8431904514096109,0.95833312499999,0.90625,0.7544643749999522,0.6145831249999901,0.644886249999945,1.0
2024-01-02 16:05:00,58413,133760,133640,133765,133580,133655.19,17762775.0,30,132,2024-01-02,-0.4968200371352296,0.8108108108108109,1.0108108108108107,0.918918918918919,0.8438437837838334,0.8058967567568116,0.0
2024-01-02 16:00:00,58413,133835,133760,133870,133735,133787.01,18114760.5,30,135,2024-01-02,0.4928965783560421,-0.037037037037037,0.1555555555555555,0.1904762962962397,0.0905348148147351,-0.0269362962962111,0.0
2024-01-02 15:50:00,58413,133975,133945,133980,133925,133947.18,16716607.5,30,124,2024-01-02,1.555135809175432,-2.6060599999999714,-2.6545454545454548,-2.428570909090657,-2.767676363636168,-3.049587272727248,0.0
2024-01-02 13:35:00,58413,134605,134410,134605,134395,134519.71,16088557.5,30,119,2024-01-02,1.833330231546964,-1.6984128571428647,-2.3142857142857145,-2.469387619047553,-2.579365238095245,-2.712121428571464,0.0
2024-01-02 13:30:00,58413,134715,134625,134725,134625,134674.6,14437117.5,30,107,2024-01-02,1.563834765144947,-2.983332999999984,-5.49,-6.35,-6.722221999999892,-7.168182000000088,0.0
2024-01-02 13:25:00,58413,134715,134730,134775,134705,134740.33,14201631.0,30,105,2024-01-02,1.3443960941400788,-1.6666671428571656,-5.871428571428571,-8.234694285714482,-9.29365142857132,-10.025974285714412,0.0
2024-01-02 11:00:00,58413,134890,134975,134990,134860,134913.99,13869158.5,30,102,2024-01-02,1.323891437132016,-0.6410253846153724,-2.4846153846153847,-4.324176153846201,-5.217948461538449,-5.720279999999912,1.0
2024-01-02 10:55:00,58413,134985,134870,134995,134850,134920.46,13559506.5,30,100,2024-01-02,1.0391212786352415,0.0574710344827477,-0.8827586206896552,-2.596059310344923,-3.7586206896551726,-4.398119310344819,1.0
2024-01-02 10:50:00,58413,134925,134995,135015,134925,134974.86,13753938.0,30,101,2024-01-02,1.083245008478127,0.2407411111111287,-0.9555555555555556,-3.055555555555556,-5.401234444444547,-6.742424444444542,1.0
2024-01-02 10:45:00,58413,135030,134970,135060,134915,134990.19,13903989.5,30,103,2024-01-02,0.9978368941152682,0.2068965517241379,-0.0482758620689655,-0.8177337931033529,-2.2643675862068857,-3.3573668965517847,1.0
2024-01-02 10:40:00,58413,135105,135070,135140,135015,135068.16,13966047.5,30,103,2024-01-02,1.2073139532681487,-0.0266663999999873,-0.312,-0.994285600000061,-2.262222400000086,-3.763635999999941,1.0
2024-01-02 10:35:00,58413,134835,135080,135080,134835,134955.2,14993523.0,30,111,2024-01-02,1.1437468832058408,0.8367346938775511,0.6612244897959184,0.4927114285713974,0.095237959183667,-0.65120612244901,1.0
2024-01-02 10:30:00,58413,134665,134795,134795,134625,134688.02,14209586.0,30,105,2024-01-02,-0.5444496882849932,2.098039411764715,2.1,2.0,1.6241829411765245,0.8502676470588674,1.0
2024-01-02 10:25:00,58413,134975,134690,135045,134665,134879.81,14607483.5,30,108,2024-01-02,-0.5149241065743773,0.5,0.6736842105263158,0.6823307894737043,0.6403507894736801,0.4533492105263193,0.0
2024-01-02 10:20:00,58413,134980,134980,135005,134885,134972.27,13699685.0,30,101,2024-01-02,0.6743607687691618,-0.5277774999999868,0.3166666666666666,0.4583333333333333,0.4259258333334098,0.0340908333334179,0.0
2024-01-02 10:15:00,58413,134975,135005,135110,134960,135030.79,14124221.0,30,104,2024-01-02,0.7758097438369868,-0.4555553333333227,-0.3333333333333333,-0.1238093333332411,-0.1370373333332827,-0.2424240000000767,0.0
2024-01-02 10:10:00,58413,135165,134985,135165,134985,135055.92,14045815.5,30,103,2024-01-02,0.6790012022177481,0.0277777777777777,-0.5222222222222223,-0.2301588888889657,-0.1820988888889486,-0.2121211111110622,0.0
2024-01-02 10:05:00,58413,135055,135165,135185,135055,135119.04,15092797.0,30,111,2024-01-02,1.303754491900275,-0.025640769230757,-0.6923076923076923,-0.7527469230768754,-0.6452992307691602,-0.6993007692306912,0.0
2024-01-02 10:00:00,58413,135090,135065,135090,134985,135030.62,14920883.5,30,110,2024-01-02,0.9300886097200164,0.8253971428571579,0.5238095238095238,-0.2857142857142857,-0.0317457142856992,-0.0303028571427733,0.0
2024-01-02 09:55:00,58413,135110,135090,135170,135065,135106.82,13199936.0,30,97,2024-01-02,0.8885577608019072,0.3968257142857294,-0.0285714285714285,-0.6462580952380362,-0.772486666666754,-0.7099571428572138,0.0
2024-01-02 09:50:00,58413,135115,135125,135125,135080,135099.29,12929002.0,30,95,2024-01-02,1.0744213173482526,0.2962955555555204,0.1333333333333333,-0.4603177777776081,-2.024691111111315,-1.676766666666501,0.0
2024-01-02 09:45:00,58413,135075,135110,135120,135065,135094.37,12469210.5,30,92,2024-01-02,0.813405463710122,0.7878781818181531,0.8363636363636363,0.2337654545453419,-0.7474745454547123,-1.0330581818183415,0.0
2024-01-02 09:40:00,58413,135090,135060,135115,135055,135077.59,14034561.5,30,103,2024-01-02,0.2168258162474074,0.7222216666666402,0.5833333333333334,0.5119049999998727,0.1666666666666666,-0.810606666666475,0.0
2024-01-02 09:35:00,58413,135060,135095,135115,135060,135095.97,13442049.0,30,99,2024-01-02,0.3881873096533442,0.5151509090908803,0.6545454545454545,0.7532472727275242,0.3232327272729228,-0.4793381818183909,0.0
2024-01-02 09:30:00,58413,135030,135080,135085,135005,135046.03,13248016.0,30,98,2024-01-02,0.2492483856323306,0.9166662499999804,1.1125,1.0535712500000955,1.0138887500001146,0.8011362500001269,0.0
2024-01-02 09:25:00,58413,134925,135050,135060,134925,135003.26,13702830.5,30,101,2024-01-02,-0.3859667381404585,1.1111111111111112,1.1407407407407408,1.2010585185185645,1.2469133333333215,1.1144777777777226,0.0
2024-01-02 09:20:00,58413,134820,134930,134930,134810,134856.53,13553081.0,30,100,2024-01-02,-0.8059968066062929,1.75,1.9416666666666669,2.119047500000064,2.1435183333332435,2.155303333333237,0.0
2024-01-02 09:15:00,58413,134790,134805,134820,134785,134804.15,13089482.5,30,97,2024-01-02,-0.7115087548999126,4.095237142857098,5.914285714285715,6.6734685714281765,7.23809428571424,7.636362857142895,0.0
2024-01-02 09:10:00,58413,134780,134805,134820,134770,134793.85,13101962.5,30,97,2024-01-02,-0.3383233446817934,1.5333340000000315,3.28,4.1,4.733334000000031,4.990910000000149,0.0
2024-01-02 11:05:00,58413,134950,135045,135070,134950,135024.65,13867031.5,30,102,2024-01-02,0.8601117472222346,-0.5416666666666666,-0.1916666666666666,0.1904758333332817,0.398148333333423,0.5643941666666554,1.0
2024-01-02 11:10:00,58413,135045,135020,135090,135020,135060.16,13924703.0,30,103,2024-01-02,0.8116054399221203,-0.904761428571406,-1.4142857142857144,-0.8265299999999115,-0.4603171428569892,-0.1233771428569785,1.0
2024-01-02 11:15:00,58413,134990,134975,135015,134945,134988.22,13714803.5,30,101,2024-01-02,0.6662959190371825,0.9761899999999774,-0.2142857142857142,0.0306128571429456,0.4761899999999774,0.7532471428571236,1.0
2024-01-02 11:20:00,58413,134970,134940,134980,134900,134946.63,14209880.5,30,105,2024-01-02,0.5566126400682395,0.9791662499999804,0.7125,0.3928575000001729,0.7638887500001147,1.028408750000017,1.0
2024-01-02 13:20:00,58413,134770,134710,134770,134680,134710.82,12635874.5,30,93,2024-01-02,-0.4432201384163546,2.1666666666666665,2.8666666666666667,2.4444444444444446,2.6666666666666665,3.005049999999917,0.0
2024-01-02 13:15:00,58413,134730,134740,134770,134680,134733.11,13810143.5,30,102,2024-01-02,-0.1931895723166947,1.2962966666666842,2.188888888888889,2.341269999999916,2.2839511111110267,2.6464644444443466,0.0
2024-01-02 13:10:00,58413,134685,134735,134770,134640,134710.3,14575654.5,30,108,2024-01-02,-0.1266896452396937,0.6794869230769109,1.3846153846153846,1.8516484615384028,1.7222223076922372,1.8986015384616064,0.0
2024-01-02 13:05:00,58413,134595,134675,134685,134565,134631.45,14930628.0,30,110,2024-01-02,-0.1684594026855551,1.2638891666666798,1.625,2.1904758333332817,2.370370000000064,2.3977274999999887,0.0
2024-01-02 13:00:00,58413,134520,134595,134600,134505,134537.68,13991919.0,30,104,2024-01-02,-0.2798355176872012,1.7192978947368254,1.9578947368421051,2.7593989473684863,3.38011684210536,3.3397126315789616,0.0
2024-01-02 12:55:00,58413,134490,134510,134540,134470,134511.76,13572236.5,30,100,2024-01-02,-0.3952069280160579,1.761904285714263,2.585714285714286,3.2959185714284622,4.238095714285737,4.6493499999998935,0.0
2024-01-02 12:50:00,58413,134535,134485,134570,134470,134524.31,14219220.0,30,105,2024-01-02,-0.3928702714461887,0.6,1.3,1.6571429999999236,2.3722219999998924,2.963636000000115,0.0
2024-01-02 12:45:00,58413,134600,134530,134650,134530,134586.47,13337519.5,30,99,2024-01-02,0.0296051221906579,-0.1805558333333465,0.2416666666666666,0.6666666666666666,1.0648150000000896,1.5795458333333954,0.0
2024-01-02 12:40:00,58413,134545,134585,134635,134520,134572.49,13901338.5,30,103,2024-01-02,0.4801236286455559,0.115941739130421,0.1826086956521739,0.590061739130381,0.8550721739130297,1.391304347826087,0.0
2024-01-02 12:35:00,58413,134560,134530,134605,134470,134530.85,14246817.5,30,105,2024-01-02,0.220820700446963,0.5802466666666549,0.4296296296296296,0.656084444444342,0.9506170370370252,1.2558925925926478,0.0
2024-01-02 12:30:00,58413,134570,134590,134675,134540,134601.15,13863918.0,30,103,2024-01-02,1.1306941475249674,0.2098762962962845,0.0296296296296296,0.0476192592593617,0.308642222222234,0.5016837037036938,0.0
2024-01-02 17:55:00,58413,134190,134225,134280,134175,134224.52,16657262.5,30,124,2024-01-02,-0.8618096079876025,2.6031742857142706,3.019047619047619,3.034013333333202,3.333333333333333,3.701299047618938,1.0
2024-01-02 12:25:00,58413,134800,134575,134825,134515,134646.22,14784154.5,30,109,2024-01-02,0.8549587656528499,-0.1666667741935535,-0.0451612903225806,-0.0391706451613103,-0.0035841935484166,0.1085045161289951,0.0
2024-01-02 12:15:00,58413,134895,134720,134895,134720,134833.37,14791221.0,30,109,2024-01-02,1.264668927477984,-1.2190474285714197,-1.0971428571428572,-1.0489794285713496,-1.09841257142851,-0.9870131428571352,0.0
2024-01-02 12:10:00,58413,135060,134895,135060,134880,134957.08,13954562.0,30,103,2024-01-02,1.4523366139939902,-0.8333333333333334,-1.55,-1.6190477777778547,-1.7191355555555978,-1.7373738888888814,0.0
2024-01-02 12:05:00,58413,135175,135055,135240,135010,135116.99,13282000.0,30,98,2024-01-02,1.4372410357723706,-0.5217391304347826,-1.373913043478261,-1.5403726086956857,-1.635265652173953,-1.7430830434782167,0.0
2024-01-02 12:00:00,58413,135245,135145,135295,135100,135196.89,13884721.0,30,102,2024-01-02,1.2987558009506033,-0.3504271794871714,-1.1384615384615384,-1.8278389743590453,-2.039886153846209,-2.221445128205083,0.0
2024-01-02 11:55:00,58413,135160,135270,135270,135115,135192.65,14087074.0,30,104,2024-01-02,1.2459747766154652,0.2688174193548489,-0.632258064516129,-1.769585161290372,-2.172043225806462,-2.431085161290379,1.0
2024-01-02 11:50:00,58413,134975,135100,135310,134975,135161.18,13678311.5,30,101,2024-01-02,0.8415453076478386,0.5870647761194077,0.3522388059701492,-0.0277185074627093,-0.3980098507462639,-0.5522388059701493,1.0
2024-01-02 11:45:00,58413,134945,134945,135140,134930,134999.84,14093983.0,30,104,2024-01-02,0.2439711145630104,0.8333333333333334,0.8238095238095238,0.4217685714285055,-0.232804285714242,-0.5108223809523874,1.0
2024-01-02 11:40:00,58413,135105,134950,135175,134915,135021.61,13907226.0,30,102,2024-01-02,0.016504599038412,0.3205126923076862,0.6423076923076924,0.5247253846154378,0.1794873076923137,-0.2080419230769621,1.0
2024-01-02 11:35:00,58413,135105,135130,135335,135085,135217.47,14711660.5,30,108,2024-01-02,0.7475976665444535,-0.3066668000000063,-0.024,0.0,-0.2466668000000063,-0.7,1.0
2024-01-02 11:30:00,58413,134895,135090,135090,134840,134973.44,14334179.0,30,106,2024-01-02,0.5,0.8666668000000063,0.812,1.0,0.8977776000000304,0.594545599999954,1.0
2024-01-02 11:25:00,58413,134920,134910,134960,134875,134924.5,13694836.5,30,101,2024-01-02,-0.21794135065165,1.980391764705864,1.5294117647058822,2.1344541176472216,2.248365882353049,1.6951870588236488,1.0
2024-01-02 12:20:00,58413,134740,134785,134785,134720,134746.16,15361062.0,30,114,2024-01-02,-0.5200050003341341,3.205127692307668,3.892307692307692,4.109890769230865,4.863247692307834,4.6923076923076925,0.0
2024-01-02 09:05:00,58413,134850,134775,134870,134765,134799.98,13803518.0,30,102,2024-01-02,-0.2686829884152374,0.555555238095223,1.6476190476190475,1.673469523809451,2.1904761904761907,2.3722942857143825,0.0
2024-01-02 09:00:00,58413,135180,134935,135180,134900,134996.63,9206770.0,25,68,2024-01-02,0.480120267541005,-0.2440474999999943,-0.0035714285714285,0.1403060714285987,0.2063492857143241,0.3685064285713971,0.0
2024-01-02 13:55:00,2952,136825,136825,136825,136825,136825.0,136825.0,1,1,2024-01-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 15:10:00,2952,136355,136405,136405,136355,136380.0,272760.0,2,2,2024-01-02,0.4914257928009283,-1.0666659999999684,1.08,1.057141999999876,-0.1555560000002151,2.07272799999977,0.0
2024-01-02 15:00:00,2952,136715,136505,136715,136505,136610.0,273220.0,2,2,2024-01-02,0.6898991845570435,-0.9365080952381027,-0.5380952380952381,-0.2857142857142857,-0.5370371428571941,-0.4761904761904761,0.0
2024-01-02 14:50:00,2952,136965,136950,136965,136950,136962.5,821775.0,2,6,2024-01-02,1.5274640807757685,-22.0,-31.866666666666667,-30.0,-31.40740666666728,-35.575759999999235,0.0
2024-01-02 14:40:00,2952,137060,137060,137060,137060,137060.0,137060.0,1,1,2024-01-02,1.390017016965262,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 14:10:00,2952,136905,136970,136970,136905,136937.5,273875.0,2,2,2024-01-02,1.06828308050251,1.358973846153822,-1.9538461538461536,-4.27472461538452,-4.4700861538460375,-5.055944615384439,1.0
2024-01-02 13:45:00,2952,136660,136660,136660,136660,136660.0,273320.0,1,2,2024-01-02,0.5132030364895961,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 13:40:00,2952,136545,136540,136545,136540,136543.0,682715.0,2,5,2024-01-02,0.0497301635542907,36.66665999999968,59.2,37.42858000000124,16.222220000001833,14.36364000000176,0.0
2024-01-02 13:35:00,2952,136740,136580,136740,136575,136630.0,546520.0,4,4,2024-01-02,0.0340399159874321,0.1111109090908994,1.1333333333333333,1.073593333333371,0.343434545454555,0.2176309090908475,0.0
2024-01-02 15:05:00,2952,136430,136250,136430,136250,136385.53,1295662.5,5,9,2024-01-02,-0.5098426265513054,1.1481483333333422,1.9444444444444444,2.587301666666624,2.265432222222282,1.853535555555492,0.0
2024-01-02 16:00:00,2952,136000,135965,136000,135940,135950.38,1767355.0,4,13,2024-01-02,-0.5058096273071717,5.416666666666667,7.65,10.583333333333334,11.14814833333318,9.939393333333523,0.0
2024-01-02 16:05:00,2952,135880,135760,135880,135760,135820.83,1629850.0,6,12,2024-01-02,-0.4418155184660338,1.9305558333333463,3.825,5.244047500000064,6.384259166666743,6.276514999999927,0.0
2024-01-02 16:10:00,2952,135905,135985,135985,135905,135950.0,815700.0,6,6,2024-01-02,0.0307513179749503,-0.0208337500000197,2.5375,4.294642499999827,6.423611249999885,7.125,1.0
2024-01-02 17:55:00,2952,136455,136415,136455,136385,136405.0,954835.0,7,7,2024-01-02,0.9008158048634102,-4.738095714285737,-4.428571428571429,-2.4489800000001978,-0.5396828571430108,1.1688314285715542,1.0
2024-01-02 17:50:00,2952,136180,136290,136290,136180,136243.89,1226195.0,9,9,2024-01-02,0.7467257772573378,0.4545454545454545,-0.8818181818181818,-0.0194809090909653,0.8333336363636508,2.0619836363637165,1.0
2024-01-02 17:45:00,2952,136155,136175,136175,136155,136163.75,544655.0,4,4,2024-01-02,0.6531426238511525,6.916664999999921,-1.5,-1.75,3.1388900000005377,8.568180000000575,1.0
2024-01-02 17:40:00,2952,136155,136155,136155,136155,136155.0,136155.0,1,1,2024-01-02,0.6391325763994444,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 17:30:00,2952,136055,136085,136085,136055,136068.34,3442529.0,3,25,2024-01-02,0.3851642264234928,2.7777766666666137,5.633333333333334,2.2857133333328723,2.1666666666666665,4.833333333333333,1.0
2024-01-02 17:20:00,2952,136070,136070,136070,136070,136070.0,680350.0,1,5,2024-01-02,0.0743580432052347,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 17:15:00,2952,136070,136070,136070,136070,136070.0,136070.0,1,1,2024-01-02,-0.0340717068907737,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 17:10:00,2952,135980,135980,135980,135980,135980.0,1128634.0,1,8,2024-01-02,-0.3770226788712597,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 17:05:00,2952,135970,135970,135970,135970,135970.0,135970.0,1,1,2024-01-02,-0.3252848906649026,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 17:00:00,2952,135955,136000,136000,135955,135990.29,2379830.0,4,17,2024-01-02,0.0551603114464288,0.6296288888888537,1.4,2.047620000000137,2.962962222222187,3.4141422222219666,1.0
2024-01-02 16:55:00,2952,135915,135915,135915,135915,135915.0,4145407.5,2,30,2024-01-02,-0.4677392098432166,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 16:45:00,2952,135870,135870,135870,135870,135870.0,135870.0,1,1,2024-01-02,-0.4535836493852668,0.0,0.0,0.0,0.0,0.0,1.0
2024-01-02 16:35:00,2952,135905,135870,135905,135870,135896.43,951275.0,3,7,2024-01-02,-0.2200472394538171,0.4285714285714285,1.5714285714285714,2.3877542857138905,3.1746028571431197,4.129871428571642,1.0
2024-01-02 16:30:00,2952,136000,136015,136015,136000,136007.5,272015.0,2,2,2024-01-02,1.2227804791058738,-5.444446666666773,-4.4,-3.619046666667176,-1.7777800000001056,0.0,1.0
2024-01-02 16:25:00,2952,136040,136015,136040,136015,136033.65,857012.0,3,6,2024-01-02,1.123360322336094,-1.9333319999999368,-3.12,-2.5714280000003056,-1.9111120000004305,-1.109091999999946,1.0
2024-01-02 16:20:00,2952,136010,136020,136035,136010,136022.14,952155.0,5,7,2024-01-02,1.0593689860428388,0.2666680000000633,-2.08,-2.085716000000248,-1.9333319999999368,-1.14545599999954,1.0
2024-01-02 16:15:00,2952,135975,135940,135995,135940,135962.5,543850.0,3,4,2024-01-02,0.4134689772437916,0.9393945454545742,0.5818181818181818,0.1688309090910479,0.3131309090907135,0.5371909090910446,1.0
2024-01-02 13:20:00,2952,136905,136905,136905,136905,136905.0,136905.0,1,1,2024-01-02,1.906430151392848,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:10:00,2952,136870,136870,136870,136870,136870.0,136870.0,1,1,2024-01-02,1.3916404185949176,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:25:00,2952,136900,136900,136900,136900,136900.0,136900.0,1,1,2024-01-02,1.1838020124150033,0.0,0.0,0.0,0.0,0.0,0.0
2024-01-02 13:00:00,2952,136725,136770,136770,136725,136748.33,410245.0,3,3,2024-01-02,0.8794686919821093,2.7037044444444795,-1.0666666666666669,-5.253968888889196,-7.950617777778016,-9.868686666666893,0.0
2024-01-02 10:35:00,2952,137105,137285,137285,137105,137235.68,1001820.5,2,7,2024-01-02,1.27772173239131,-0.6666666666666666,-0.8833333333333333,-2.4166666666666665,-3.2253088888888466,-3.88636388888893,1.0
