@relation /home/othavioaset_perfeito_keel
@attribute EMA_3 real[-0.01,1.01]
@attribute SMA_3 real[-0.01,1.01]
@attribute ADXR real[-0.01,1.01]
@attribute Bollinger_Norm real[-0.01,1.01]
@attribute EMA_5 real[-0.01,1.01]
@attribute SMA_5 real[-0.01,1.01]
@attribute std_close3 real[-0.01,1.01]
@attribute std_open3 real[-0.01,1.01]
@attribute trend{0,1}
@inputs EMA_3, SMA_3, ADXR, Bollinger_Norm, EMA_5, SMA_5, std_close3, std_open3
@outputs trend
@data
0.45523, 0.44842, 0.13611, 0.47679, 0.46006, 0.44535, 0.03498, 0.03644, 0
0.46226, 0.44761, 0.19743, 0.47065, 0.4731, 0.46696, 0.03642, 0.07854, 1
0.46574, 0.44202, 0.32106, 0.47148, 0.48741, 0.48805, 0.035, 0.04231, 1
0.45708, 0.44056, 0.31663, 0.47356, 0.47352, 0.46347, 0.03662, 0.0384, 1
0.43448, 0.42914, 0.31629, 0.47883, 0.44729, 0.43538, 0.07579, 0.04272, 0
0.4589, 0.45118, 0.33134, 0.4705, 0.46813, 0.45982, 0.06379, 0.04635, 0
0.4546, 0.44202, 0.33569, 0.47186, 0.46489, 0.46222, 0.00402, 0.05957, 1
0.4279, 0.41489, 0.30224, 0.48698, 0.4192, 0.40068, 0.2273, 0.17609, 1
0.45633, 0.4471, 0.41791, 0.47255, 0.4641, 0.4647, 0.04317, 0.03773, 0
0.4238, 0.40525, 0.42762, 0.48606, 0.41826, 0.40631, 0.27138, 0.31847, 0
0.45082, 0.44159, 0.28535, 0.48143, 0.45483, 0.44962, 0.0104, 0.02721, 1
0.45058, 0.44118, 0.26765, 0.48212, 0.4542, 0.44789, 0.01362, 0.06409, 1
0.45422, 0.44363, 0.24874, 0.48028, 0.45632, 0.4495, 0.03603, 0.0548, 1
0.42897, 0.42574, 0.17978, 0.48878, 0.43282, 0.43103, 0.08662, 0.15577, 0
0.45351, 0.4422, 0.1851, 0.47592, 0.45822, 0.44925, 0.03271, 0.02632, 1
0.39912, 0.40606, 0.21597, 0.48678, 0.41023, 0.41406, 0.2484, 0.24127, 1
0.471, 0.44628, 0.20353, 0.47184, 0.47847, 0.47792, 0.12682, 0.08866, 0
0.43741, 0.42282, 0.23278, 0.48427, 0.4411, 0.42686, 0.14869, 0.16241, 0
0.4554, 0.44466, 0.26194, 0.47332, 0.46883, 0.47319, 0.05564, 0.05198, 0
0.44456, 0.43729, 0.29984, 0.47595, 0.4558, 0.44813, 0.04364, 0.08021, 1
0.45739, 0.43955, 0.29397, 0.48117, 0.4564, 0.44255, 0.15417, 0.10234, 0
0.45098, 0.44409, 0.27375, 0.47509, 0.45515, 0.45187, 0.03422, 0.01014, 1
0.45782, 0.45152, 0.31681, 0.47884, 0.46197, 0.45086, 0.05277, 0.11008, 1
0.43542, 0.42819, 0.31609, 0.4865, 0.43628, 0.43112, 0.06919, 0.05417, 0
0.45574, 0.44739, 0.21946, 0.47101, 0.46739, 0.46465, 0.06596, 0.06139, 1
0.4495, 0.44242, 0.20205, 0.48312, 0.45172, 0.44248, 0.0069, 0.05299, 0
0.45215, 0.44282, 0.23613, 0.48215, 0.45008, 0.44726, 0.0318, 0.08663, 1
0.44963, 0.44404, 0.40168, 0.4808, 0.45104, 0.4511, 0.03681, 0.04931, 0
0.64603, 0.64988, 0.4489, 0.4579, 0.6889, 0.70572, 0.52981, 0.55708, 1
0.45123, 0.44406, 0.43561, 0.47401, 0.45865, 0.45647, 0.04354, 0.06371, 1
0.45493, 0.44098, 0.37921, 0.47245, 0.46157, 0.45734, 0.03957, 0.06658, 1
0.44995, 0.44223, 0.42728, 0.47596, 0.46166, 0.45354, 0.03719, 0.03883, 0
0.45153, 0.44181, 0.46268, 0.47152, 0.46165, 0.45584, 0.01609, 0.02911, 0
0.43755, 0.43049, 0.50029, 0.48652, 0.43769, 0.43195, 0.05638, 0.05478, 0
0.528, 0.48573, 0.48364, 0.47451, 0.51155, 0.4822, 0.51427, 0.58149, 0
0.46041, 0.44981, 0.15112, 0.46944, 0.4701, 0.4686, 0.05125, 0.03395, 1
0.46616, 0.44496, 0.10791, 0.48096, 0.45652, 0.44287, 0.22149, 0.18614, 0
0.44109, 0.43532, 0.11831, 0.47623, 0.4504, 0.45861, 0.09863, 0.07048, 1
0.48478, 0.46842, 0.15297, 0.47599, 0.47957, 0.46382, 0.1797, 0.21002, 1
0.44065, 0.43868, 0.1531, 0.48419, 0.43389, 0.4247, 0.01845, 0.01112, 0
0.45249, 0.43972, 0.13811, 0.4766, 0.45858, 0.45074, 0.04777, 0.03333, 0
0.44961, 0.44014, 0.12208, 0.48432, 0.4508, 0.44302, 0.03355, 0.01543, 0
0.44028, 0.43367, 0.16296, 0.48759, 0.44353, 0.4415, 0.03887, 0.04692, 0
0.44481, 0.43954, 0.27743, 0.48319, 0.4415, 0.43751, 0.01589, 0.07433, 0
0.44166, 0.4325, 0.28036, 0.47324, 0.46243, 0.46829, 0.11508, 0.10105, 1
0.45726, 0.45259, 0.24353, 0.47166, 0.46653, 0.46079, 0.09546, 0.14041, 0
0.46433, 0.45213, 0.23196, 0.47146, 0.48115, 0.47499, 0.0616, 0.19426, 1
0.46237, 0.45567, 0.33063, 0.47574, 0.46514, 0.46067, 0.08073, 0.12095, 1
0.45056, 0.44097, 0.34987, 0.48095, 0.45074, 0.4416, 0.03681, 0.02577, 1
0.43977, 0.43319, 0.34657, 0.47744, 0.45131, 0.43596, 0.04991, 0.05398, 0
0.44865, 0.43909, 0.29908, 0.47625, 0.45213, 0.45859, 0.02326, 0.06064, 1
0.45464, 0.4466, 0.38022, 0.48106, 0.45078, 0.4462, 0.04081, 0.02351, 1
0.45476, 0.45638, 0.2708, 0.48229, 0.43263, 0.41875, 0.0783, 0.13289, 0
0.45947, 0.44531, 0.33865, 0.47103, 0.47006, 0.46748, 0.02421, 0.03078, 0
0.4268, 0.4241, 0.36097, 0.48904, 0.43444, 0.4304, 0.10209, 0.12284, 1
0.46612, 0.45913, 0.35707, 0.47032, 0.47274, 0.46811, 0.10177, 0.12024, 1
0.46234, 0.44386, 0.34595, 0.47655, 0.46376, 0.45661, 0.11954, 0.1162, 1
0.43829, 0.4346, 0.26637, 0.48432, 0.44505, 0.43864, 0.06356, 0.06813, 0
0.48106, 0.45621, 0.21722, 0.47803, 0.4713, 0.45111, 0.28303, 0.31404, 1
0.43603, 0.42192, 0.22285, 0.48549, 0.42122, 0.39781, 0.25406, 0.28553, 1
0.47307, 0.45869, 0.24978, 0.46668, 0.48195, 0.47483, 0.0866, 0.09291, 0
0.43704, 0.42514, 0.25508, 0.48032, 0.44615, 0.4389, 0.08336, 0.07903, 0
0.45607, 0.45043, 0.39506, 0.47629, 0.46206, 0.46489, 0.08325, 0.08514, 0
0.44094, 0.4332, 0.40968, 0.47656, 0.45113, 0.45482, 0.07109, 0.08105, 1
0.45256, 0.44098, 0.48101, 0.48276, 0.44795, 0.44012, 0.08201, 0.01902, 0
0.45696, 0.44704, 0.52004, 0.47313, 0.46305, 0.46506, 0.03973, 0.03283, 1
0.44863, 0.43847, 0.5158, 0.4765, 0.45349, 0.44707, 0.02046, 0.00803, 0
0.44657, 0.43535, 0.41606, 0.48423, 0.44397, 0.43888, 0.07835, 0.01175, 0
0.44952, 0.44014, 0.35399, 0.48396, 0.45014, 0.44254, 0.03691, 0.0571, 0
0.43298, 0.43015, 0.34405, 0.48716, 0.43872, 0.43648, 0.08357, 0.10021, 0
0.45228, 0.4546, 0.34049, 0.47324, 0.46618, 0.46523, 0.20329, 0.28953, 0
0.45184, 0.44411, 0.36931, 0.4719, 0.45656, 0.45454, 0.03448, 0.00804, 1
0.45972, 0.44996, 0.3253, 0.47016, 0.46489, 0.45682, 0.04237, 0.04339, 0
0.40497, 0.4086, 0.32273, 0.48118, 0.4233, 0.42935, 0.25366, 0.31322, 0
0.44409, 0.4379, 0.32887, 0.48514, 0.44501, 0.43917, 0.01585, 0.05889, 0
0.45041, 0.43994, 0.284, 0.47523, 0.46379, 0.44461, 0.00913, 0.01144, 0
0.47069, 0.44966, 0.36563, 0.47173, 0.47547, 0.46401, 0.13255, 0.13993, 0
0.4438, 0.43457, 0.30571, 0.47672, 0.45299, 0.44736, 0.03477, 0.05347, 1
0.45436, 0.44559, 0.56541, 0.48001, 0.45444, 0.45151, 0.02298, 0.05034, 1
0.4372, 0.4288, 0.4289, 0.48046, 0.44501, 0.44523, 0.06324, 0.07934, 0
0.45989, 0.44265, 0.42807, 0.4749, 0.46229, 0.45329, 0.10375, 0.05427, 0
0.45568, 0.44789, 0.25212, 0.46963, 0.46066, 0.45722, 0.04281, 0.02365, 1
0.45076, 0.44139, 0.21287, 0.47671, 0.45634, 0.45061, 0.00527, 0.03325, 0
0.43824, 0.42799, 0.23159, 0.48798, 0.43863, 0.42874, 0.09135, 0.10092, 1
0.452, 0.44222, 0.1935, 0.47429, 0.46045, 0.45475, 0.0072, 0.02646, 0
0.43135, 0.42137, 0.23886, 0.48938, 0.43321, 0.42359, 0.11402, 0.1003, 1
0.4264, 0.41357, 0.25403, 0.48696, 0.42639, 0.4194, 0.16447, 0.14722, 1
0.461, 0.44881, 0.28085, 0.46915, 0.4646, 0.45811, 0.04927, 0.06191, 0
0.44921, 0.44345, 0.28697, 0.47734, 0.45518, 0.45024, 0.04443, 0.04193, 1
0.43645, 0.42944, 0.30519, 0.48444, 0.44364, 0.44187, 0.06227, 0.01584, 0
0.44842, 0.44036, 0.27419, 0.48202, 0.45066, 0.43836, 0.02446, 0.05283, 0
0.19256, 0.18589, 0.30811, 0.66216, 0.1914, 0.18887, 0.0688, 0.04079, 0
0.45063, 0.4458, 0.3084, 0.47924, 0.45603, 0.45062, 0.05391, 0.01342, 1
0.45295, 0.44244, 0.30304, 0.47276, 0.45992, 0.45367, 0.00929, 0.05062, 1
0.45286, 0.45063, 0.27431, 0.47419, 0.46089, 0.46029, 0.11958, 0.02582, 1
0.47089, 0.4578, 0.18468, 0.46914, 0.47349, 0.46849, 0.08608, 0.06981, 1
0.48863, 0.45943, 0.19058, 0.47747, 0.47588, 0.45765, 0.33421, 0.36123, 0
0.43913, 0.43225, 0.18805, 0.48878, 0.44841, 0.43978, 0.05039, 0.04644, 0
0.45435, 0.44118, 0.17449, 0.47839, 0.45757, 0.44822, 0.06259, 0.0244, 0
0.4509, 0.43952, 0.18687, 0.48342, 0.45147, 0.44268, 0.06304, 0.08341, 1
0.44403, 0.43911, 0.17313, 0.4829, 0.44765, 0.44596, 0.04285, 0.07486, 1
0.45123, 0.44305, 0.12419, 0.47164, 0.45907, 0.45679, 0.03759, 0.0596, 0
0.452, 0.44326, 0.11634, 0.4715, 0.4622, 0.45919, 0.04293, 0.02116, 1
0.4498, 0.4389, 0.1262, 0.47474, 0.45746, 0.45049, 0.01644, 0.03415, 1
0.45582, 0.44493, 0.12556, 0.47399, 0.46113, 0.45162, 0.03032, 0.05421, 1
0.45299, 0.44305, 0.12695, 0.48248, 0.45489, 0.44608, 0.03759, 0.05751, 1
0.44422, 0.43747, 0.15712, 0.48504, 0.44406, 0.44099, 0.01824, 0.04863, 1
0.4894, 0.47866, 0.21909, 0.46861, 0.51908, 0.52606, 0.27099, 0.32812, 0
0.44714, 0.43807, 0.27163, 0.4835, 0.45099, 0.44395, 0.02709, 0.03774, 0
0.47911, 0.4824, 0.55039, 0.47138, 0.50186, 0.49777, 0.32996, 0.4422, 0
0.44484, 0.43401, 0.38874, 0.48623, 0.44599, 0.43873, 0.06619, 0.01841, 1
0.45745, 0.4452, 0.31389, 0.4707, 0.46536, 0.45958, 0.02298, 0.03708, 1
0.44393, 0.4376, 0.25533, 0.48466, 0.45038, 0.4441, 0.03463, 0.04434, 0
0.45254, 0.44372, 0.24025, 0.47084, 0.46095, 0.45754, 0.0308, 0.05034, 1
0.40413, 0.41496, 0.27465, 0.487, 0.39693, 0.38476, 0.15102, 0.02461, 0
0.4585, 0.44668, 0.22165, 0.47701, 0.46404, 0.45536, 0.04144, 0.02175, 1
0.38598, 0.38502, 0.14358, 0.49112, 0.38664, 0.38013, 0.27115, 0.22085, 1
0.5112, 0.50185, 0.15828, 0.47493, 0.50123, 0.48726, 0.29607, 0.30443, 1
0.44323, 0.43845, 0.22688, 0.47879, 0.4483, 0.45763, 0.08365, 0.04681, 1
0.45228, 0.44476, 0.24746, 0.47312, 0.45943, 0.4547, 0.04078, 0.04156, 1
0.4269, 0.42603, 0.25472, 0.47831, 0.44199, 0.44526, 0.16803, 0.155, 1
0.45203, 0.44245, 0.24262, 0.48023, 0.45415, 0.45113, 0.01223, 0.03154, 0
0.44306, 0.44139, 0.29282, 0.4817, 0.44859, 0.44397, 0.08295, 0.07879, 1
0.41997, 0.41873, 0.37673, 0.48117, 0.43363, 0.43587, 0.16032, 0.19183, 1
0.44961, 0.43514, 0.36229, 0.47313, 0.46395, 0.463, 0.02964, 0.03465, 0
0.44696, 0.43576, 0.37139, 0.47575, 0.45708, 0.44531, 0.02817, 0.02991, 0
0.44704, 0.43598, 0.28302, 0.4846, 0.4451, 0.437, 0.07888, 0.12501, 0
0.44726, 0.44034, 0.23899, 0.47927, 0.45391, 0.45088, 0.03208, 0.03133, 1
0.46359, 0.45134, 0.24342, 0.47168, 0.46712, 0.46203, 0.05659, 0.02152, 1
0.44515, 0.434, 0.27697, 0.48213, 0.44869, 0.44166, 0.05474, 0.01192, 0
0.44567, 0.43848, 0.30688, 0.48482, 0.44483, 0.44142, 0.01783, 0.06941, 1
0.44173, 0.43849, 0.28279, 0.48511, 0.44361, 0.43942, 0.04529, 0.08886, 0
0.44778, 0.44288, 0.34677, 0.48076, 0.45253, 0.44882, 0.0468, 0.06741, 1
0.22648, 0.21351, 0.37018, 0.54429, 0.21835, 0.21428, 0.17661, 0.14144, 1
0.73634, 0.70551, 0.37851, 0.43687, 0.74273, 0.72913, 0.35861, 0.43028, 0
0.46654, 0.4566, 0.40384, 0.47637, 0.46979, 0.45996, 0.07447, 0.12148, 1
0.43613, 0.4445, 0.40266, 0.48054, 0.43627, 0.42987, 0.12933, 0.1655, 0
0.49271, 0.46684, 0.22066, 0.47309, 0.49076, 0.47362, 0.25365, 0.22931, 0
0.38979, 0.38804, 0.22345, 0.48835, 0.39665, 0.38658, 0.25667, 0.20327, 1
0.47151, 0.47477, 0.22013, 0.47353, 0.47941, 0.47186, 0.23934, 0.1749, 0
0.51338, 0.50433, 0.0911, 0.44427, 0.52431, 0.52082, 0.08019, 0.0645, 0
0.30565, 0.30454, 0.16384, 0.51086, 0.31549, 0.32703, 0.12777, 0.12057, 1
0.4492, 0.43635, 0.18447, 0.47347, 0.46053, 0.45737, 0.0234, 0.06026, 1
0.44764, 0.43782, 0.20923, 0.47351, 0.45967, 0.45559, 0.03559, 0.0744, 0
0.45029, 0.44203, 0.21513, 0.47226, 0.46287, 0.45943, 0.05297, 0.04086, 0
0.45014, 0.44076, 0.34039, 0.48319, 0.45469, 0.44318, 0.02838, 0.03632, 1
0.4515, 0.44308, 0.27104, 0.48124, 0.45542, 0.44819, 0.00933, 0.02215, 0
0.45637, 0.4452, 0.24936, 0.47105, 0.46566, 0.4661, 0.02742, 0.07494, 1
0.45052, 0.44477, 0.20644, 0.48071, 0.45519, 0.4487, 0.0377, 0.0362, 0
0.45497, 0.44948, 0.28786, 0.48085, 0.44953, 0.44433, 0.0402, 0.04441, 0
0.44288, 0.43186, 0.49514, 0.48274, 0.44775, 0.43906, 0.06011, 0.04786, 1
0.44295, 0.43331, 0.22076, 0.48275, 0.44448, 0.43277, 0.0644, 0.06642, 1
0.44209, 0.43601, 0.12657, 0.48315, 0.44489, 0.44333, 0.03603, 0.02686, 1
0.44551, 0.43644, 0.1753, 0.48431, 0.44039, 0.4351, 0.07108, 0.1164, 1
0.4577, 0.44742, 0.27471, 0.47236, 0.47465, 0.46258, 0.05428, 0.01234, 1
0.4506, 0.44201, 0.32459, 0.48323, 0.44757, 0.43429, 0.05903, 0.03255, 1
0.4547, 0.445, 0.49093, 0.47526, 0.45981, 0.45306, 0.01873, 0.02604, 1
0.45202, 0.44245, 0.45297, 0.48232, 0.45381, 0.44588, 0.02895, 0.03035, 1
0.44605, 0.43822, 0.43537, 0.4851, 0.44771, 0.44242, 0.01779, 0.03724, 1
0.46136, 0.46024, 0.46145, 0.47059, 0.4728, 0.47231, 0.17786, 0.11193, 1
0.45266, 0.44394, 0.22316, 0.47124, 0.46205, 0.45576, 0.03293, 0.03261, 1
0.45088, 0.44288, 0.22366, 0.47232, 0.45956, 0.45358, 0.03295, 0.03737, 1
0.45145, 0.43949, 0.24782, 0.48036, 0.45575, 0.4478, 0.0468, 0.03735, 1
0.44967, 0.43971, 0.52387, 0.48109, 0.4536, 0.45011, 0.01423, 0.02946, 0
0.44795, 0.43844, 0.31927, 0.47673, 0.4543, 0.44781, 0.01334, 0.01783, 1
0.43923, 0.43161, 0.35551, 0.48788, 0.44346, 0.43511, 0.04823, 0.05014, 1
0.44305, 0.43329, 0.35225, 0.48571, 0.44136, 0.43399, 0.0762, 0.02182, 0
0.45695, 0.45264, 0.3811, 0.47215, 0.46775, 0.47308, 0.13538, 0.14828, 1
0.45191, 0.44222, 0.35968, 0.47835, 0.45601, 0.44544, 0.02316, 0.04331, 1
0.4489, 0.44014, 0.34027, 0.48387, 0.45191, 0.44734, 0.01003, 0.03788, 0
0.4427, 0.43411, 0.21962, 0.48502, 0.44528, 0.43914, 0.04193, 0.0214, 1
0.44857, 0.44556, 0.12548, 0.47397, 0.45792, 0.45831, 0.10824, 0.06011, 1
0.4542, 0.44014, 0.12136, 0.48094, 0.45618, 0.44734, 0.08193, 0.05191, 0
0.52606, 0.48644, 0.15011, 0.47535, 0.50832, 0.47665, 0.51093, 0.55157, 0
0.45417, 0.44408, 0.32849, 0.4692, 0.46031, 0.45827, 0.01742, 0.03398, 0
0.45325, 0.44367, 0.3986, 0.47976, 0.45623, 0.45124, 0.01584, 0.02238, 0
0.45875, 0.44284, 0.40046, 0.47116, 0.47248, 0.47274, 0.00801, 0.06693, 1
0.44976, 0.4416, 0.43965, 0.4741, 0.45539, 0.45099, 0.01745, 0.01345, 1
0.61654, 0.6052, 0.24008, 0.32394, 0.6276, 0.61351, 0.0251, 0.04305, 1
0.44894, 0.43972, 0.21121, 0.48311, 0.45029, 0.4411, 0.03401, 0.04753, 0
0.43983, 0.43306, 0.25099, 0.48245, 0.42828, 0.41538, 0.08454, 0.13143, 0
0.45304, 0.44472, 0.21244, 0.47943, 0.4552, 0.45352, 0.01786, 0.02339, 0
0.43155, 0.42807, 0.20359, 0.48168, 0.44015, 0.44242, 0.10616, 0.05834, 0
0.46651, 0.44599, 0.17318, 0.47186, 0.47403, 0.46681, 0.10893, 0.04821, 0
0.46797, 0.43908, 0.17603, 0.47189, 0.49088, 0.49389, 0.07442, 0.0543, 0
0.44894, 0.44118, 0.3329, 0.48382, 0.44948, 0.44413, 0.01405, 0.03879, 1
0.44064, 0.43509, 0.33409, 0.4851, 0.44503, 0.444, 0.04714, 0.02359, 0
0.44998, 0.44224, 0.3453, 0.47244, 0.4595, 0.45559, 0.04774, 0.00809, 1
0.45452, 0.44455, 0.34252, 0.47148, 0.46127, 0.45394, 0.01625, 0.02141, 0
0.4291, 0.42236, 0.0951, 0.49005, 0.43137, 0.42576, 0.09167, 0.09717, 1
0.43814, 0.43589, 0.20845, 0.48197, 0.44508, 0.44651, 0.09389, 0.06958, 0
0.39859, 0.41147, 0.21794, 0.47808, 0.42603, 0.44342, 0.40913, 0.37686, 1
0.45139, 0.43776, 0.32414, 0.47749, 0.45924, 0.4422, 0.07343, 0.05759, 1
0.45365, 0.44503, 0.33257, 0.47224, 0.46157, 0.45516, 0.03116, 0.03995, 0
0.4476, 0.44076, 0.28654, 0.47559, 0.45566, 0.45231, 0.04297, 0.03769, 1
0.44722, 0.4414, 0.26636, 0.48211, 0.44795, 0.44455, 0.01965, 0.02241, 1
0.44579, 0.43777, 0.24527, 0.47992, 0.44977, 0.4492, 0.0218, 0.01183, 0
0.46197, 0.44953, 0.19826, 0.47504, 0.46897, 0.46438, 0.04033, 0.04012, 0
0.44695, 0.43519, 0.20392, 0.47848, 0.45379, 0.45529, 0.036, 0.04658, 0
0.4581, 0.44931, 0.20261, 0.47709, 0.46101, 0.45568, 0.03922, 0.03768, 1
0.44228, 0.43841, 0.2031, 0.47987, 0.44934, 0.44687, 0.07446, 0.07021, 1
0.43962, 0.4361, 0.26518, 0.47992, 0.4477, 0.4469, 0.085, 0.06283, 0
0.4544, 0.44351, 0.1685, 0.47089, 0.46092, 0.45627, 0.01138, 0.00452, 1
0.45687, 0.45028, 0.15646, 0.47902, 0.45845, 0.45216, 0.04668, 0.0358, 0
0.46198, 0.45154, 0.16599, 0.47979, 0.45877, 0.44908, 0.07415, 0.06637, 0
0.46933, 0.45555, 0.17434, 0.47514, 0.46788, 0.46202, 0.09409, 0.08096, 0
0.45768, 0.44499, 0.18487, 0.47065, 0.46967, 0.47086, 0.03371, 0.05243, 1
0.44197, 0.43633, 0.1335, 0.48423, 0.44311, 0.43323, 0.02349, 0.08551, 0
0.45636, 0.44837, 0.15161, 0.47555, 0.4628, 0.4633, 0.05477, 0.03098, 0
0.4518, 0.44013, 0.14958, 0.47774, 0.45747, 0.45523, 0.02353, 0.03033, 0
0.44589, 0.43801, 0.15103, 0.47487, 0.45522, 0.45267, 0.04346, 0.04403, 1
0.45396, 0.44743, 0.45836, 0.48072, 0.45578, 0.4488, 0.03265, 0.0226, 0
0.44286, 0.43387, 0.37969, 0.4826, 0.44637, 0.4398, 0.04554, 0.0939, 1
0.4506, 0.44097, 0.18019, 0.48202, 0.45512, 0.44972, 0.00906, 0.01377, 0
0.45651, 0.44527, 0.12448, 0.48093, 0.45526, 0.44398, 0.0763, 0.08633, 0
0.45205, 0.44656, 0.11895, 0.481, 0.45345, 0.44919, 0.03491, 0.01985, 0
0.4754, 0.46207, 0.11062, 0.474, 0.47618, 0.47034, 0.1104, 0.10364, 0
0.46089, 0.45129, 0.11455, 0.47999, 0.45751, 0.44698, 0.07675, 0.0655, 0
0.44259, 0.44011, 0.10985, 0.48283, 0.44433, 0.44347, 0.05587, 0.09527, 1
0.46137, 0.44634, 0.15642, 0.47272, 0.47003, 0.46183, 0.03538, 0.07882, 0
0.45906, 0.45171, 0.12915, 0.47266, 0.46404, 0.45948, 0.06326, 0.00826, 0
0.46258, 0.4502, 0.15171, 0.4741, 0.46517, 0.45896, 0.06124, 0.09958, 0
0.45251, 0.44698, 0.16441, 0.47404, 0.46004, 0.45779, 0.06553, 0.03812, 0
0.45801, 0.44477, 0.32173, 0.48001, 0.44849, 0.4533, 0.09152, 0.03357, 0
0.45279, 0.44456, 0.30187, 0.47401, 0.45662, 0.4542, 0.02399, 0.02592, 1
0.43622, 0.43149, 0.28462, 0.48023, 0.44474, 0.44423, 0.08166, 0.01959, 0
0.46128, 0.4505, 0.26542, 0.47082, 0.47577, 0.4696, 0.0643, 0.06567, 0
0.46026, 0.44903, 0.31727, 0.46936, 0.47421, 0.46875, 0.05312, 0.12346, 0
0.46817, 0.44502, 0.40782, 0.47116, 0.49114, 0.48929, 0.03707, 0.0082, 0
0.4556, 0.44332, 0.5579, 0.47243, 0.46042, 0.45347, 0.03714, 0.03368, 1
0.44904, 0.43862, 0.56513, 0.48112, 0.45278, 0.44455, 0.03439, 0.053, 1
0.45596, 0.44545, 0.51395, 0.46808, 0.46187, 0.45645, 0.02091, 0.01384, 1
0.44802, 0.44289, 0.31008, 0.48334, 0.4483, 0.43822, 0.00823, 0.02238, 0
0.44348, 0.43009, 0.22797, 0.47578, 0.45199, 0.45101, 0.05908, 0.10065, 0
0.44408, 0.43819, 0.15783, 0.48104, 0.45065, 0.44804, 0.0486, 0.02377, 1
0.4564, 0.44717, 0.15225, 0.47087, 0.46293, 0.46086, 0.03597, 0.04108, 1
0.45744, 0.44574, 0.37088, 0.47163, 0.46753, 0.4605, 0.02207, 0.03207, 1
0.4868, 0.46461, 0.40786, 0.47673, 0.48003, 0.46049, 0.24197, 0.3262, 0
0.45021, 0.43926, 0.36564, 0.47721, 0.45194, 0.44868, 0.02842, 0.0203, 0
0.46015, 0.44956, 0.34824, 0.46988, 0.47419, 0.47654, 0.08087, 0.16289, 0
0.44435, 0.43409, 0.34696, 0.47344, 0.46058, 0.46183, 0.06843, 0.0855, 1
0.4479, 0.43988, 0.56035, 0.47627, 0.45485, 0.45313, 0.02968, 0.02842, 1
0.45441, 0.44422, 0.45498, 0.46965, 0.46081, 0.45826, 0.01635, 0.04334, 0
0.1977, 0.19721, 0.26177, 0.59289, 0.19883, 0.19884, 0.10275, 0.13111, 0
0.44794, 0.439, 0.23996, 0.48648, 0.45226, 0.44521, 0.0152, 0.03081, 1
0.52572, 0.49079, 0.26083, 0.47461, 0.50907, 0.48626, 0.4537, 0.49532, 0
0.45273, 0.44617, 0.3113, 0.48054, 0.44534, 0.45931, 0.02414, 0.04619, 0
0.42573, 0.41972, 0.35318, 0.48445, 0.43266, 0.42935, 0.10708, 0.04893, 0
0.44964, 0.43922, 0.27625, 0.47266, 0.46813, 0.46504, 0.06812, 0.08298, 1
0.50737, 0.4718, 0.27872, 0.47299, 0.506, 0.4945, 0.35068, 0.35256, 0
0.45155, 0.44574, 0.18929, 0.4799, 0.45239, 0.44511, 0.02205, 0.03059, 0
0.45015, 0.43988, 0.16223, 0.48167, 0.45413, 0.44721, 0.02615, 0.01976, 1
