@relation /home/othavioaset_perfeito_keel
@attribute EMA_3 real[-0.01,1.01]
@attribute SMA_3 real[-0.01,1.01]
@attribute ADXR real[-0.01,1.01]
@attribute Bollinger_Norm real[-0.01,1.01]
@attribute EMA_5 real[-0.01,1.01]
@attribute SMA_5 real[-0.01,1.01]
@attribute std_close3 real[-0.01,1.01]
@attribute std_open3 real[-0.01,1.01]
@attribute trend{0,1}
@inputs EMA_3, SMA_3, ADXR, Bollinger_Norm, EMA_5, SMA_5, std_close3, std_open3
@outputs trend
@data
0.45247, 0.44592, 0.3078, 0.47757, 0.45843, 0.45663, 0.04887, 0.01607, 1
0.43824, 0.43322, 0.15392, 0.48213, 0.44651, 0.44463, 0.07072, 0.10786, 1
0.43629, 0.43452, 0.11007, 0.48495, 0.44187, 0.43825, 0.08042, 0.06242, 1
0.45129, 0.44635, 0.14071, 0.4737, 0.46464, 0.45949, 0.10371, 0.11746, 1
0.43701, 0.42895, 0.10005, 0.48511, 0.43932, 0.43801, 0.0597, 0.0756, 0
0.43687, 0.42638, 0.16432, 0.48395, 0.44323, 0.43957, 0.07325, 0.07529, 0
0.44219, 0.43517, 0.16712, 0.47608, 0.45293, 0.45011, 0.0676, 0.07573, 0
0.45452, 0.44656, 0.17213, 0.4715, 0.46631, 0.46627, 0.0714, 0.08144, 0
0.4557, 0.44204, 0.36425, 0.47325, 0.46211, 0.4554, 0.04649, 0.04983, 1
0.44619, 0.44308, 0.29569, 0.47307, 0.4595, 0.46073, 0.13263, 0.11729, 0
0.45833, 0.44774, 0.27539, 0.47013, 0.47223, 0.47291, 0.06944, 0.15076, 0
0.44374, 0.43504, 0.28657, 0.47498, 0.45724, 0.44998, 0.05034, 0.0826, 0
0.44606, 0.44055, 0.30268, 0.47332, 0.46173, 0.45846, 0.09747, 0.0629, 1
0.44845, 0.44161, 0.58381, 0.47797, 0.45457, 0.45062, 0.03572, 0.01944, 0
0.451, 0.44204, 0.55762, 0.4825, 0.4539, 0.44545, 0.0183, 0.0388, 0
0.44576, 0.43799, 0.56969, 0.48576, 0.44955, 0.44378, 0.01554, 0.01137, 0
0.44854, 0.43948, 0.55407, 0.47611, 0.45437, 0.45101, 0.01089, 0.04936, 0
0.44751, 0.43841, 0.37297, 0.47429, 0.45618, 0.45334, 0.02679, 0.04173, 1
0.47321, 0.45699, 0.35311, 0.47001, 0.47527, 0.46513, 0.11474, 0.11416, 0
0.45599, 0.44375, 0.19537, 0.4773, 0.45948, 0.45063, 0.04805, 0.02411, 0
0.44628, 0.4367, 0.18213, 0.48598, 0.44927, 0.44234, 0.03726, 0.04343, 0
0.45904, 0.44595, 0.31228, 0.46906, 0.46658, 0.46258, 0.02928, 0.08862, 1
0.45222, 0.4401, 0.38634, 0.47465, 0.46013, 0.45011, 0.0277, 0.02449, 1
0.45128, 0.44118, 0.4002, 0.47738, 0.45745, 0.44774, 0.01813, 0.03336, 1
0.49202, 0.47223, 0.36768, 0.48048, 0.46496, 0.44592, 0.34754, 0.38445, 1
0.43505, 0.42577, 0.35891, 0.48307, 0.42217, 0.43389, 0.11093, 0.17774, 0
0.44756, 0.43989, 0.45599, 0.47408, 0.4605, 0.45233, 0.04729, 0.03008, 1
0.44523, 0.43858, 0.55985, 0.48574, 0.4495, 0.44419, 0.01918, 0.05164, 0
0.4728, 0.45726, 0.27605, 0.46811, 0.47633, 0.46775, 0.10144, 0.12202, 0
0.46785, 0.45074, 0.14432, 0.47742, 0.46689, 0.45642, 0.13179, 0.15246, 0
0.46113, 0.44835, 0.12426, 0.47441, 0.46574, 0.46301, 0.03995, 0.01979, 0
0.51293, 0.49448, 0.34345, 0.4655, 0.52817, 0.52781, 0.26154, 0.39874, 1
0.46079, 0.4277, 0.3227, 0.476, 0.46506, 0.45643, 0.29097, 0.36881, 0
0.4412, 0.43706, 0.25584, 0.48168, 0.44434, 0.44458, 0.04622, 0.02207, 0
0.4431, 0.43945, 0.25818, 0.47795, 0.45099, 0.453, 0.09116, 0.06604, 0
0.45496, 0.44424, 0.26846, 0.47147, 0.47274, 0.47309, 0.07793, 0.11311, 0
0.50399, 0.47633, 0.26993, 0.47004, 0.50569, 0.48503, 0.26983, 0.17221, 0
0.37561, 0.37517, 0.27024, 0.48717, 0.38897, 0.38181, 0.32258, 0.26511, 0
0.42593, 0.40684, 0.27596, 0.48359, 0.41777, 0.38767, 0.32828, 0.38396, 1
0.44768, 0.44118, 0.17853, 0.48315, 0.44723, 0.44353, 0.00725, 0.04504, 1
0.42231, 0.42297, 0.15899, 0.48234, 0.43444, 0.43578, 0.16341, 0.21268, 0
0.45467, 0.44271, 0.31503, 0.47649, 0.4634, 0.44679, 0.04264, 0.04276, 1
0.62806, 0.62788, 0.3568, 0.45088, 0.65946, 0.66813, 0.31733, 0.3098, 0
0.43908, 0.43174, 0.30375, 0.4784, 0.45142, 0.43437, 0.04681, 0.01873, 0
0.4364, 0.43087, 0.33757, 0.47935, 0.44729, 0.44646, 0.08449, 0.056, 1
0.45698, 0.44634, 0.387, 0.48032, 0.45757, 0.44985, 0.04977, 0.02602, 0
0.44639, 0.44269, 0.38973, 0.4791, 0.45262, 0.45115, 0.07399, 0.06573, 1
0.45012, 0.44783, 0.3168, 0.48073, 0.45284, 0.44933, 0.07369, 0.12128, 0
0.44505, 0.4414, 0.33996, 0.48273, 0.43795, 0.43161, 0.00206, 0.03186, 0
0.45271, 0.44204, 0.28496, 0.47556, 0.45653, 0.4505, 0.02181, 0.02195, 1
0.47138, 0.45041, 0.24075, 0.47057, 0.48592, 0.47884, 0.07122, 0.01787, 0
0.44373, 0.43004, 0.24809, 0.4758, 0.45592, 0.4466, 0.06665, 0.03294, 1
0.45395, 0.44569, 0.25396, 0.47515, 0.4638, 0.44803, 0.02705, 0.02864, 1
0.46235, 0.44783, 0.25311, 0.47647, 0.4666, 0.4518, 0.08343, 0.0446, 1
0.44101, 0.43412, 0.18371, 0.48099, 0.44569, 0.44427, 0.03934, 0.02053, 1
0.45784, 0.44911, 0.17142, 0.47723, 0.46209, 0.45906, 0.04023, 0.03559, 1
0.44242, 0.43374, 0.2256, 0.48532, 0.44602, 0.42994, 0.05961, 0.04103, 1
0.44905, 0.44184, 0.22353, 0.47257, 0.45925, 0.45568, 0.05322, 0.03313, 1
0.44327, 0.43789, 0.26585, 0.47615, 0.45364, 0.44917, 0.06965, 0.08114, 0
0.35519, 0.36843, 0.36106, 0.48923, 0.343, 0.33217, 0.3519, 0.37055, 1
0.43934, 0.42029, 0.36127, 0.4823, 0.42488, 0.42782, 0.26376, 0.34506, 1
0.45253, 0.44619, 0.3636, 0.48155, 0.436, 0.41676, 0.11347, 0.07463, 1
0.44076, 0.43424, 0.36406, 0.48275, 0.42581, 0.41485, 0.10014, 0.02018, 1
0.43295, 0.43229, 0.36987, 0.48267, 0.42989, 0.43617, 0.07967, 0.07729, 1
0.49725, 0.48058, 0.39123, 0.46689, 0.49889, 0.49139, 0.19729, 0.19407, 0
0.45885, 0.44966, 0.26485, 0.47559, 0.46209, 0.45853, 0.04092, 0.02418, 0
0.43294, 0.43314, 0.23345, 0.47712, 0.44615, 0.44932, 0.15916, 0.11831, 0
0.45649, 0.44772, 0.20759, 0.48055, 0.4561, 0.45063, 0.03641, 0.10735, 1
0.44764, 0.43727, 0.23197, 0.48431, 0.44327, 0.43681, 0.07502, 0.04187, 0
0.46647, 0.44996, 0.41446, 0.47023, 0.4724, 0.46969, 0.06977, 0.14877, 0
0.72396, 0.7019, 0.42304, 0.3794, 0.72989, 0.71335, 0.10625, 0.13108, 0
0.4337, 0.42923, 0.42923, 0.48403, 0.43827, 0.42863, 0.06155, 0.12233, 0
0.48912, 0.46415, 0.27516, 0.4788, 0.47582, 0.45648, 0.30269, 0.41744, 1
0.43533, 0.43072, 0.28645, 0.48147, 0.44064, 0.4395, 0.06977, 0.00992, 1
0.44986, 0.44268, 0.31136, 0.47894, 0.45422, 0.44959, 0.01761, 0.08959, 0
0.44776, 0.44332, 0.31692, 0.47313, 0.46011, 0.46216, 0.11131, 0.0994, 0
0.47227, 0.47592, 0.33417, 0.47225, 0.49092, 0.48397, 0.27803, 0.28552, 0
0.4588, 0.44636, 0.3191, 0.47561, 0.47025, 0.45586, 0.02723, 0.03702, 1
0.44732, 0.43752, 0.3068, 0.48525, 0.4524, 0.44057, 0.03852, 0.05383, 1
0.4455, 0.43903, 0.28013, 0.48386, 0.44907, 0.44463, 0.01776, 0.04745, 1
0.49979, 0.47401, 0.28831, 0.47523, 0.49189, 0.45848, 0.31991, 0.32331, 0
0.45169, 0.44226, 0.17352, 0.47356, 0.46304, 0.45547, 0.03465, 0.03341, 1
0.44546, 0.43881, 0.18958, 0.47501, 0.45613, 0.4505, 0.05355, 0.10247, 0
0.45205, 0.44832, 0.13942, 0.48167, 0.44083, 0.43555, 0.03562, 0.04609, 0
0.44223, 0.43535, 0.14083, 0.48167, 0.43538, 0.44722, 0.03448, 0.0371, 0
0.45247, 0.44421, 0.14866, 0.4718, 0.45292, 0.45456, 0.02057, 0.02797, 0
0.44871, 0.4414, 0.18191, 0.47337, 0.45457, 0.45417, 0.04162, 0.01832, 1
0.45205, 0.4401, 0.32804, 0.47305, 0.45913, 0.45365, 0.0206, 0.01618, 0
0.44373, 0.43643, 0.36138, 0.48089, 0.44817, 0.44526, 0.03415, 0.02795, 1
0.46097, 0.44901, 0.23919, 0.47079, 0.47707, 0.47895, 0.0663, 0.06685, 1
0.45209, 0.44293, 0.36812, 0.47681, 0.45864, 0.4468, 0.01114, 0.1408, 1
0.44012, 0.44031, 0.37054, 0.48404, 0.44171, 0.4352, 0.06923, 0.06688, 1
0.4311, 0.4236, 0.34791, 0.48818, 0.42874, 0.41958, 0.10386, 0.1199, 0
0.46745, 0.45535, 0.19088, 0.46717, 0.47484, 0.46807, 0.06859, 0.1152, 1
0.4476, 0.43575, 0.16317, 0.48407, 0.445, 0.43101, 0.11033, 0.09741, 1
0.42951, 0.42557, 0.13385, 0.48634, 0.42648, 0.42027, 0.07672, 0.03612, 1
0.45191, 0.44459, 0.17849, 0.47189, 0.45287, 0.45488, 0.03288, 0.03203, 0
0.45438, 0.44395, 0.21641, 0.47063, 0.46035, 0.45682, 0.01439, 0.02971, 1
0.45743, 0.44928, 0.25774, 0.47103, 0.46479, 0.46212, 0.05793, 0.03394, 0
0.4551, 0.44502, 0.3246, 0.47123, 0.46145, 0.45373, 0.01887, 0.03366, 1
0.46222, 0.44737, 0.31961, 0.47647, 0.46368, 0.45334, 0.0923, 0.08199, 0
0.45302, 0.44268, 0.16766, 0.47177, 0.46474, 0.46161, 0.03115, 0.02563, 1
0.44764, 0.43712, 0.1768, 0.47394, 0.46426, 0.45828, 0.04561, 0.04685, 1
0.45349, 0.44269, 0.22433, 0.47476, 0.4619, 0.44933, 0.0145, 0.12885, 1
0.44402, 0.44461, 0.21126, 0.47652, 0.45382, 0.45621, 0.1549, 0.24703, 1
0.43911, 0.43073, 0.09171, 0.48363, 0.43808, 0.43899, 0.05553, 0.06551, 0
0.46226, 0.45039, 0.09351, 0.46961, 0.47449, 0.47438, 0.06058, 0.0455, 0
0.44734, 0.43493, 0.2496, 0.4747, 0.45851, 0.46122, 0.03068, 0.06031, 1
0.44805, 0.43665, 0.26072, 0.4781, 0.45466, 0.45102, 0.03207, 0.04871, 0
0.46132, 0.44813, 0.22406, 0.47333, 0.48738, 0.46943, 0.0799, 0.10624, 1
0.45509, 0.44465, 0.30483, 0.47562, 0.45974, 0.45576, 0.01997, 0.01407, 0
0.30819, 0.32207, 0.3342, 0.49136, 0.30843, 0.30547, 0.57905, 0.65949, 1
0.44662, 0.43859, 0.25006, 0.48052, 0.44914, 0.45325, 0.0191, 0.0508, 0
0.4493, 0.44032, 0.24994, 0.47231, 0.4663, 0.46453, 0.07609, 0.10415, 1
0.44752, 0.43734, 0.33485, 0.47837, 0.46046, 0.4505, 0.01888, 0.03186, 1
0.47664, 0.4433, 0.30103, 0.48222, 0.44552, 0.41399, 0.53197, 0.50735, 0
0.45057, 0.43696, 0.37289, 0.48394, 0.44224, 0.43334, 0.13921, 0.05869, 0
0.43976, 0.43422, 0.38678, 0.48544, 0.43306, 0.42453, 0.05543, 0.01842, 0
0.45347, 0.43992, 0.41931, 0.48042, 0.45448, 0.44077, 0.092, 0.0715, 1
0.44417, 0.43928, 0.35781, 0.48241, 0.44814, 0.44666, 0.04504, 0.04204, 0
0.45824, 0.44756, 0.3027, 0.4747, 0.47093, 0.45681, 0.03553, 0.04233, 0
0.45631, 0.44522, 0.23977, 0.4696, 0.46285, 0.45784, 0.0202, 0.04153, 1
0.45684, 0.44416, 0.24308, 0.47663, 0.45986, 0.45024, 0.05518, 0.03931, 0
0.48198, 0.46351, 0.18716, 0.47385, 0.4794, 0.4643, 0.17917, 0.2285, 0
0.44278, 0.43168, 0.15851, 0.47818, 0.44916, 0.44762, 0.04806, 0.05049, 0
0.44994, 0.44226, 0.16712, 0.4728, 0.46061, 0.45718, 0.05986, 0.03878, 1
0.45712, 0.44573, 0.16988, 0.47027, 0.46678, 0.464, 0.02531, 0.09762, 1
0.42829, 0.42302, 0.21445, 0.47685, 0.44339, 0.4463, 0.12854, 0.10269, 1
0.44542, 0.43772, 0.24093, 0.48364, 0.44533, 0.43268, 0.04647, 0.00231, 1
0.45512, 0.44573, 0.23718, 0.47212, 0.46097, 0.45417, 0.02259, 0.01285, 0
0.4533, 0.44551, 0.2394, 0.4761, 0.45827, 0.45352, 0.02541, 0.05196, 0
0.46319, 0.45092, 0.2773, 0.47967, 0.46155, 0.44984, 0.08778, 0.09593, 0
0.44807, 0.44248, 0.24642, 0.48133, 0.4493, 0.43937, 0.00956, 0.04728, 1
0.46358, 0.44703, 0.24714, 0.47056, 0.47532, 0.47871, 0.02962, 0.01285, 1
0.4791, 0.47185, 0.3403, 0.47347, 0.47959, 0.46934, 0.14904, 0.1896, 0
0.43319, 0.43417, 0.2987, 0.48171, 0.44032, 0.44277, 0.12033, 0.17564, 0
0.45745, 0.4514, 0.28021, 0.47316, 0.46683, 0.46456, 0.10174, 0.20442, 0
0.44087, 0.42799, 0.11604, 0.48585, 0.43956, 0.42625, 0.12734, 0.08206, 1
0.43821, 0.43269, 0.13898, 0.48561, 0.43939, 0.4384, 0.04464, 0.09061, 0
0.46732, 0.44991, 0.16448, 0.47342, 0.46964, 0.45823, 0.11636, 0.0828, 0
0.47704, 0.45673, 0.21987, 0.47468, 0.47458, 0.46146, 0.17848, 0.00601, 1
0.45509, 0.44459, 0.21664, 0.47436, 0.46019, 0.45127, 0.0242, 0.03118, 0
0.47935, 0.46357, 0.16673, 0.46734, 0.48387, 0.47401, 0.12133, 0.09237, 0
0.43852, 0.43054, 0.17043, 0.4819, 0.44564, 0.43992, 0.05434, 0.04976, 1
0.44318, 0.43863, 0.14068, 0.4819, 0.44888, 0.44624, 0.05822, 0.00989, 0
0.44726, 0.43928, 0.19738, 0.48109, 0.45041, 0.44831, 0.01062, 0.05089, 1
0.44896, 0.43822, 0.24071, 0.48309, 0.4509, 0.44588, 0.0414, 0.02219, 0
0.45735, 0.44756, 0.19442, 0.47472, 0.46312, 0.45088, 0.03391, 0.0334, 1
0.44443, 0.43524, 0.18803, 0.48568, 0.44504, 0.43596, 0.05736, 0.0742, 1
0.44789, 0.43885, 0.15933, 0.48389, 0.44724, 0.44111, 0.0389, 0.06073, 1
0.4498, 0.43906, 0.15463, 0.47324, 0.4641, 0.46003, 0.037, 0.01039, 0
0.45883, 0.44566, 0.16566, 0.47099, 0.4663, 0.45682, 0.04317, 0.03437, 0
0.47839, 0.45797, 0.26338, 0.48069, 0.46172, 0.43517, 0.2938, 0.35001, 0
0.48087, 0.48285, 0.25076, 0.47788, 0.47601, 0.47291, 0.22927, 0.26809, 0
0.19135, 0.18928, 0.30439, 0.89703, 0.19348, 0.19618, 0.02156, 0.01412, 0
0.45049, 0.44075, 0.31743, 0.47348, 0.45656, 0.45141, 0.00208, 0.00607, 1
0.44342, 0.43665, 0.25061, 0.47441, 0.45743, 0.45194, 0.07365, 0.06441, 1
0.45027, 0.43881, 0.2707, 0.47277, 0.46271, 0.45731, 0.01706, 0.02792, 1
0.43399, 0.41602, 0.26812, 0.48496, 0.42876, 0.41974, 0.22141, 0.23054, 1
0.43653, 0.42937, 0.264, 0.4841, 0.43015, 0.41913, 0.0822, 0.05385, 0
0.44614, 0.4399, 0.25999, 0.48209, 0.44757, 0.44529, 0.019, 0.06828, 0
0.45623, 0.44807, 0.22788, 0.47431, 0.46246, 0.45219, 0.03622, 0.05126, 1
0.41022, 0.4106, 0.25019, 0.47866, 0.42946, 0.42922, 0.20877, 0.29099, 1
0.45345, 0.44463, 0.38125, 0.47981, 0.45243, 0.44776, 0.02449, 0.02783, 0
0.39411, 0.40568, 0.35388, 0.4812, 0.41348, 0.42625, 0.34887, 0.33852, 0
0.41021, 0.40289, 0.30836, 0.48511, 0.40515, 0.37696, 0.23642, 0.30126, 0
0.40036, 0.39735, 0.2453, 0.48995, 0.39721, 0.38773, 0.21661, 0.17479, 1
0.44488, 0.43751, 0.19067, 0.47265, 0.46724, 0.47357, 0.1511, 0.11329, 1
0.45201, 0.44551, 0.12742, 0.47877, 0.45601, 0.45024, 0.0328, 0.05403, 0
0.4593, 0.44961, 0.1712, 0.47545, 0.46586, 0.45089, 0.04694, 0.07615, 1
0.45871, 0.44766, 0.17374, 0.48017, 0.45882, 0.44828, 0.07205, 0.07184, 1
0.38304, 0.38288, 0.12699, 0.48332, 0.40105, 0.40643, 0.31046, 0.32185, 0
0.45676, 0.44032, 0.13654, 0.47357, 0.47358, 0.47202, 0.02212, 0.04387, 0
0.45027, 0.444, 0.20837, 0.48123, 0.45351, 0.44617, 0.0212, 0.01972, 1
0.45122, 0.44032, 0.31983, 0.47855, 0.45446, 0.45286, 0.02208, 0.02009, 0
0.45278, 0.4414, 0.37159, 0.48209, 0.45403, 0.44696, 0.04876, 0.02656, 0
0.4646, 0.46177, 0.37046, 0.46934, 0.4791, 0.48202, 0.19554, 0.21024, 0
0.45824, 0.44574, 0.36392, 0.47205, 0.47155, 0.46903, 0.02736, 0.0372, 1
0.46069, 0.44479, 0.4688, 0.47962, 0.46006, 0.44535, 0.12366, 0.09707, 0
0.52382, 0.50576, 0.42725, 0.46461, 0.53567, 0.53381, 0.31388, 0.32519, 0
0.46167, 0.44417, 0.33693, 0.47437, 0.47182, 0.46624, 0.06569, 0.04855, 0
0.4475, 0.43565, 0.31483, 0.47638, 0.45508, 0.44108, 0.05035, 0.05287, 1
0.44098, 0.43374, 0.27497, 0.48619, 0.44668, 0.43864, 0.03631, 0.0772, 0
0.48358, 0.45991, 0.20159, 0.4767, 0.47598, 0.4581, 0.25151, 0.24159, 0
0.46618, 0.44906, 0.14852, 0.47663, 0.46622, 0.4523, 0.13199, 0.17915, 1
0.44319, 0.43415, 0.16994, 0.48579, 0.44859, 0.44417, 0.03434, 0.01265, 1
0.45797, 0.44544, 0.22503, 0.47978, 0.45761, 0.44998, 0.06727, 0.0208, 1
0.45609, 0.44693, 0.28595, 0.47654, 0.45972, 0.45926, 0.03039, 0.07087, 0
0.45623, 0.448, 0.27952, 0.47541, 0.46312, 0.45088, 0.03742, 0.04641, 0
0.45296, 0.44566, 0.2807, 0.47441, 0.46206, 0.45902, 0.05275, 0.05924, 1
0.44536, 0.4382, 0.26324, 0.48599, 0.45001, 0.44196, 0.01608, 0.03411, 1
0.44045, 0.43095, 0.39054, 0.48845, 0.44307, 0.43665, 0.06027, 0.02238, 0
0.45691, 0.4438, 0.34404, 0.47035, 0.4641, 0.46133, 0.02215, 0.05276, 0
0.45559, 0.44489, 0.20993, 0.48064, 0.45705, 0.44905, 0.04552, 0.05549, 0
0.44551, 0.4377, 0.18071, 0.48486, 0.44972, 0.44536, 0.01831, 0.06579, 0
0.45283, 0.44162, 0.13994, 0.47152, 0.46007, 0.45684, 0.00421, 0.01626, 0
0.44562, 0.43792, 0.14747, 0.48185, 0.44762, 0.44852, 0.01665, 0.02673, 1
0.44138, 0.43427, 0.2989, 0.48542, 0.43562, 0.42969, 0.06055, 0.01595, 1
0.45292, 0.4449, 0.62096, 0.47369, 0.45967, 0.45302, 0.0269, 0.02069, 0
0.44479, 0.43668, 0.44791, 0.48722, 0.45076, 0.44361, 0.0218, 0.07947, 1
0.46107, 0.44998, 0.44924, 0.47722, 0.46371, 0.45427, 0.05671, 0.08382, 0
0.44733, 0.43947, 0.47496, 0.48493, 0.44852, 0.44194, 0.01652, 0.03219, 0
0.44968, 0.43733, 0.31605, 0.47732, 0.45512, 0.44842, 0.04359, 0.0332, 1
0.44573, 0.43883, 0.23163, 0.48366, 0.45018, 0.44596, 0.02273, 0.07421, 0
0.45528, 0.4459, 0.2045, 0.4691, 0.46263, 0.46063, 0.03386, 0.01187, 0
0.44535, 0.43862, 0.14876, 0.48024, 0.44992, 0.44803, 0.03117, 0.02413, 1
0.46649, 0.45188, 0.1675, 0.47456, 0.46732, 0.45996, 0.08819, 0.07704, 0
0.43971, 0.42901, 0.18218, 0.48712, 0.44071, 0.43497, 0.08318, 0.1154, 1
0.45446, 0.44841, 0.37726, 0.48193, 0.44909, 0.44457, 0.03765, 0.02162, 0
0.51268, 0.46791, 0.38388, 0.47242, 0.51106, 0.49196, 0.44278, 0.41465, 0
0.45221, 0.44441, 0.35782, 0.47384, 0.46046, 0.45375, 0.0375, 0.02778, 1
0.45458, 0.44333, 0.34218, 0.47355, 0.46148, 0.45492, 0.01495, 0.06366, 1
0.43248, 0.43133, 0.21609, 0.48253, 0.43769, 0.44193, 0.11095, 0.16626, 1
0.45344, 0.44615, 0.21335, 0.47376, 0.45961, 0.45704, 0.04483, 0.03588, 0
0.46839, 0.43944, 0.32102, 0.47166, 0.49641, 0.50051, 0.04806, 0.15066, 0
0.33664, 0.33953, 0.50419, 0.49137, 0.33637, 0.32977, 0.49201, 0.57748, 1
0.44189, 0.4349, 0.48983, 0.48009, 0.43874, 0.43436, 0.04319, 0.11321, 0
0.44047, 0.4308, 0.46084, 0.48658, 0.43932, 0.43254, 0.07655, 0.10571, 1
0.39821, 0.40636, 0.44955, 0.48329, 0.41337, 0.42206, 0.29037, 0.36518, 0
0.45413, 0.43771, 0.16536, 0.47272, 0.47164, 0.468, 0.01999, 0.19873, 0
0.45191, 0.44334, 0.31708, 0.47877, 0.45548, 0.44736, 0.01502, 0.01282, 0
0.45637, 0.44637, 0.31208, 0.4698, 0.4617, 0.45665, 0.02528, 0.00691, 0
0.45018, 0.4414, 0.24104, 0.48047, 0.4546, 0.44867, 0.00208, 0.04225, 0
0.45505, 0.44777, 0.23727, 0.47152, 0.4603, 0.45642, 0.04635, 0.04874, 1
0.45308, 0.44394, 0.2175, 0.4803, 0.45491, 0.44625, 0.02976, 0.04149, 1
0.45474, 0.44033, 0.27073, 0.47311, 0.48091, 0.4749, 0.04673, 0.16187, 0
0.46593, 0.44803, 0.40517, 0.47965, 0.4605, 0.44505, 0.17489, 0.1411, 1
0.45058, 0.44374, 0.51674, 0.48242, 0.44892, 0.44043, 0.01883, 0.08269, 1
0.48071, 0.46592, 0.48095, 0.4704, 0.49912, 0.48577, 0.12456, 0.1347, 1
0.45853, 0.42886, 0.36497, 0.48277, 0.43995, 0.40802, 0.44428, 0.53913, 1
0.45061, 0.44352, 0.16374, 0.47624, 0.45603, 0.45075, 0.02892, 0.0342, 0
0.44973, 0.43842, 0.13746, 0.47914, 0.4538, 0.44599, 0.03959, 0.03266, 1
0.46397, 0.45402, 0.35435, 0.47149, 0.47376, 0.46579, 0.07471, 0.12078, 1
0.48548, 0.48197, 0.41088, 0.47583, 0.48474, 0.47006, 0.20124, 0.3378, 1
0.45492, 0.44596, 0.26813, 0.47764, 0.45815, 0.45392, 0.02307, 0.0206, 1
0.45063, 0.43988, 0.24507, 0.48172, 0.45342, 0.44866, 0.02972, 0.01896, 1
0.45408, 0.44357, 0.22155, 0.48114, 0.45517, 0.44761, 0.03982, 0.02018, 1
0.44821, 0.43858, 0.19884, 0.48495, 0.44896, 0.44248, 0.03839, 0.01407, 1
0.46542, 0.45052, 0.19675, 0.47356, 0.46705, 0.46024, 0.087, 0.03726, 1
0.44252, 0.42641, 0.17494, 0.47879, 0.4494, 0.4422, 0.10711, 0.15425, 0
0.46435, 0.45444, 0.1685, 0.46792, 0.47179, 0.46999, 0.07269, 0.09741, 1
0.44807, 0.44183, 0.13305, 0.47795, 0.45351, 0.45326, 0.04538, 0.03948, 0
0.43536, 0.43144, 0.16101, 0.48587, 0.43578, 0.4245, 0.04736, 0.15497, 0
0.73214, 0.72667, 0.31684, 0.41342, 0.75264, 0.75124, 0.20504, 0.24933, 1
0.45434, 0.43969, 0.3295, 0.47689, 0.46071, 0.44907, 0.06652, 0.02736, 1
0.44552, 0.44311, 0.32013, 0.48121, 0.44442, 0.43418, 0.03864, 0.05358, 0
0.44557, 0.43755, 0.22454, 0.48347, 0.44919, 0.44558, 0.01762, 0.03805, 0
0.4539, 0.44375, 0.21993, 0.48136, 0.45503, 0.44726, 0.03779, 0.04606, 1
0.46687, 0.45229, 0.22654, 0.47295, 0.46806, 0.4593, 0.0893, 0.05856, 1
0.43075, 0.42306, 0.22011, 0.49001, 0.43481, 0.43046, 0.08836, 0.07978, 0
0.41651, 0.40081, 0.1854, 0.48146, 0.42801, 0.42564, 0.20688, 0.14348, 0
0.44345, 0.43607, 0.12685, 0.48272, 0.44238, 0.43797, 0.03264, 0.06693, 0
0.43636, 0.43264, 0.13251, 0.47578, 0.45142, 0.45334, 0.12818, 0.24232, 0
0.45483, 0.44247, 0.14412, 0.47446, 0.4626, 0.45205, 0.03627, 0.0607, 1
0.44374, 0.44396, 0.1393, 0.48145, 0.44791, 0.44636, 0.10605, 0.0632, 0
0.44096, 0.43306, 0.15177, 0.47602, 0.45249, 0.44622, 0.05553, 0.0342, 0
0.43722, 0.42454, 0.14719, 0.48544, 0.43859, 0.42928, 0.11484, 0.05744, 0
0.4659, 0.44975, 0.17638, 0.4692, 0.47382, 0.46983, 0.05707, 0.18819, 1
0.44893, 0.44594, 0.32081, 0.47948, 0.4469, 0.45233, 0.07243, 0.02599, 0
0.45381, 0.44356, 0.33576, 0.47314, 0.45707, 0.45955, 0.0127, 0.02201, 1
0.44869, 0.44075, 0.34126, 0.48205, 0.454, 0.44906, 0.01462, 0.0, 0
0.36673, 0.38802, 0.37207, 0.48164, 0.39048, 0.42833, 0.51931, 0.61866, 0
0.43896, 0.43799, 0.31883, 0.48002, 0.43977, 0.42431, 0.01779, 0.01362, 0
0.45617, 0.44672, 0.30281, 0.47894, 0.45787, 0.45785, 0.03029, 0.03941, 1
0.46702, 0.45301, 0.2941, 0.47229, 0.49545, 0.49363, 0.10195, 0.09682, 1
0.4522, 0.44161, 0.28729, 0.47468, 0.47355, 0.45975, 0.04679, 0.02999, 0
0.47565, 0.45653, 0.45214, 0.47176, 0.47812, 0.46412, 0.14495, 0.15794, 1
0.45284, 0.44741, 0.45374, 0.48038, 0.44884, 0.45271, 0.04031, 0.03078, 1
0.36576, 0.37864, 0.21689, 0.48513, 0.38642, 0.39377, 0.40879, 0.42141, 0
0.45182, 0.439, 0.28432, 0.47442, 0.45815, 0.45209, 0.03804, 0.01456, 1
0.4534, 0.44053, 0.29871, 0.47201, 0.46294, 0.46019, 0.00969, 0.03824, 1
0.44632, 0.41503, 0.29875, 0.47967, 0.44614, 0.43069, 0.3378, 0.39326, 1
0.43463, 0.43313, 0.28961, 0.48293, 0.43421, 0.41608, 0.04549, 0.04019, 0
0.44742, 0.43814, 0.27065, 0.48035, 0.44972, 0.45103, 0.01642, 0.01753, 0
0.44493, 0.43705, 0.26262, 0.47858, 0.44975, 0.44654, 0.02583, 0.05833, 0
