@relation /home/othavioaset_perfeito_keel
@attribute EMA_3 real[-0.01,1.01]
@attribute SMA_3 real[-0.01,1.01]
@attribute ADXR real[-0.01,1.01]
@attribute Bollinger_Norm real[-0.01,1.01]
@attribute EMA_5 real[-0.01,1.01]
@attribute SMA_5 real[-0.01,1.01]
@attribute std_close3 real[-0.01,1.01]
@attribute std_open3 real[-0.01,1.01]
@attribute trend{0,1}
@inputs EMA_3, SMA_3, ADXR, Bollinger_Norm, EMA_5, SMA_5, std_close3, std_open3
@outputs trend
@data
0.45666, 0.4418, 0.36512, 0.47601, 0.46249, 0.45765, 0.0597, 0.07405, 0
0.45581, 0.44322, 0.22504, 0.48254, 0.45284, 0.44211, 0.09565, 0.08147, 0
0.46184, 0.45, 0.27941, 0.47124, 0.47457, 0.46726, 0.04802, 0.0306, 0
0.478, 0.46456, 0.27759, 0.47088, 0.48284, 0.48168, 0.11301, 0.06157, 1
0.4662, 0.45119, 0.22828, 0.47087, 0.46963, 0.46199, 0.07418, 0.09472, 0
0.41974, 0.41611, 0.2211, 0.4836, 0.43013, 0.43146, 0.13974, 0.13666, 0
0.45831, 0.44679, 0.33466, 0.47277, 0.46131, 0.45414, 0.04263, 0.17042, 0
0.45467, 0.44284, 0.19209, 0.47788, 0.45841, 0.44623, 0.05243, 0.03972, 1
0.37895, 0.39483, 0.42378, 0.47972, 0.40637, 0.42573, 0.45629, 0.52324, 0
0.44901, 0.43151, 0.4422, 0.47614, 0.4624, 0.42991, 0.1243, 0.14843, 1
0.44999, 0.44139, 0.44293, 0.47798, 0.45817, 0.42992, 0.03611, 0.08602, 1
0.45039, 0.44077, 0.41236, 0.48335, 0.4529, 0.446, 0.02413, 0.02666, 0
0.44277, 0.43892, 0.40841, 0.47763, 0.4517, 0.45136, 0.08832, 0.09758, 1
0.46766, 0.45604, 0.30445, 0.46853, 0.47956, 0.47774, 0.07954, 0.03048, 0
0.39881, 0.40279, 0.29737, 0.48196, 0.40662, 0.3788, 0.20383, 0.24211, 0
0.43264, 0.42986, 0.50062, 0.4813, 0.44139, 0.44439, 0.11236, 0.07554, 1
0.47315, 0.49415, 0.44341, 0.47525, 0.48361, 0.48017, 0.48702, 0.58509, 0
0.46299, 0.44749, 0.40848, 0.47546, 0.47287, 0.48539, 0.03702, 0.04374, 1
0.45408, 0.44034, 0.12177, 0.47278, 0.46172, 0.45572, 0.03539, 0.05138, 1
0.44669, 0.43804, 0.13302, 0.47573, 0.45449, 0.44744, 0.0195, 0.08336, 0
0.51652, 0.49821, 0.16527, 0.46806, 0.51863, 0.51834, 0.27663, 0.32452, 0
0.45737, 0.45876, 0.14054, 0.4742, 0.46601, 0.46165, 0.16657, 0.19798, 0
0.44039, 0.42614, 0.14042, 0.48082, 0.44498, 0.43441, 0.11091, 0.09671, 0
0.44196, 0.43596, 0.11893, 0.48696, 0.44542, 0.44087, 0.03167, 0.05399, 1
0.45962, 0.44201, 0.27147, 0.47298, 0.47351, 0.46204, 0.04864, 0.03774, 0
0.47587, 0.47022, 0.20077, 0.46933, 0.4963, 0.49258, 0.21672, 0.26245, 0
0.46509, 0.44623, 0.24644, 0.47375, 0.47412, 0.45508, 0.10486, 0.21216, 1
0.42991, 0.43133, 0.31503, 0.48539, 0.43235, 0.42902, 0.09206, 0.1036, 1
0.41779, 0.42045, 0.3467, 0.48285, 0.42939, 0.43437, 0.19112, 0.31172, 0
0.80259, 0.77081, 0.35543, 0.44342, 0.79176, 0.76215, 0.38941, 0.41981, 1
0.44784, 0.44097, 0.25322, 0.4757, 0.45613, 0.44934, 0.03701, 0.02592, 0
0.50677, 0.47596, 0.23665, 0.47595, 0.49335, 0.46965, 0.37914, 0.34368, 0
0.44828, 0.44035, 0.36767, 0.47375, 0.45699, 0.45493, 0.03866, 0.07472, 0
0.45532, 0.44307, 0.36066, 0.472, 0.46354, 0.45595, 0.02129, 0.07543, 1
0.44308, 0.42949, 0.36118, 0.48536, 0.43901, 0.42303, 0.15383, 0.15065, 1
0.48528, 0.47655, 0.36121, 0.47307, 0.48698, 0.48803, 0.17533, 0.15699, 1
0.44801, 0.43827, 0.36817, 0.48247, 0.44456, 0.44191, 0.05406, 0.03633, 1
0.4496, 0.44202, 0.3034, 0.47216, 0.46081, 0.46022, 0.06633, 0.06911, 0
0.40914, 0.41282, 0.27933, 0.47747, 0.43334, 0.44025, 0.27681, 0.27796, 1
0.4701, 0.46793, 0.26158, 0.47756, 0.4672, 0.48303, 0.16962, 0.16229, 0
0.44534, 0.43872, 0.28772, 0.4764, 0.4518, 0.45036, 0.04623, 0.05383, 1
0.44646, 0.43501, 0.28389, 0.4802, 0.45011, 0.43964, 0.05959, 0.06156, 0
0.45095, 0.44304, 0.22169, 0.47989, 0.45591, 0.45049, 0.01789, 0.02855, 0
0.44913, 0.44426, 0.22146, 0.48277, 0.43672, 0.43051, 0.0518, 0.05312, 0
0.39659, 0.4078, 0.21935, 0.47953, 0.4164, 0.43336, 0.3553, 0.33866, 1
0.4499, 0.4418, 0.22521, 0.47804, 0.45907, 0.45522, 0.03618, 0.07209, 1
0.442, 0.43542, 0.23737, 0.47451, 0.45598, 0.45273, 0.08384, 0.03164, 1
0.44811, 0.44407, 0.25478, 0.47476, 0.45868, 0.45211, 0.08037, 0.07336, 0
0.45113, 0.44242, 0.2542, 0.47314, 0.46233, 0.45648, 0.04516, 0.07127, 1
0.45898, 0.44245, 0.42998, 0.47333, 0.4639, 0.45483, 0.08109, 0.09051, 1
0.44093, 0.43951, 0.45959, 0.48255, 0.43407, 0.43074, 0.03245, 0.0584, 1
0.45505, 0.44348, 0.45961, 0.47408, 0.45926, 0.45315, 0.03169, 0.02481, 0
0.44957, 0.43639, 0.436, 0.48421, 0.44821, 0.43848, 0.09865, 0.0787, 0
0.4449, 0.43555, 0.39926, 0.47528, 0.45256, 0.45024, 0.03137, 0.03799, 1
0.45928, 0.44786, 0.38462, 0.46916, 0.46506, 0.45833, 0.03664, 0.01239, 0
0.45681, 0.44411, 0.31372, 0.47095, 0.46938, 0.46356, 0.01578, 0.00773, 0
0.45056, 0.44056, 0.34427, 0.4793, 0.4504, 0.45429, 0.01601, 0.0271, 0
0.44947, 0.44014, 0.42039, 0.48429, 0.4489, 0.43974, 0.04738, 0.01978, 0
0.44788, 0.44118, 0.25953, 0.48158, 0.44785, 0.44365, 0.0, 0.03842, 0
0.43809, 0.43401, 0.25394, 0.48258, 0.44294, 0.44229, 0.06923, 0.05728, 0
0.4424, 0.43278, 0.22979, 0.48289, 0.44669, 0.43781, 0.04996, 0.05519, 1
0.45984, 0.44878, 0.1596, 0.47011, 0.46839, 0.46952, 0.0448, 0.00579, 0
0.47109, 0.4562, 0.18844, 0.46717, 0.48121, 0.47617, 0.07347, 0.0817, 0
0.44555, 0.43132, 0.18887, 0.47727, 0.45381, 0.44675, 0.07269, 0.08158, 1
0.70517, 0.69157, 0.48195, 0.38489, 0.72007, 0.70853, 0.04715, 0.16592, 0
0.41455, 0.39799, 0.47428, 0.48749, 0.40229, 0.38155, 0.34512, 0.27749, 0
0.45757, 0.44553, 0.32133, 0.47362, 0.46593, 0.46452, 0.02158, 0.05165, 0
0.45137, 0.44263, 0.24634, 0.4746, 0.45849, 0.45137, 0.01112, 0.05654, 1
0.46772, 0.4538, 0.56822, 0.4744, 0.46917, 0.45979, 0.093, 0.09002, 0
0.44007, 0.43448, 0.53813, 0.48681, 0.44337, 0.44021, 0.04279, 0.0793, 0
0.45706, 0.44895, 0.16118, 0.47638, 0.4605, 0.45405, 0.03848, 0.02795, 1
0.46019, 0.44685, 0.16682, 0.47419, 0.46323, 0.45329, 0.06403, 0.09328, 0
0.44023, 0.43148, 0.39555, 0.48787, 0.444, 0.43635, 0.0519, 0.07852, 1
0.4508, 0.44537, 0.34928, 0.48134, 0.45225, 0.44757, 0.03178, 0.0201, 1
0.4408, 0.4326, 0.19247, 0.48807, 0.44422, 0.43717, 0.04318, 0.06593, 1
0.46604, 0.45028, 0.2108, 0.46882, 0.47406, 0.47304, 0.05187, 0.10512, 0
0.41657, 0.41067, 0.26835, 0.48879, 0.42166, 0.41887, 0.1473, 0.18598, 1
0.44821, 0.43912, 0.27823, 0.47415, 0.45436, 0.45136, 0.017, 0.02534, 1
0.45864, 0.44696, 0.29221, 0.47288, 0.46278, 0.45648, 0.03685, 0.01585, 0
0.45923, 0.44634, 0.31823, 0.46969, 0.46644, 0.46174, 0.02933, 0.03635, 0
0.45915, 0.44284, 0.30227, 0.47348, 0.46539, 0.45712, 0.07981, 0.03625, 1
0.4507, 0.44055, 0.31103, 0.47644, 0.45791, 0.44947, 0.00928, 0.01989, 1
0.463, 0.45084, 0.28774, 0.47836, 0.46289, 0.45392, 0.07567, 0.07071, 0
0.44114, 0.43132, 0.27397, 0.47863, 0.4485, 0.44731, 0.04762, 0.10048, 1
0.73846, 0.72469, 0.29778, 0.34989, 0.74965, 0.73265, 0.03648, 0.04941, 1
0.45687, 0.4449, 0.32508, 0.47522, 0.46151, 0.45424, 0.03588, 0.04019, 0
0.45835, 0.44868, 0.18009, 0.47093, 0.46446, 0.45591, 0.03616, 0.02559, 1
0.44453, 0.43662, 0.25167, 0.48028, 0.45168, 0.43477, 0.03031, 0.046, 1
0.15211, 0.14799, 0.51097, 0.73907, 0.14911, 0.15049, 0.04463, 0.06163, 1
0.44815, 0.43992, 0.52072, 0.48456, 0.44846, 0.44128, 0.02545, 0.01924, 0
0.45542, 0.44266, 0.51698, 0.47507, 0.47117, 0.46829, 0.00735, 0.04521, 0
0.45065, 0.43907, 0.47647, 0.47769, 0.46033, 0.45088, 0.02039, 0.02929, 1
0.45084, 0.44308, 0.33705, 0.47155, 0.46006, 0.45958, 0.05547, 0.04497, 0
0.43846, 0.41639, 0.26065, 0.48504, 0.42127, 0.39752, 0.3644, 0.37809, 0
0.4607, 0.47544, 0.21955, 0.47586, 0.47023, 0.471, 0.36794, 0.347, 1
0.46105, 0.44478, 0.22012, 0.47495, 0.4717, 0.47921, 0.02132, 0.06494, 0
0.45154, 0.44415, 0.18219, 0.47357, 0.46002, 0.45306, 0.03814, 0.04141, 1
0.4648, 0.45346, 0.11699, 0.46839, 0.46884, 0.46178, 0.06291, 0.06232, 0
0.43669, 0.4126, 0.17427, 0.48427, 0.422, 0.40923, 0.33849, 0.35156, 0
0.43675, 0.43677, 0.18978, 0.48375, 0.42423, 0.41944, 0.03956, 0.03766, 0
0.43806, 0.43761, 0.2034, 0.48252, 0.43115, 0.42338, 0.03753, 0.01468, 0
0.44452, 0.44139, 0.21726, 0.48017, 0.4434, 0.45266, 0.06148, 0.02137, 0
0.44882, 0.44076, 0.25232, 0.47945, 0.45284, 0.44896, 0.01079, 0.00596, 0
0.46904, 0.46111, 0.31105, 0.46826, 0.48297, 0.48107, 0.13567, 0.09646, 0
0.44341, 0.43059, 0.31981, 0.4743, 0.45838, 0.45717, 0.0541, 0.06149, 1
0.4129, 0.41789, 0.27017, 0.48571, 0.42239, 0.42553, 0.19835, 0.15113, 1
0.44713, 0.44203, 0.2451, 0.48192, 0.45053, 0.4446, 0.03555, 0.02731, 0
0.4484, 0.44161, 0.29062, 0.48152, 0.45249, 0.44537, 0.01427, 0.01192, 0
0.44597, 0.43802, 0.34483, 0.48638, 0.44865, 0.44192, 0.01765, 0.01476, 0
0.73297, 0.70941, 0.31291, 0.4212, 0.73915, 0.72579, 0.13953, 0.2941, 0
0.45405, 0.44806, 0.29386, 0.47995, 0.4528, 0.44052, 0.0383, 0.15468, 1
0.44181, 0.43821, 0.27716, 0.47814, 0.453, 0.44818, 0.08629, 0.03042, 1
0.45851, 0.44734, 0.34777, 0.47361, 0.4619, 0.45666, 0.03552, 0.06472, 0
0.46163, 0.44326, 0.41407, 0.48041, 0.45895, 0.45427, 0.14987, 0.19404, 1
0.45438, 0.44015, 0.41494, 0.48227, 0.44635, 0.43249, 0.15802, 0.13336, 0
0.36796, 0.38624, 0.41127, 0.48571, 0.383, 0.3893, 0.40805, 0.50031, 1
0.44021, 0.43278, 0.19779, 0.47678, 0.45161, 0.44438, 0.05852, 0.02727, 0
0.44029, 0.42937, 0.27942, 0.47484, 0.45609, 0.45241, 0.06525, 0.08246, 1
0.45111, 0.44034, 0.23309, 0.47987, 0.45023, 0.43554, 0.06358, 0.12476, 1
0.45683, 0.4473, 0.23794, 0.48, 0.45678, 0.45266, 0.03734, 0.02167, 1
0.44819, 0.4395, 0.27161, 0.47389, 0.45577, 0.45368, 0.02933, 0.04708, 1
0.45888, 0.44541, 0.25232, 0.47064, 0.46676, 0.4606, 0.03202, 0.07741, 0
0.44267, 0.44055, 0.26449, 0.48059, 0.44941, 0.44615, 0.08639, 0.07418, 0
0.45215, 0.43971, 0.20463, 0.47968, 0.45481, 0.44743, 0.0551, 0.03025, 1
0.45262, 0.44182, 0.19923, 0.47519, 0.45752, 0.45611, 0.00932, 0.03614, 0
0.45079, 0.44139, 0.18557, 0.47213, 0.45916, 0.45573, 0.02292, 0.03617, 0
0.50739, 0.47767, 0.21427, 0.47436, 0.4978, 0.48081, 0.33416, 0.13679, 0
0.44788, 0.43807, 0.51833, 0.47363, 0.45698, 0.45426, 0.02427, 0.02771, 1
0.45902, 0.44554, 0.32161, 0.47823, 0.46012, 0.44684, 0.08754, 0.1322, 0
0.47136, 0.45755, 0.13586, 0.47474, 0.46975, 0.46518, 0.10394, 0.03473, 0
0.45526, 0.44325, 0.16973, 0.48231, 0.45022, 0.44034, 0.09037, 0.07384, 1
0.45047, 0.44552, 0.24636, 0.47208, 0.46269, 0.4694, 0.12785, 0.12628, 1
0.48169, 0.47673, 0.31463, 0.46756, 0.49287, 0.49823, 0.22863, 0.18114, 1
0.45252, 0.44118, 0.48336, 0.48037, 0.45616, 0.45049, 0.03538, 0.01194, 1
0.4477, 0.43865, 0.4518, 0.48484, 0.44974, 0.44537, 0.02148, 0.02876, 0
0.45425, 0.44775, 0.34646, 0.47185, 0.46417, 0.45948, 0.07274, 0.05103, 0
0.45718, 0.44712, 0.28199, 0.4703, 0.46688, 0.46013, 0.03567, 0.04312, 0
0.45378, 0.44267, 0.20339, 0.47128, 0.46184, 0.45602, 0.00892, 0.01375, 0
0.44867, 0.43843, 0.25064, 0.48449, 0.44841, 0.43817, 0.0599, 0.06237, 1
0.4386, 0.43273, 0.24779, 0.48612, 0.4393, 0.4364, 0.04097, 0.05717, 0
0.44902, 0.44415, 0.23856, 0.48016, 0.45239, 0.45126, 0.05155, 0.08293, 1
0.44777, 0.44034, 0.35645, 0.48165, 0.44771, 0.44768, 0.00814, 0.0162, 1
0.45132, 0.44203, 0.41871, 0.48106, 0.45267, 0.44794, 0.01807, 0.01958, 1
0.45314, 0.44287, 0.55673, 0.47017, 0.45922, 0.45725, 0.01074, 0.03504, 1
0.45174, 0.44118, 0.54657, 0.47263, 0.45754, 0.4533, 0.00703, 0.02209, 1
0.45835, 0.45404, 0.62699, 0.47011, 0.4739, 0.4768, 0.16207, 0.21262, 1
0.4476, 0.44139, 0.39132, 0.47805, 0.45403, 0.45368, 0.04755, 0.02723, 0
0.45145, 0.44139, 0.35155, 0.48317, 0.4541, 0.44557, 0.03305, 0.02116, 0
0.39968, 0.39114, 0.32886, 0.48494, 0.41076, 0.41185, 0.24152, 0.25756, 0
0.44927, 0.43368, 0.25632, 0.4774, 0.45562, 0.45175, 0.09107, 0.06014, 0
0.45132, 0.44431, 0.20659, 0.48126, 0.45409, 0.4486, 0.0174, 0.03314, 0
0.44923, 0.44014, 0.19231, 0.48246, 0.45239, 0.44784, 0.01004, 0.04586, 1
0.44985, 0.44263, 0.27204, 0.48236, 0.44906, 0.4446, 0.0087, 0.02104, 0
0.46206, 0.45819, 0.40122, 0.46966, 0.47709, 0.48028, 0.17627, 0.19994, 1
0.45533, 0.4445, 0.44107, 0.47089, 0.46294, 0.45539, 0.01911, 0.00798, 0
0.45159, 0.44284, 0.4575, 0.4764, 0.45772, 0.45036, 0.00873, 0.03274, 1
0.44148, 0.43124, 0.42688, 0.48781, 0.44252, 0.43392, 0.07326, 0.09478, 0
0.44876, 0.44077, 0.40244, 0.48212, 0.45159, 0.44697, 0.004, 0.03774, 0
0.37769, 0.39771, 0.3293, 0.48516, 0.39377, 0.40098, 0.40151, 0.43918, 1
0.44794, 0.43552, 0.24719, 0.47981, 0.45196, 0.44274, 0.06712, 0.07385, 1
0.45204, 0.44307, 0.22798, 0.47988, 0.45422, 0.44185, 0.03114, 0.08971, 1
0.45717, 0.45141, 0.2429, 0.47894, 0.45611, 0.4601, 0.06584, 0.02697, 1
0.45169, 0.44557, 0.13917, 0.47294, 0.46204, 0.462, 0.08131, 0.09199, 0
0.44623, 0.43824, 0.31024, 0.48415, 0.44865, 0.4417, 0.02259, 0.06044, 1
0.47106, 0.45549, 0.33463, 0.47701, 0.46825, 0.45495, 0.13807, 0.12464, 0
0.4535, 0.44834, 0.23136, 0.47095, 0.46684, 0.4672, 0.12109, 0.0936, 0
0.45844, 0.44521, 0.11955, 0.47221, 0.46128, 0.45589, 0.04837, 0.03552, 0
0.45122, 0.43991, 0.16083, 0.48292, 0.45493, 0.44353, 0.05021, 0.10904, 1
0.43668, 0.4291, 0.18854, 0.48551, 0.42934, 0.42108, 0.09593, 0.03188, 0
0.44319, 0.44097, 0.19071, 0.48344, 0.43938, 0.43752, 0.0266, 0.06717, 1
0.46925, 0.46168, 0.24607, 0.47226, 0.48903, 0.47948, 0.1406, 0.1265, 0
0.45472, 0.44503, 0.35736, 0.48146, 0.45515, 0.44829, 0.04026, 0.03667, 1
0.45384, 0.44482, 0.27406, 0.47222, 0.45971, 0.45244, 0.01835, 0.02509, 0
0.43855, 0.43499, 0.22968, 0.47656, 0.4479, 0.4492, 0.09921, 0.02684, 0
0.45558, 0.44461, 0.20827, 0.47474, 0.46089, 0.45257, 0.02435, 0.02993, 1
0.45197, 0.44054, 0.20563, 0.4812, 0.45553, 0.44829, 0.04124, 0.02991, 1
0.45428, 0.44436, 0.23516, 0.47963, 0.45662, 0.45165, 0.02477, 0.02986, 0
0.45167, 0.44309, 0.26539, 0.47324, 0.4604, 0.45319, 0.02813, 0.0633, 1
0.47952, 0.46663, 0.24949, 0.46549, 0.48344, 0.47606, 0.12405, 0.12285, 0
0.44314, 0.43462, 0.18049, 0.48142, 0.44888, 0.4487, 0.03399, 0.0158, 0
0.45063, 0.44097, 0.13063, 0.48131, 0.45486, 0.44985, 0.01243, 0.01034, 0
0.45643, 0.44584, 0.13509, 0.47562, 0.45946, 0.4528, 0.03345, 0.0911, 1
0.4485, 0.43992, 0.13168, 0.48301, 0.44844, 0.43335, 0.05329, 0.02063, 0
0.48667, 0.47105, 0.15895, 0.4656, 0.49296, 0.48695, 0.14655, 0.16053, 0
0.44527, 0.43738, 0.13815, 0.47861, 0.45228, 0.45203, 0.03668, 0.0914, 1
0.4462, 0.43731, 0.44972, 0.48256, 0.44919, 0.44698, 0.02003, 0.01606, 1
0.45125, 0.44312, 0.44806, 0.47928, 0.45487, 0.45272, 0.01297, 0.03155, 0
0.43725, 0.43066, 0.1232, 0.48678, 0.43769, 0.42797, 0.05451, 0.03248, 1
0.4404, 0.42657, 0.11224, 0.48529, 0.44043, 0.43552, 0.1199, 0.09127, 1
0.45173, 0.43453, 0.13216, 0.48099, 0.45344, 0.44178, 0.13842, 0.05386, 1
0.45852, 0.44935, 0.13067, 0.47534, 0.46452, 0.46508, 0.04877, 0.03375, 0
0.44219, 0.43839, 0.12878, 0.47732, 0.45166, 0.44946, 0.08547, 0.08259, 1
0.45172, 0.44333, 0.12769, 0.47313, 0.46006, 0.45415, 0.02722, 0.06182, 0
0.45381, 0.44118, 0.12155, 0.48259, 0.45231, 0.43852, 0.09697, 0.05284, 0
0.46892, 0.46009, 0.16242, 0.46937, 0.47327, 0.46704, 0.09301, 0.0754, 0
0.64627, 0.63496, 0.30569, 0.39825, 0.65736, 0.64075, 0.05892, 0.02755, 1
0.44841, 0.43714, 0.3253, 0.48078, 0.4544, 0.44908, 0.03026, 0.04203, 1
0.48531, 0.46685, 0.36947, 0.48047, 0.46194, 0.44728, 0.31119, 0.0807, 1
0.42981, 0.4165, 0.35616, 0.48459, 0.40315, 0.37671, 0.31444, 0.28654, 1
0.45601, 0.44627, 0.27243, 0.47177, 0.46869, 0.46089, 0.0402, 0.09064, 0
0.4502, 0.43926, 0.48837, 0.47758, 0.4553, 0.44933, 0.02497, 0.04429, 0
0.44621, 0.43948, 0.43419, 0.47757, 0.45355, 0.44907, 0.0401, 0.04928, 0
0.44745, 0.43969, 0.18956, 0.47554, 0.45684, 0.45101, 0.03469, 0.03309, 1
0.44915, 0.43967, 0.56672, 0.4806, 0.45521, 0.44314, 0.02468, 0.04183, 0
0.45512, 0.44509, 0.55601, 0.47027, 0.46161, 0.45813, 0.0202, 0.04848, 1
0.45406, 0.44205, 0.5574, 0.47299, 0.45889, 0.45247, 0.03291, 0.03614, 1
0.19584, 0.19184, 0.56627, 0.74633, 0.196, 0.19593, 0.025, 0.05813, 1
0.45819, 0.44748, 0.39479, 0.46937, 0.46379, 0.45708, 0.0317, 0.03215, 0
0.7341, 0.72426, 0.28167, 0.31165, 0.74666, 0.73686, 0.09139, 0.09632, 0
0.44626, 0.43337, 0.18677, 0.47869, 0.45265, 0.4455, 0.06042, 0.03727, 0
0.4384, 0.43098, 0.15147, 0.48372, 0.44463, 0.43892, 0.05006, 0.063, 0
0.44745, 0.44779, 0.30935, 0.47478, 0.45804, 0.45489, 0.14438, 0.17967, 0
0.08061, 0.08104, 0.29563, 0.69842, 0.08428, 0.08077, 0.04388, 0.09327, 1
0.45357, 0.44664, 0.30753, 0.47794, 0.46136, 0.44997, 0.03545, 0.06764, 0
0.45534, 0.44621, 0.31846, 0.47451, 0.46264, 0.45818, 0.02741, 0.05044, 1
0.4506, 0.44075, 0.24573, 0.47263, 0.45771, 0.45302, 0.00422, 0.01991, 1
0.42897, 0.42395, 0.23849, 0.49034, 0.43432, 0.4308, 0.08754, 0.04206, 1
0.44994, 0.44466, 0.33171, 0.4718, 0.45293, 0.45747, 0.06741, 0.04552, 0
0.44348, 0.44466, 0.25836, 0.48197, 0.43418, 0.40901, 0.03047, 0.0198, 0
0.44379, 0.4401, 0.22262, 0.48174, 0.44067, 0.44681, 0.02418, 0.03284, 1
0.42004, 0.41907, 0.15955, 0.48534, 0.42763, 0.43132, 0.14477, 0.18531, 1
0.44129, 0.4349, 0.1852, 0.4819, 0.44463, 0.43618, 0.03444, 0.03236, 0
0.45205, 0.43923, 0.31347, 0.48363, 0.44847, 0.43798, 0.10769, 0.09686, 0
0.45242, 0.44503, 0.39293, 0.47839, 0.4518, 0.44506, 0.01889, 0.00394, 0
0.41983, 0.42302, 0.38357, 0.47898, 0.43516, 0.44234, 0.22001, 0.31933, 1
0.46433, 0.45301, 0.35439, 0.47041, 0.48009, 0.47173, 0.07262, 0.07216, 0
0.43191, 0.40792, 0.32368, 0.48268, 0.42805, 0.42297, 0.28776, 0.34334, 0
0.44277, 0.43756, 0.26206, 0.47986, 0.45024, 0.44804, 0.06142, 0.09348, 1
0.44801, 0.42834, 0.2199, 0.48063, 0.44995, 0.44609, 0.15267, 0.19788, 0
0.46002, 0.44889, 0.14882, 0.46765, 0.46759, 0.46372, 0.01073, 0.06125, 1
0.45412, 0.44622, 0.2267, 0.48209, 0.45532, 0.44559, 0.03666, 0.08917, 1
0.45405, 0.44162, 0.29796, 0.47298, 0.45981, 0.45341, 0.02929, 0.05077, 0
