@relation /home/othavioaset_perfeito_keel
@attribute EMA_3 real [-0.01, 1.01]
@attribute SMA_3 real [-0.01, 1.01]
@attribute ADXR real [-0.01, 1.01]
@attribute Bollinger_Norm real [-0.01, 1.01]
@attribute EMA_5 real [-0.01, 1.01]
@attribute SMA_5 real [-0.01, 1.01]
@attribute std_close3 real [-0.01, 1.01]
@attribute std_open3 real [-0.01, 1.01]
@attribute trend {0, 1}
@inputs EMA_3, SMA_3, ADXR, Bollinger_Norm, EMA_5, SMA_5, std_close3, std_open3
@outputs trend
@data
0.43941, 0.4352, 0.13203, 0.48512, 0.43045, 0.41986, 0.06075, 0.05059, 0
0.45028, 0.44139, 0.13475, 0.47371, 0.45448, 0.45111, 0.00869, 0.08479, 0
0.43602, 0.42857, 0.22329, 0.48748, 0.43756, 0.42567, 0.07088, 0.05995, 0
0.45881, 0.44843, 0.26873, 0.47882, 0.45538, 0.4599, 0.04569, 0.01447, 0
0.44942, 0.44304, 0.35953, 0.47815, 0.45408, 0.45525, 0.05431, 0.08972, 0
0.44747, 0.43247, 0.34494, 0.48326, 0.44339, 0.43363, 0.13511, 0.12105, 0
0.45453, 0.44492, 0.36332, 0.47777, 0.4561, 0.45603, 0.01933, 0.05436, 0
0.4563, 0.44555, 0.35141, 0.4705, 0.46764, 0.46764, 0.04831, 0.01017, 1
0.44566, 0.43935, 0.42838, 0.47706, 0.45413, 0.44369, 0.03686, 0.02141, 1
0.46111, 0.44343, 0.38671, 0.47374, 0.47014, 0.47817, 0.0374, 0.10655, 1
0.45424, 0.44322, 0.18132, 0.47219, 0.46229, 0.46122, 0.01196, 0.0152, 1
0.45099, 0.44057, 0.19858, 0.48312, 0.45414, 0.44481, 0.03584, 0.07601, 1
0.45504, 0.44403, 0.21051, 0.48189, 0.45564, 0.44592, 0.05612, 0.07073, 1
0.41563, 0.41188, 0.20907, 0.4794, 0.42993, 0.43173, 0.16164, 0.17487, 0
0.45716, 0.44159, 0.21111, 0.47332, 0.47141, 0.46794, 0.00394, 0.07196, 0
0.45944, 0.45183, 0.23095, 0.47136, 0.47698, 0.46983, 0.11171, 0.06428, 1
0.44977, 0.44752, 0.25167, 0.4753, 0.46241, 0.46028, 0.13849, 0.17776, 0
0.45226, 0.44222, 0.28382, 0.47338, 0.45677, 0.45363, 0.0053, 0.00585, 0
0.46043, 0.44531, 0.31251, 0.48018, 0.4598, 0.44986, 0.10546, 0.10687, 0
0.44763, 0.44428, 0.30524, 0.48129, 0.45082, 0.44536, 0.05552, 0.03241, 1
0.45184, 0.44304, 0.29542, 0.47774, 0.45602, 0.45412, 0.01504, 0.02669, 1
0.44835, 0.43994, 0.20077, 0.47472, 0.45688, 0.45675, 0.03848, 0.04403, 1
0.44548, 0.43829, 0.19778, 0.48382, 0.44911, 0.44423, 0.01737, 0.05398, 0
0.42832, 0.41019, 0.14796, 0.48639, 0.41929, 0.40695, 0.27567, 0.06503, 0
0.44564, 0.43791, 0.222, 0.4847, 0.44156, 0.43807, 0.03771, 0.01432, 1
0.44216, 0.43584, 0.41366, 0.48591, 0.44692, 0.44364, 0.03525, 0.03894, 0
0.43049, 0.4268, 0.35455, 0.48328, 0.43881, 0.4328, 0.09073, 0.10942, 0
0.49393, 0.48739, 0.3141, 0.4713, 0.53062, 0.55182, 0.40416, 0.47153, 0
0.45232, 0.44118, 0.51628, 0.48094, 0.45516, 0.44387, 0.05266, 0.05594, 1
0.33431, 0.3406, 0.46918, 0.4908, 0.33618, 0.33122, 0.48547, 0.57067, 1
0.42473, 0.4177, 0.09591, 0.48934, 0.42642, 0.42051, 0.11673, 0.16807, 1
0.47042, 0.46261, 0.09983, 0.47721, 0.46883, 0.46106, 0.10391, 0.08346, 1
0.42881, 0.42719, 0.12258, 0.48471, 0.42632, 0.42783, 0.07857, 0.10914, 0
0.46536, 0.45397, 0.12587, 0.46888, 0.47433, 0.47743, 0.07186, 0.02578, 1
0.43557, 0.43281, 0.14767, 0.48577, 0.43935, 0.43083, 0.05343, 0.16934, 1
0.46282, 0.45627, 0.13545, 0.47022, 0.47456, 0.47081, 0.11936, 0.07168, 1
0.45915, 0.44286, 0.13744, 0.4727, 0.46798, 0.46649, 0.04624, 0.05267, 1
0.45706, 0.44829, 0.12023, 0.47701, 0.46007, 0.45581, 0.03446, 0.05192, 0
0.47276, 0.4613, 0.20349, 0.469, 0.47613, 0.46738, 0.09865, 0.11619, 0
0.46088, 0.45502, 0.19842, 0.47249, 0.46741, 0.46142, 0.08497, 0.05703, 1
0.45688, 0.44746, 0.17065, 0.48085, 0.45593, 0.45087, 0.04366, 0.03121, 0
0.45246, 0.44515, 0.16661, 0.48084, 0.45366, 0.45011, 0.01987, 0.02511, 1
0.45333, 0.44244, 0.16061, 0.4811, 0.45383, 0.44872, 0.03889, 0.01179, 0
0.65724, 0.65325, 0.27857, 0.42803, 0.67462, 0.67904, 0.20522, 0.3266, 0
0.45712, 0.44906, 0.26756, 0.47206, 0.46939, 0.45752, 0.05893, 0.04216, 0
0.45384, 0.44245, 0.33382, 0.47543, 0.46326, 0.45739, 0.00704, 0.07975, 0
0.4543, 0.44603, 0.30688, 0.4708, 0.4645, 0.45828, 0.04679, 0.03834, 1
0.44599, 0.43634, 0.27664, 0.47889, 0.4535, 0.44692, 0.02397, 0.03039, 0
0.45636, 0.44456, 0.2358, 0.4699, 0.46264, 0.45688, 0.02669, 0.05457, 1
0.43617, 0.42679, 0.2444, 0.48374, 0.41694, 0.41824, 0.17005, 0.19186, 0
0.43846, 0.43847, 0.26596, 0.48266, 0.43379, 0.44012, 0.07958, 0.02779, 0
0.45977, 0.44787, 0.32323, 0.47032, 0.4626, 0.461, 0.0367, 0.04638, 0
0.44835, 0.44056, 0.3497, 0.47306, 0.45867, 0.45531, 0.0508, 0.02573, 0
0.44704, 0.43743, 0.36124, 0.48258, 0.44197, 0.43306, 0.08896, 0.13274, 0
0.79045, 0.78734, 0.27257, 0.45906, 0.77138, 0.7421, 0.14954, 0.12585, 1
0.4537, 0.44468, 0.26988, 0.47391, 0.4557, 0.45896, 0.01893, 0.02309, 0
0.45443, 0.43995, 0.33079, 0.48199, 0.45094, 0.43964, 0.13083, 0.14481, 0
0.4454, 0.43668, 0.23167, 0.48122, 0.44541, 0.44875, 0.02173, 0.02656, 0
0.44542, 0.43502, 0.23845, 0.47531, 0.4558, 0.4531, 0.03435, 0.04776, 0
0.45013, 0.44411, 0.46252, 0.48038, 0.44707, 0.45759, 0.02528, 0.03918, 1
0.4427, 0.43744, 0.40998, 0.4843, 0.4424, 0.43888, 0.01938, 0.03947, 0
0.4541, 0.44369, 0.37712, 0.48035, 0.45711, 0.4491, 0.03039, 0.05995, 1
0.45427, 0.44579, 0.30274, 0.47073, 0.46882, 0.46584, 0.07341, 0.01609, 1
0.41312, 0.40922, 0.33413, 0.48959, 0.42227, 0.41757, 0.15855, 0.23407, 0
0.45988, 0.45652, 0.35609, 0.47344, 0.4697, 0.45813, 0.11615, 0.03555, 0
0.44792, 0.43769, 0.35056, 0.48426, 0.44745, 0.43792, 0.05908, 0.07167, 0
0.43838, 0.43544, 0.30916, 0.48313, 0.44423, 0.44364, 0.08044, 0.08523, 0
0.45169, 0.44118, 0.24354, 0.47237, 0.46036, 0.46069, 0.02402, 0.02654, 1
0.45131, 0.43872, 0.16715, 0.47359, 0.45918, 0.45658, 0.02087, 0.03439, 0
0.45429, 0.44139, 0.26895, 0.47387, 0.47019, 0.461, 0.00199, 0.01144, 0
0.47034, 0.48954, 0.43467, 0.47364, 0.49226, 0.50324, 0.5193, 0.46448, 1
0.48103, 0.45465, 0.45555, 0.47268, 0.49773, 0.49703, 0.08369, 0.11825, 0
0.4505, 0.43131, 0.47555, 0.47557, 0.46307, 0.46805, 0.09526, 0.09197, 0
0.44823, 0.44242, 0.41678, 0.47229, 0.45728, 0.46136, 0.08985, 0.05406, 1
0.43143, 0.42489, 0.39243, 0.47679, 0.44456, 0.44499, 0.10576, 0.09586, 1
0.42818, 0.42015, 0.36777, 0.48512, 0.43469, 0.42674, 0.10359, 0.12598, 0
0.45146, 0.44242, 0.33627, 0.47476, 0.46148, 0.45888, 0.04189, 0.04128, 1
0.26048, 0.23411, 0.22649, 0.50437, 0.24104, 0.22169, 0.43035, 0.49225, 0
0.45791, 0.45148, 0.59144, 0.47849, 0.45974, 0.45215, 0.05118, 0.10332, 1
0.43908, 0.4372, 0.53353, 0.47788, 0.44849, 0.45075, 0.11896, 0.11406, 0
0.44299, 0.43384, 0.22654, 0.48068, 0.44829, 0.44134, 0.03651, 0.07474, 1
0.43992, 0.4328, 0.17009, 0.4888, 0.44403, 0.43943, 0.04063, 0.02636, 1
0.44223, 0.4328, 0.41301, 0.48472, 0.4441, 0.43563, 0.06093, 0.01746, 1
0.45048, 0.43767, 0.19165, 0.47448, 0.46003, 0.45337, 0.02301, 0.09111, 1
0.44384, 0.43767, 0.28316, 0.4804, 0.44964, 0.45061, 0.04318, 0.0217, 1
0.44752, 0.43933, 0.28041, 0.47826, 0.45151, 0.45398, 0.02095, 0.04966, 1
0.43006, 0.4286, 0.26249, 0.48545, 0.43811, 0.43574, 0.10684, 0.1064, 1
0.17286, 0.1681, 0.24776, 0.5431, 0.1795, 0.18141, 0.01581, 0.00794, 0
0.4441, 0.43724, 0.19349, 0.48525, 0.44471, 0.43854, 0.02092, 0.03624, 0
0.44727, 0.4389, 0.1164, 0.47345, 0.45679, 0.45389, 0.04147, 0.04812, 0
0.44366, 0.43911, 0.13485, 0.48417, 0.44576, 0.44181, 0.0328, 0.04224, 0
0.43487, 0.43329, 0.14491, 0.48053, 0.44382, 0.44684, 0.12076, 0.1459, 0
0.46246, 0.44743, 0.16247, 0.46998, 0.47266, 0.47194, 0.0319, 0.01936, 0
0.45012, 0.4416, 0.15778, 0.48052, 0.44866, 0.44097, 0.03116, 0.05197, 1
0.45309, 0.44304, 0.15258, 0.48209, 0.45072, 0.44235, 0.05088, 0.03497, 1
0.44727, 0.4383, 0.17412, 0.47603, 0.45366, 0.45299, 0.02788, 0.08898, 1
0.46729, 0.44971, 0.23243, 0.47311, 0.48372, 0.46725, 0.0678, 0.12855, 1
0.46693, 0.45447, 0.27617, 0.47268, 0.46903, 0.46181, 0.07647, 0.07033, 0
0.43905, 0.42959, 0.29719, 0.48636, 0.43659, 0.42916, 0.0917, 0.02325, 1
0.45437, 0.44201, 0.37255, 0.48013, 0.45422, 0.44948, 0.05896, 0.09343, 0
0.44536, 0.43865, 0.53217, 0.48486, 0.44729, 0.44256, 0.01412, 0.04132, 0
0.38167, 0.36579, 0.55135, 0.47998, 0.40437, 0.40938, 0.36479, 0.47186, 1
0.45595, 0.43548, 0.52927, 0.47414, 0.47539, 0.46099, 0.04339, 0.07411, 1
0.45439, 0.44372, 0.46029, 0.47488, 0.46135, 0.45165, 0.02447, 0.02559, 1
0.48047, 0.47505, 0.27246, 0.47188, 0.50062, 0.52605, 0.2938, 0.43903, 0
0.45727, 0.43589, 0.26361, 0.47323, 0.47764, 0.49345, 0.02607, 0.04529, 1
0.45646, 0.44055, 0.24669, 0.47484, 0.46738, 0.44716, 0.06196, 0.03727, 0
0.36637, 0.37039, 0.22311, 0.49135, 0.36738, 0.36074, 0.34215, 0.35915, 0
0.44364, 0.43421, 0.18824, 0.47651, 0.45206, 0.44281, 0.03371, 0.03321, 0
0.44851, 0.44203, 0.15474, 0.48202, 0.45283, 0.44639, 0.02159, 0.0347, 0
0.44943, 0.44118, 0.14941, 0.48022, 0.45459, 0.45113, 0.01414, 0.03628, 0
0.44381, 0.43611, 0.15178, 0.47941, 0.45048, 0.44639, 0.03239, 0.00983, 1
0.45813, 0.44838, 0.1332, 0.46571, 0.46359, 0.4578, 0.03489, 0.04661, 0
0.45905, 0.44097, 0.26841, 0.47186, 0.47141, 0.46788, 0.0441, 0.04339, 1
0.46396, 0.4448, 0.20774, 0.47393, 0.47622, 0.46106, 0.0888, 0.02575, 1
0.45945, 0.44649, 0.20637, 0.48089, 0.45917, 0.43828, 0.11118, 0.10825, 1
0.45245, 0.44457, 0.21037, 0.48238, 0.44853, 0.44215, 0.04222, 0.08578, 0
0.45009, 0.43844, 0.2987, 0.47365, 0.45863, 0.45421, 0.01338, 0.19341, 1
0.45112, 0.43868, 0.33535, 0.4801, 0.45634, 0.44822, 0.05027, 0.03933, 1
0.46683, 0.46415, 0.25692, 0.46979, 0.47959, 0.48364, 0.20088, 0.19254, 1
0.45033, 0.42977, 0.18099, 0.47734, 0.45368, 0.44896, 0.14517, 0.10991, 0
0.43605, 0.43188, 0.19588, 0.48004, 0.4422, 0.43756, 0.05936, 0.05552, 1
0.4429, 0.43548, 0.24138, 0.48722, 0.44669, 0.43999, 0.02759, 0.0371, 0
0.44564, 0.44055, 0.24323, 0.4804, 0.45182, 0.44729, 0.05135, 0.01926, 1
0.44841, 0.44097, 0.246, 0.47935, 0.45372, 0.45267, 0.03004, 0.02732, 0
0.4497, 0.4414, 0.24807, 0.47622, 0.45651, 0.45626, 0.03006, 0.05199, 1
0.46204, 0.44901, 0.2622, 0.46884, 0.46606, 0.46036, 0.05295, 0.04577, 0
0.4474, 0.43806, 0.30171, 0.48341, 0.44569, 0.43599, 0.05264, 0.04233, 0
0.46309, 0.44971, 0.29982, 0.47775, 0.46131, 0.45502, 0.08527, 0.02114, 0
0.4424, 0.43377, 0.27686, 0.48297, 0.45077, 0.43906, 0.03584, 0.0304, 0
0.45408, 0.44097, 0.26697, 0.47224, 0.46277, 0.45847, 0.02309, 0.05558, 0
0.36484, 0.35742, 0.38098, 0.4836, 0.38209, 0.38578, 0.40446, 0.46653, 1
0.41642, 0.41222, 0.22865, 0.4794, 0.4348, 0.44241, 0.19613, 0.18553, 1
0.50756, 0.48952, 0.20323, 0.4685, 0.51561, 0.51617, 0.23434, 0.20198, 0
0.50211, 0.48922, 0.16573, 0.47332, 0.49982, 0.49074, 0.23689, 0.30472, 0
0.45933, 0.44765, 0.09717, 0.47059, 0.4677, 0.46174, 0.03163, 0.16962, 1
0.48093, 0.4573, 0.35586, 0.46987, 0.50249, 0.51026, 0.07786, 0.08001, 0
0.45668, 0.44394, 0.34932, 0.47569, 0.46675, 0.44895, 0.03617, 0.01565, 1
0.45124, 0.4397, 0.3457, 0.48218, 0.45793, 0.44575, 0.04481, 0.05207, 1
0.44425, 0.43505, 0.33994, 0.48229, 0.4483, 0.44627, 0.02963, 0.03627, 1
0.45964, 0.44922, 0.35534, 0.47527, 0.46213, 0.45921, 0.04262, 0.03322, 0
0.45915, 0.4433, 0.27558, 0.47298, 0.46499, 0.45576, 0.07153, 0.11421, 1
0.48269, 0.45938, 0.26257, 0.47684, 0.47523, 0.4546, 0.256, 0.13314, 0
0.48055, 0.47228, 0.23534, 0.47305, 0.48585, 0.49536, 0.16983, 0.18629, 1
0.45576, 0.44435, 0.2542, 0.47055, 0.46284, 0.45739, 0.01615, 0.00779, 0
0.44424, 0.43443, 0.26293, 0.47811, 0.45225, 0.44666, 0.03277, 0.03703, 1
0.44898, 0.43992, 0.26397, 0.48301, 0.45303, 0.44794, 0.00933, 0.00675, 0
0.4637, 0.45004, 0.27579, 0.47357, 0.46516, 0.45752, 0.07653, 0.09433, 0
0.45565, 0.4454, 0.18807, 0.48116, 0.45592, 0.44679, 0.04692, 0.02939, 0
0.45318, 0.44139, 0.38227, 0.48043, 0.45274, 0.44848, 0.05372, 0.04487, 1
0.44599, 0.4389, 0.48583, 0.48397, 0.44965, 0.44547, 0.014, 0.01964, 1
0.44121, 0.43559, 0.46326, 0.48356, 0.44748, 0.44509, 0.05101, 0.0629, 0
0.4539, 0.44098, 0.44996, 0.47272, 0.46088, 0.45589, 0.02949, 0.00585, 0
0.45028, 0.44451, 0.39646, 0.47273, 0.46119, 0.45665, 0.07802, 0.0642, 1
0.42698, 0.42316, 0.30426, 0.48845, 0.43229, 0.42487, 0.09184, 0.10146, 0
0.45009, 0.44118, 0.20583, 0.48329, 0.44549, 0.44086, 0.04827, 0.05913, 0
0.43019, 0.42525, 0.24913, 0.47505, 0.44951, 0.45274, 0.15077, 0.22013, 0
0.43701, 0.43337, 0.45083, 0.48374, 0.44374, 0.44243, 0.07853, 0.12465, 1
0.47747, 0.46319, 0.46264, 0.46826, 0.47889, 0.47217, 0.11718, 0.14135, 0
0.47732, 0.45516, 0.46113, 0.47081, 0.48112, 0.47231, 0.14107, 0.12771, 1
0.45285, 0.44309, 0.25328, 0.48269, 0.45066, 0.44331, 0.05211, 0.05901, 0
0.45694, 0.44857, 0.29717, 0.48216, 0.44929, 0.43835, 0.07433, 0.08208, 0
0.46312, 0.44919, 0.43815, 0.4788, 0.4604, 0.45126, 0.09935, 0.02531, 1
0.44368, 0.43866, 0.47926, 0.48491, 0.44135, 0.43431, 0.01405, 0.10878, 1
0.44475, 0.43845, 0.53969, 0.481, 0.44848, 0.44858, 0.03589, 0.00977, 0
0.45029, 0.43952, 0.36848, 0.47642, 0.45594, 0.44443, 0.02897, 0.04806, 1
0.44192, 0.43411, 0.16248, 0.48747, 0.44553, 0.44104, 0.03413, 0.03081, 1
0.45577, 0.4464, 0.12701, 0.47046, 0.46719, 0.46553, 0.05647, 0.06411, 0
0.44761, 0.43764, 0.14064, 0.47317, 0.46004, 0.45719, 0.04041, 0.01557, 1
0.44724, 0.43932, 0.29877, 0.48218, 0.44819, 0.44798, 0.00915, 0.0101, 0
0.42163, 0.42154, 0.39553, 0.48193, 0.43362, 0.43808, 0.16335, 0.17827, 0
0.45487, 0.44139, 0.41128, 0.47306, 0.46617, 0.46117, 0.01563, 0.06808, 0
0.45011, 0.43932, 0.43639, 0.47365, 0.45987, 0.45325, 0.00918, 0.00798, 1
0.44774, 0.43786, 0.44986, 0.47891, 0.45463, 0.44621, 0.0191, 0.02763, 1
0.2114, 0.20238, 0.33256, 0.53599, 0.20213, 0.19459, 0.18036, 0.17628, 0
0.44224, 0.43302, 0.23404, 0.48821, 0.44777, 0.44161, 0.04245, 0.06576, 0
0.46295, 0.44664, 0.25859, 0.47056, 0.46917, 0.46435, 0.06841, 0.08631, 1
0.45064, 0.44916, 0.23457, 0.47295, 0.46452, 0.46868, 0.16937, 0.10554, 0
0.44965, 0.43952, 0.23778, 0.47997, 0.44962, 0.44758, 0.03238, 0.03007, 1
0.45833, 0.4466, 0.22846, 0.4794, 0.45678, 0.44961, 0.06473, 0.03333, 1
0.46793, 0.45455, 0.18768, 0.46887, 0.48202, 0.48303, 0.07889, 0.14146, 1
0.4587, 0.44329, 0.20982, 0.4734, 0.48214, 0.47424, 0.03665, 0.06629, 0
0.45259, 0.44581, 0.34122, 0.47356, 0.45878, 0.45788, 0.05401, 0.09761, 0
0.45025, 0.43929, 0.34837, 0.47385, 0.458, 0.45215, 0.01268, 0.02528, 0
0.45354, 0.44224, 0.22867, 0.47147, 0.46765, 0.46759, 0.04778, 0.11328, 0
0.55537, 0.50924, 0.2295, 0.47335, 0.53583, 0.49966, 0.61763, 0.69701, 0
0.45554, 0.44581, 0.21866, 0.4757, 0.46604, 0.45266, 0.03326, 0.04193, 1
0.49477, 0.49495, 0.11633, 0.46832, 0.5223, 0.53699, 0.42672, 0.57827, 1
0.45669, 0.44012, 0.12822, 0.4739, 0.47398, 0.46702, 0.03421, 0.08798, 0
0.4513, 0.44652, 0.15237, 0.4728, 0.47109, 0.4686, 0.13976, 0.12042, 0
0.46683, 0.44995, 0.17323, 0.47051, 0.47991, 0.47122, 0.05896, 0.06882, 1
0.44518, 0.43396, 0.17746, 0.48517, 0.4411, 0.42899, 0.10873, 0.12457, 1
0.4523, 0.44436, 0.22297, 0.48266, 0.45225, 0.44214, 0.03068, 0.03862, 0
0.44221, 0.43525, 0.21757, 0.48522, 0.44386, 0.43791, 0.02884, 0.0521, 0
0.45127, 0.44289, 0.34986, 0.48282, 0.45134, 0.44571, 0.02295, 0.05383, 0
0.44818, 0.43648, 0.30135, 0.4806, 0.45289, 0.44648, 0.04541, 0.04451, 1
0.4515, 0.44097, 0.21241, 0.47176, 0.46509, 0.46593, 0.05188, 0.11518, 0
0.44276, 0.43584, 0.207, 0.48675, 0.44594, 0.44169, 0.02632, 0.06378, 0
0.45617, 0.4476, 0.20547, 0.47009, 0.46407, 0.46333, 0.05293, 0.07767, 1
0.44451, 0.43611, 0.24161, 0.4896, 0.4481, 0.44395, 0.02476, 0.07896, 0
0.45116, 0.43737, 0.25836, 0.48329, 0.45194, 0.441, 0.09732, 0.05207, 1
0.42038, 0.41221, 0.22817, 0.48414, 0.42965, 0.42845, 0.14037, 0.10939, 1
0.44343, 0.43251, 0.20331, 0.48254, 0.44467, 0.43703, 0.08067, 0.11002, 0
0.44039, 0.43695, 0.19402, 0.483, 0.4441, 0.43421, 0.04393, 0.03338, 1
0.45609, 0.44817, 0.18642, 0.47726, 0.45978, 0.45498, 0.03729, 0.02737, 0
0.45761, 0.44393, 0.13229, 0.48065, 0.45704, 0.44793, 0.08765, 0.06565, 0
0.45564, 0.44479, 0.16555, 0.47076, 0.46799, 0.46591, 0.04431, 0.02886, 1
0.45015, 0.4359, 0.16017, 0.48324, 0.44837, 0.44152, 0.10736, 0.04224, 0
0.438, 0.42936, 0.16404, 0.48615, 0.4366, 0.43297, 0.07104, 0.05147, 0
0.4386, 0.42175, 0.15461, 0.48053, 0.44306, 0.43398, 0.14682, 0.16554, 0
0.4449, 0.43717, 0.15286, 0.47958, 0.45175, 0.44755, 0.02745, 0.03381, 0
0.45897, 0.44457, 0.1324, 0.47733, 0.46061, 0.44934, 0.0899, 0.10876, 1
0.46083, 0.45471, 0.11942, 0.47953, 0.46042, 0.45446, 0.06676, 0.06271, 0
0.45534, 0.44635, 0.44804, 0.47899, 0.458, 0.45298, 0.02594, 0.02875, 0
0.46877, 0.45648, 0.45, 0.46586, 0.47276, 0.46773, 0.07643, 0.12938, 0
0.42617, 0.41946, 0.44578, 0.48377, 0.43522, 0.43394, 0.11027, 0.15087, 1
0.45151, 0.44269, 0.20543, 0.47681, 0.45627, 0.45011, 0.00749, 0.01505, 1
0.46911, 0.45735, 0.12948, 0.46482, 0.47414, 0.46826, 0.07852, 0.108, 1
0.41928, 0.40733, 0.16708, 0.483, 0.42778, 0.42998, 0.16588, 0.0498, 0
0.44915, 0.43775, 0.13408, 0.47495, 0.45548, 0.4544, 0.01977, 0.0342, 1
0.44508, 0.43731, 0.1288, 0.47529, 0.45496, 0.44932, 0.04374, 0.03102, 1
0.45696, 0.44377, 0.13428, 0.47124, 0.46361, 0.45624, 0.03807, 0.09141, 1
0.45728, 0.44355, 0.12528, 0.47751, 0.45978, 0.44906, 0.07813, 0.08937, 1
0.42944, 0.4236, 0.15729, 0.48497, 0.43628, 0.43152, 0.08959, 0.10184, 1
0.45232, 0.4431, 0.33092, 0.47737, 0.45741, 0.45217, 0.01067, 0.03567, 0
0.4491, 0.43863, 0.36232, 0.47865, 0.45392, 0.44327, 0.03433, 0.06771, 0
0.50843, 0.50606, 0.38317, 0.47435, 0.50354, 0.4871, 0.31823, 0.35831, 1
0.44362, 0.43421, 0.26778, 0.47355, 0.45984, 0.46036, 0.07352, 0.09379, 1
0.44292, 0.43312, 0.32917, 0.4744, 0.45782, 0.45409, 0.05508, 0.08512, 0
0.44525, 0.43905, 0.57676, 0.48474, 0.44978, 0.44455, 0.02374, 0.05462, 0
0.45198, 0.44268, 0.56282, 0.47596, 0.45714, 0.4536, 0.00898, 0.02841, 0
0.43077, 0.42989, 0.26659, 0.4819, 0.4398, 0.44442, 0.12801, 0.04021, 1
0.47073, 0.46084, 0.24859, 0.46937, 0.47856, 0.47846, 0.10561, 0.11292, 0
0.44756, 0.44161, 0.21324, 0.47408, 0.45781, 0.45451, 0.06429, 0.05526, 1
0.4447, 0.43456, 0.20233, 0.48125, 0.45165, 0.44545, 0.03431, 0.03189, 1
0.43972, 0.432, 0.15021, 0.48372, 0.44539, 0.44002, 0.04462, 0.06515, 0
0.4577, 0.44567, 0.14612, 0.47203, 0.46277, 0.45736, 0.03176, 0.06514, 0
0.20875, 0.20067, 0.27497, 0.54737, 0.21321, 0.21575, 0.04791, 0.05518, 1
0.43515, 0.42886, 0.29543, 0.48331, 0.44142, 0.43241, 0.06081, 0.04764, 1
0.44736, 0.43837, 0.32317, 0.48049, 0.45186, 0.44223, 0.0212, 0.05597, 0
0.44377, 0.43988, 0.33289, 0.47602, 0.455, 0.4551, 0.10163, 0.06126, 0
0.45053, 0.43923, 0.35283, 0.47242, 0.46271, 0.46102, 0.02539, 0.07575, 1
0.49674, 0.488, 0.39259, 0.47644, 0.48825, 0.47323, 0.23079, 0.33895, 1
0.45601, 0.44718, 0.36386, 0.47582, 0.45718, 0.45647, 0.02983, 0.01979, 1
0.46089, 0.45, 0.35871, 0.47113, 0.47544, 0.46927, 0.06191, 0.0603, 0
0.44736, 0.43581, 0.36403, 0.47408, 0.46141, 0.4535, 0.03058, 0.02416, 0
0.46242, 0.45003, 0.42882, 0.46935, 0.47686, 0.47116, 0.05053, 0.13962, 0
0.39551, 0.40474, 0.49485, 0.48129, 0.41793, 0.42293, 0.32098, 0.32115, 1
