@relation /home/othavioaset_perfeito_keel
@attribute EMA_3 real [-0.01, 1.01]
@attribute SMA_3 real [-0.01, 1.01]
@attribute ADXR real [-0.01, 1.01]
@attribute Bollinger_Norm real [-0.01, 1.01]
@attribute EMA_5 real [-0.01, 1.01]
@attribute SMA_5 real [-0.01, 1.01]
@attribute std_close3 real [-0.01, 1.01]
@attribute std_open3 real [-0.01, 1.01]
@attribute trend {0, 1}
@inputs EMA_3, SMA_3, ADXR, Bollinger_Norm, EMA_5, SMA_5, std_close3, std_open3
@outputs trend
@data
0.44275, 0.42834, 0.38049, 0.4856, 0.43891, 0.42522, 0.16196, 0.17969, 1
0.228, 0.24255, 0.36516, 0.50836, 0.24165, 0.2614, 0.3152, 0.33606, 0
0.46198, 0.46511, 0.3591, 0.47121, 0.48791, 0.50555, 0.35725, 0.31408, 1
0.43182, 0.42555, 0.3226, 0.48883, 0.43373, 0.42835, 0.07617, 0.10873, 1
0.4446, 0.43674, 0.3287, 0.47441, 0.45589, 0.45575, 0.06552, 0.09269, 1
0.44717, 0.43887, 0.22645, 0.48238, 0.44606, 0.43836, 0.03864, 0.09599, 0
0.44869, 0.44055, 0.2665, 0.4819, 0.45341, 0.44934, 0.00933, 0.00225, 0
0.45007, 0.44351, 0.25886, 0.47363, 0.45955, 0.45919, 0.07318, 0.054, 1
0.44801, 0.43908, 0.19229, 0.48343, 0.45022, 0.44244, 0.02668, 0.0472, 1
0.43411, 0.44098, 0.26427, 0.48409, 0.42683, 0.41342, 0.07105, 0.16523, 1
0.44374, 0.43538, 0.31296, 0.4814, 0.44138, 0.44973, 0.03294, 0.03639, 0
0.4423, 0.4358, 0.43535, 0.48691, 0.44314, 0.43781, 0.02598, 0.05555, 0
0.44864, 0.43849, 0.49114, 0.48386, 0.45126, 0.44308, 0.03538, 0.03909, 0
0.44925, 0.43932, 0.47122, 0.4831, 0.45253, 0.44823, 0.02107, 0.03507, 0
0.448, 0.44264, 0.46791, 0.47325, 0.45726, 0.45614, 0.07831, 0.08341, 1
0.45977, 0.44243, 0.24686, 0.47592, 0.46227, 0.45628, 0.10773, 0.07037, 0
0.45899, 0.44677, 0.25115, 0.47047, 0.4717, 0.47519, 0.05095, 0.14138, 0
0.46009, 0.44513, 0.28755, 0.47326, 0.47193, 0.45805, 0.04427, 0.03939, 1
0.46096, 0.44388, 0.32034, 0.47859, 0.46275, 0.45414, 0.11012, 0.2239, 1
0.44832, 0.43641, 0.32194, 0.48372, 0.44717, 0.43742, 0.0947, 0.06163, 1
0.40406, 0.41036, 0.31953, 0.48509, 0.41449, 0.42215, 0.2401, 0.20741, 1
0.46153, 0.43828, 0.31516, 0.47321, 0.46829, 0.46785, 0.12224, 0.058, 0
0.44981, 0.44013, 0.47264, 0.48314, 0.45264, 0.44549, 0.02701, 0.03369, 1
0.45201, 0.44181, 0.53743, 0.47442, 0.45707, 0.45036, 0.01268, 0.00809, 0
0.45223, 0.44287, 0.60739, 0.47943, 0.45585, 0.45138, 0.00884, 0.02545, 0
0.42692, 0.42647, 0.61609, 0.48005, 0.43911, 0.44119, 0.15121, 0.17232, 0
0.44988, 0.44055, 0.59329, 0.47383, 0.45991, 0.45445, 0.02311, 0.01947, 1
0.45353, 0.44624, 0.54841, 0.47896, 0.45725, 0.45215, 0.0301, 0.02724, 0
0.44645, 0.43887, 0.49056, 0.48076, 0.45182, 0.44922, 0.02237, 0.02345, 0
0.43872, 0.43045, 0.42295, 0.48923, 0.44113, 0.4334, 0.05813, 0.07864, 1
0.45973, 0.44514, 0.37986, 0.47092, 0.46951, 0.47056, 0.0198, 0.04004, 1
0.45679, 0.44618, 0.23225, 0.47776, 0.45901, 0.44645, 0.04824, 0.0349, 0
0.45522, 0.44472, 0.17711, 0.47927, 0.4571, 0.45238, 0.03415, 0.01455, 0
0.46226, 0.44952, 0.14054, 0.46873, 0.47011, 0.46716, 0.04022, 0.05991, 0
0.44835, 0.44118, 0.11055, 0.47638, 0.45612, 0.45566, 0.04874, 0.07361, 0
0.44854, 0.44263, 0.40158, 0.48285, 0.45176, 0.44648, 0.02353, 0.04646, 1
0.44369, 0.43538, 0.42165, 0.47562, 0.45549, 0.44496, 0.04193, 0.04679, 1
0.44349, 0.43683, 0.46, 0.48694, 0.44676, 0.44019, 0.02164, 0.02989, 0
0.44128, 0.4358, 0.38251, 0.48143, 0.44772, 0.44848, 0.05808, 0.02459, 0
0.47185, 0.45392, 0.13296, 0.4704, 0.47527, 0.46568, 0.11696, 0.04761, 0
0.42755, 0.42062, 0.1926, 0.47531, 0.45419, 0.4566, 0.1525, 0.09314, 0
0.45572, 0.44602, 0.31838, 0.481, 0.4564, 0.44973, 0.04074, 0.04855, 1
0.44638, 0.43803, 0.33888, 0.47452, 0.45462, 0.45253, 0.03352, 0.00808, 0
0.43585, 0.42503, 0.3218, 0.48708, 0.43234, 0.41972, 0.12957, 0.1114, 1
0.45237, 0.44203, 0.19736, 0.48213, 0.45599, 0.44539, 0.03539, 0.03496, 0
0.45092, 0.44055, 0.19803, 0.48209, 0.45393, 0.44858, 0.02653, 0.04375, 1
0.44463, 0.43483, 0.11023, 0.48434, 0.4479, 0.44177, 0.03943, 0.01581, 1
0.41313, 0.39461, 0.17474, 0.48642, 0.39242, 0.35902, 0.44337, 0.59369, 0
0.42527, 0.40372, 0.23467, 0.47555, 0.44855, 0.45256, 0.18577, 0.12826, 1
0.44616, 0.43776, 0.27635, 0.47925, 0.45282, 0.44648, 0.01799, 0.03068, 1
0.4385, 0.4271, 0.28424, 0.48665, 0.43503, 0.42257, 0.12676, 0.11504, 0
0.45331, 0.44696, 0.21759, 0.4708, 0.46554, 0.46696, 0.10219, 0.09586, 0
0.45181, 0.44161, 0.19973, 0.4828, 0.45373, 0.44492, 0.03937, 0.04577, 0
0.45129, 0.44415, 0.17504, 0.4743, 0.45835, 0.45653, 0.04483, 0.00452, 1
0.4346, 0.43018, 0.16246, 0.48846, 0.43831, 0.43126, 0.05595, 0.1135, 1
0.43449, 0.42788, 0.16435, 0.47739, 0.44634, 0.43948, 0.07998, 0.13203, 0
0.4565, 0.44816, 0.14992, 0.47544, 0.46308, 0.45421, 0.04287, 0.03726, 1
0.4572, 0.44394, 0.13728, 0.47113, 0.46351, 0.45627, 0.03945, 0.09866, 1
0.43702, 0.42662, 0.15387, 0.48419, 0.44303, 0.43796, 0.0729, 0.05461, 1
0.44447, 0.43645, 0.42554, 0.48547, 0.44785, 0.44346, 0.02312, 0.02428, 1
0.45463, 0.4483, 0.47472, 0.47241, 0.46318, 0.45951, 0.06554, 0.02795, 0
0.46737, 0.46016, 0.42039, 0.46777, 0.47513, 0.47062, 0.10821, 0.15529, 1
0.44327, 0.43602, 0.12075, 0.48197, 0.44742, 0.44659, 0.03293, 0.0358, 1
0.45474, 0.44635, 0.12318, 0.47419, 0.4595, 0.45897, 0.03296, 0.06838, 0
0.44131, 0.43387, 0.11925, 0.47767, 0.44922, 0.44815, 0.053, 0.08391, 0
0.44273, 0.43473, 0.11183, 0.48592, 0.44378, 0.43251, 0.04755, 0.05253, 0
0.46659, 0.45429, 0.11862, 0.47743, 0.46569, 0.46104, 0.07756, 0.09547, 0
0.45567, 0.44397, 0.14962, 0.48051, 0.45432, 0.4466, 0.06067, 0.16359, 1
0.49238, 0.47946, 0.16413, 0.46591, 0.49595, 0.49259, 0.18483, 0.15534, 0
0.44708, 0.43861, 0.12909, 0.48356, 0.44654, 0.43125, 0.05873, 0.01955, 0
0.46179, 0.45129, 0.12807, 0.46722, 0.47015, 0.46653, 0.05409, 0.06234, 0
0.44814, 0.43839, 0.17808, 0.47315, 0.46114, 0.45858, 0.04694, 0.07229, 1
0.45891, 0.45141, 0.31629, 0.47465, 0.46548, 0.45863, 0.05696, 0.02619, 0
0.4528, 0.44715, 0.35109, 0.47142, 0.46358, 0.46251, 0.09022, 0.08632, 1
0.43437, 0.43655, 0.33643, 0.48284, 0.42034, 0.42302, 0.04175, 0.07011, 1
0.44401, 0.44076, 0.31514, 0.48295, 0.44296, 0.44245, 0.04935, 0.05452, 1
0.44487, 0.43571, 0.30449, 0.48119, 0.44765, 0.44909, 0.02643, 0.01783, 1
0.45189, 0.44139, 0.29489, 0.47407, 0.4558, 0.45126, 0.01237, 0.0265, 0
0.44606, 0.43484, 0.26606, 0.47417, 0.46043, 0.45331, 0.03726, 0.02175, 1
0.44671, 0.43607, 0.56789, 0.48569, 0.44992, 0.44352, 0.04634, 0.03879, 0
0.44903, 0.44182, 0.57123, 0.48087, 0.45397, 0.4505, 0.02338, 0.01776, 1
0.44047, 0.42733, 0.32977, 0.48603, 0.44072, 0.42944, 0.12157, 0.12172, 1
0.45436, 0.44248, 0.30493, 0.47685, 0.45996, 0.45535, 0.0226, 0.05279, 0
0.44368, 0.44183, 0.35888, 0.48115, 0.43682, 0.4431, 0.04129, 0.05542, 1
0.43482, 0.43112, 0.35853, 0.48166, 0.44199, 0.44232, 0.08801, 0.01426, 0
0.44563, 0.43795, 0.38826, 0.47369, 0.46066, 0.45454, 0.06838, 0.0935, 0
0.45548, 0.44075, 0.5536, 0.47395, 0.4719, 0.46287, 0.00756, 0.05802, 1
0.45263, 0.44053, 0.56653, 0.47651, 0.46082, 0.44577, 0.04184, 0.04184, 1
0.44945, 0.44227, 0.56378, 0.47854, 0.45488, 0.45037, 0.02769, 0.01893, 0
0.44756, 0.43858, 0.54018, 0.48529, 0.45036, 0.4438, 0.02204, 0.01443, 0
0.44781, 0.44097, 0.34468, 0.47813, 0.45444, 0.44932, 0.03084, 0.00463, 0
0.456, 0.44618, 0.16446, 0.47419, 0.46176, 0.4534, 0.02419, 0.04228, 1
0.44988, 0.44944, 0.13048, 0.47784, 0.45596, 0.45182, 0.11595, 0.13755, 1
0.45204, 0.44618, 0.15688, 0.47354, 0.45931, 0.4534, 0.05793, 0.05623, 1
0.73972, 0.7199, 0.18216, 0.31461, 0.74921, 0.73672, 0.06037, 0.07401, 1
0.44491, 0.4366, 0.31253, 0.48197, 0.45327, 0.44786, 0.02755, 0.06065, 1
0.45172, 0.44402, 0.31935, 0.47384, 0.45811, 0.45196, 0.0274, 0.07557, 1
0.45001, 0.44228, 0.24999, 0.47276, 0.45742, 0.45275, 0.03149, 0.02135, 0
0.45225, 0.4414, 0.23422, 0.4774, 0.45678, 0.44905, 0.02741, 0.01297, 0
0.45844, 0.45342, 0.23971, 0.4725, 0.46475, 0.46189, 0.09114, 0.05268, 0
0.44868, 0.43747, 0.24291, 0.47599, 0.45576, 0.45381, 0.01801, 0.03698, 1
0.41282, 0.39243, 0.27804, 0.48671, 0.39087, 0.3641, 0.45183, 0.45472, 0
0.46709, 0.45182, 0.34447, 0.46923, 0.46895, 0.46458, 0.08168, 0.0228, 0
0.45178, 0.44618, 0.27932, 0.4798, 0.45123, 0.42813, 0.0313, 0.00232, 0
0.46175, 0.45075, 0.2074, 0.47926, 0.45758, 0.45748, 0.06603, 0.0181, 1
0.458, 0.45532, 0.16092, 0.47052, 0.47421, 0.47832, 0.18571, 0.21579, 1
0.44435, 0.43966, 0.35207, 0.48426, 0.44664, 0.43887, 0.01798, 0.07683, 1
0.45827, 0.4462, 0.31493, 0.47586, 0.46397, 0.44892, 0.03651, 0.00805, 0
0.48249, 0.46206, 0.33232, 0.4756, 0.47545, 0.46157, 0.20784, 0.30422, 1
0.44306, 0.42602, 0.36242, 0.48492, 0.4309, 0.414, 0.23963, 0.29456, 0
0.45263, 0.44634, 0.29502, 0.47782, 0.46371, 0.45128, 0.05289, 0.06002, 0
0.45575, 0.44376, 0.28824, 0.47097, 0.46528, 0.45844, 0.01437, 0.01605, 1
0.4629, 0.45064, 0.389, 0.47022, 0.46721, 0.46353, 0.04906, 0.12912, 1
0.42277, 0.42924, 0.31454, 0.48196, 0.4272, 0.4236, 0.15055, 0.17064, 1
0.44821, 0.44503, 0.29197, 0.47946, 0.45176, 0.44881, 0.06003, 0.05206, 1
