@relation /home/othavioaset_perfeito_keel
@attribute EMA_3 real [-0.01, 1.01]
@attribute SMA_3 real [-0.01, 1.01]
@attribute ADXR real [-0.01, 1.01]
@attribute Bollinger_Norm real [-0.01, 1.01]
@attribute EMA_5 real [-0.01, 1.01]
@attribute SMA_5 real [-0.01, 1.01]
@attribute std_close3 real [-0.01, 1.01]
@attribute std_open3 real [-0.01, 1.01]
@attribute trend {0, 1}
@inputs EMA_3, SMA_3, ADXR, Bollinger_Norm, EMA_5, SMA_5, std_close3, std_open3
@outputs trend
@data
0.44171, 0.4372, 0.19659, 0.48394, 0.44642, 0.43841, 0.03849, 0.05277, 0
0.47131, 0.45779, 0.09946, 0.4772, 0.46947, 0.45699, 0.11759, 0.16521, 0
0.44518, 0.44098, 0.15363, 0.48287, 0.44131, 0.43544, 0.00878, 0.0401, 0
0.43875, 0.43554, 0.1997, 0.48464, 0.4434, 0.43883, 0.0545, 0.0354, 0
0.44164, 0.4393, 0.19817, 0.47784, 0.45134, 0.44922, 0.11062, 0.12777, 1
0.41792, 0.41553, 0.17946, 0.4905, 0.42271, 0.41689, 0.12853, 0.0651, 0
0.41236, 0.4106, 0.19429, 0.47794, 0.43345, 0.43995, 0.21087, 0.19159, 1
0.44592, 0.41382, 0.36673, 0.48422, 0.4176, 0.391, 0.53425, 0.52483, 0
0.43493, 0.43576, 0.25219, 0.4832, 0.42199, 0.4223, 0.02818, 0.04442, 0
0.4718, 0.45354, 0.36374, 0.47508, 0.47152, 0.45633, 0.15053, 0.16698, 1
0.45526, 0.43305, 0.35885, 0.48009, 0.45212, 0.44796, 0.19072, 0.13709, 1
0.45173, 0.44285, 0.36556, 0.48257, 0.4482, 0.44418, 0.04251, 0.05982, 0
0.43826, 0.43287, 0.36662, 0.48695, 0.43852, 0.43637, 0.04248, 0.04071, 1
0.44803, 0.44056, 0.34623, 0.47453, 0.4543, 0.45415, 0.03667, 0.01935, 0
0.44631, 0.43931, 0.32454, 0.47376, 0.45535, 0.4539, 0.05816, 0.03287, 0
0.43873, 0.43789, 0.31205, 0.48326, 0.441, 0.43765, 0.07389, 0.08543, 0
0.44937, 0.44448, 0.25496, 0.47502, 0.45881, 0.45648, 0.08418, 0.08886, 1
0.46213, 0.44675, 0.23951, 0.47215, 0.46689, 0.4601, 0.07236, 0.07841, 0
0.48524, 0.46365, 0.24298, 0.47189, 0.48555, 0.47409, 0.18774, 0.13639, 0
0.06225, 0.06853, 0.37813, 0.595, 0.06034, 0.06911, 0.07796, 0.01332, 1
0.46374, 0.45297, 0.43164, 0.46884, 0.47271, 0.47141, 0.06346, 0.07893, 1
0.43665, 0.44181, 0.45497, 0.48415, 0.42435, 0.41188, 0.0229, 0.06249, 0
0.45473, 0.44411, 0.47281, 0.47899, 0.4527, 0.45568, 0.03132, 0.07038, 1
0.4456, 0.44369, 0.49681, 0.47961, 0.45054, 0.4515, 0.09849, 0.03428, 1
0.45675, 0.4464, 0.39845, 0.47141, 0.46281, 0.46212, 0.02796, 0.03495, 0
0.44422, 0.43657, 0.3447, 0.47358, 0.46284, 0.46702, 0.12129, 0.04143, 1
0.466, 0.45337, 0.34154, 0.47037, 0.4829, 0.48602, 0.08135, 0.15349, 1
0.44435, 0.43721, 0.35792, 0.47752, 0.44732, 0.44783, 0.0297, 0.03501, 0
0.45904, 0.44725, 0.39713, 0.47244, 0.46201, 0.45416, 0.04693, 0.08494, 1
0.44438, 0.43659, 0.39272, 0.4777, 0.45211, 0.4534, 0.04741, 0.02913, 1
0.45623, 0.44488, 0.36735, 0.48064, 0.45688, 0.44974, 0.05779, 0.06617, 1
0.42913, 0.41802, 0.26899, 0.48794, 0.42612, 0.41608, 0.15777, 0.16798, 0
0.44572, 0.44508, 0.27361, 0.48303, 0.44506, 0.43681, 0.05316, 0.05873, 1
0.44541, 0.43524, 0.26273, 0.48283, 0.44404, 0.44365, 0.05737, 0.08139, 0
0.45449, 0.44344, 0.23449, 0.47155, 0.46258, 0.45945, 0.01205, 0.01792, 1
0.4884, 0.48172, 0.23467, 0.46784, 0.51201, 0.51791, 0.28762, 0.25429, 0
0.44615, 0.4354, 0.32704, 0.48089, 0.45458, 0.44661, 0.03281, 0.0339, 1
0.463, 0.45214, 0.36386, 0.46699, 0.46917, 0.46302, 0.05313, 0.05625, 0
0.46401, 0.45588, 0.40333, 0.46793, 0.47456, 0.47094, 0.09789, 0.20263, 0
0.45878, 0.44854, 0.50823, 0.47553, 0.46782, 0.45329, 0.03554, 0.03668, 1
0.51188, 0.48033, 0.47673, 0.47363, 0.50273, 0.48074, 0.36585, 0.27493, 0
0.43686, 0.44407, 0.46439, 0.48383, 0.42833, 0.41256, 0.06349, 0.00791, 0
0.44795, 0.43622, 0.2617, 0.47607, 0.4558, 0.44898, 0.03169, 0.00795, 1
0.44485, 0.44223, 0.57627, 0.48315, 0.44444, 0.43804, 0.03714, 0.02635, 1
0.45612, 0.44833, 0.47691, 0.47508, 0.46236, 0.45317, 0.03868, 0.03315, 0
0.44249, 0.43825, 0.17258, 0.48488, 0.44758, 0.44198, 0.04773, 0.09466, 1
0.45758, 0.44717, 0.4088, 0.48044, 0.45799, 0.44886, 0.05192, 0.06673, 0
0.45926, 0.44684, 0.38026, 0.48026, 0.45784, 0.44947, 0.07685, 0.05424, 0
0.20959, 0.20842, 0.2682, 0.66186, 0.21057, 0.21417, 0.04148, 0.03639, 1
0.44881, 0.43809, 0.23282, 0.47956, 0.45471, 0.44961, 0.02156, 0.02597, 0
0.45921, 0.4502, 0.23363, 0.47034, 0.47159, 0.47325, 0.09012, 0.08718, 0
0.44514, 0.43726, 0.19773, 0.47684, 0.4545, 0.44698, 0.03497, 0.02543, 1
0.47329, 0.45794, 0.23179, 0.4726, 0.47427, 0.46265, 0.11967, 0.14045, 0
0.47663, 0.46041, 0.27152, 0.47351, 0.47588, 0.46665, 0.13037, 0.16776, 0
0.44411, 0.44201, 0.27327, 0.48204, 0.44366, 0.44287, 0.04493, 0.12242, 0
0.44111, 0.43171, 0.28225, 0.48758, 0.44571, 0.43963, 0.04885, 0.0432, 0
0.45274, 0.44265, 0.30835, 0.47715, 0.45803, 0.45392, 0.0073, 0.02134, 0
0.73695, 0.72274, 0.34409, 0.17724, 0.74683, 0.73233, 0.02786, 0.01777, 1
0.45584, 0.44407, 0.33053, 0.47558, 0.45949, 0.45274, 0.03723, 0.04113, 0
0.15595, 0.15288, 0.30412, 0.59612, 0.1588, 0.16145, 0.01436, 0.00762, 0
0.4581, 0.43702, 0.18448, 0.474, 0.47378, 0.48465, 0.02262, 0.0, 1
0.4524, 0.44618, 0.1828, 0.4724, 0.46223, 0.45654, 0.06386, 0.05103, 1
0.45325, 0.44513, 0.15518, 0.4763, 0.45804, 0.45716, 0.03228, 0.04043, 0
0.45486, 0.44326, 0.12551, 0.48237, 0.45401, 0.44419, 0.07019, 0.0511, 0
0.43425, 0.42758, 0.15682, 0.48885, 0.43627, 0.43475, 0.06572, 0.05908, 0
0.45306, 0.4482, 0.18061, 0.47627, 0.45725, 0.45599, 0.0677, 0.08566, 0
0.45356, 0.44428, 0.18009, 0.4717, 0.46049, 0.45987, 0.02695, 0.04659, 0
0.45803, 0.43349, 0.22776, 0.47248, 0.48291, 0.48061, 0.05983, 0.09518, 1
0.4634, 0.44678, 0.29585, 0.47887, 0.46105, 0.45011, 0.12599, 0.1035, 0
0.41136, 0.4145, 0.36839, 0.48341, 0.42281, 0.42705, 0.2033, 0.25523, 1
0.44542, 0.44328, 0.54012, 0.48299, 0.42823, 0.41683, 0.05353, 0.08111, 0
0.44852, 0.44139, 0.35368, 0.48246, 0.45077, 0.44794, 0.00887, 0.03618, 0
0.46454, 0.44817, 0.25486, 0.47271, 0.48061, 0.47436, 0.03485, 0.02746, 1
0.38653, 0.39306, 0.24146, 0.47813, 0.41526, 0.43105, 0.34601, 0.49549, 1
0.45225, 0.438, 0.20598, 0.4771, 0.45869, 0.4402, 0.09181, 0.04522, 1
0.45499, 0.4452, 0.2585, 0.46647, 0.46046, 0.45677, 0.02009, 0.02438, 1
0.44612, 0.43848, 0.40924, 0.48063, 0.45134, 0.45036, 0.02313, 0.02555, 0
0.7438, 0.72471, 0.37769, 0.40237, 0.75957, 0.74595, 0.03275, 0.01766, 0
0.45959, 0.44807, 0.34889, 0.46849, 0.46719, 0.4582, 0.0354, 0.0097, 1
0.45972, 0.44868, 0.29663, 0.48032, 0.45906, 0.45024, 0.06644, 0.07056, 1
0.15192, 0.14172, 0.22913, 0.55845, 0.14763, 0.14096, 0.14367, 0.17203, 0
0.45179, 0.44541, 0.20739, 0.48297, 0.44858, 0.43589, 0.04081, 0.01926, 0
0.41524, 0.41648, 0.17767, 0.48387, 0.42492, 0.43091, 0.1808, 0.1728, 1
0.44677, 0.43569, 0.23292, 0.4789, 0.45214, 0.44908, 0.03397, 0.02439, 0
0.45298, 0.44034, 0.26371, 0.47889, 0.45581, 0.44883, 0.05671, 0.02375, 0
0.44905, 0.44097, 0.30013, 0.48058, 0.45393, 0.44844, 0.0124, 0.03249, 0
0.45051, 0.4414, 0.30869, 0.47615, 0.4564, 0.45254, 0.00889, 0.05094, 1
0.44751, 0.44076, 0.33783, 0.48314, 0.45159, 0.44742, 0.02128, 0.02148, 0
0.4496, 0.44222, 0.3018, 0.48229, 0.45011, 0.44721, 0.00531, 0.03702, 1
0.45847, 0.44925, 0.25816, 0.46963, 0.46906, 0.46516, 0.05771, 0.06612, 1
0.44002, 0.43101, 0.32377, 0.48792, 0.4428, 0.43817, 0.05499, 0.06737, 0
0.4486, 0.44076, 0.33196, 0.47937, 0.45324, 0.44818, 0.01432, 0.01036, 1
0.40892, 0.41479, 0.37142, 0.47896, 0.42902, 0.44255, 0.28843, 0.3232, 0
0.49745, 0.46227, 0.39191, 0.47245, 0.50275, 0.48503, 0.26627, 0.19434, 0
0.43539, 0.4391, 0.40573, 0.48049, 0.44123, 0.4225, 0.10828, 0.02218, 1
0.44195, 0.42621, 0.29559, 0.47721, 0.44968, 0.44154, 0.10779, 0.0472, 0
0.45833, 0.45245, 0.2465, 0.47159, 0.47256, 0.46755, 0.12097, 0.14631, 1
0.45626, 0.44244, 0.22363, 0.47221, 0.46904, 0.46831, 0.00697, 0.03137, 1
0.48032, 0.46978, 0.18498, 0.47449, 0.48047, 0.46415, 0.14695, 0.25275, 0
0.42694, 0.40918, 0.15725, 0.48479, 0.42374, 0.41333, 0.23769, 0.2632, 0
0.42959, 0.43431, 0.1396, 0.47778, 0.44517, 0.44923, 0.24097, 0.32917, 1
0.46654, 0.45554, 0.24902, 0.46893, 0.48109, 0.47698, 0.08718, 0.11409, 0
0.43324, 0.42828, 0.37328, 0.48963, 0.43902, 0.4322, 0.06821, 0.10359, 0
0.45457, 0.44394, 0.35139, 0.47444, 0.46909, 0.44998, 0.01817, 0.05031, 1
0.43519, 0.42829, 0.35421, 0.48384, 0.44123, 0.43794, 0.0663, 0.06243, 0
0.46146, 0.45029, 0.29958, 0.46917, 0.4714, 0.4695, 0.04963, 0.10545, 1
0.42762, 0.4159, 0.24994, 0.48687, 0.41799, 0.39828, 0.21711, 0.21567, 0
0.45212, 0.43253, 0.23735, 0.47691, 0.45549, 0.45676, 0.11546, 0.08773, 1
0.44744, 0.43718, 0.2482, 0.48392, 0.44759, 0.44386, 0.04485, 0.03529, 0
0.45026, 0.44245, 0.2669, 0.48072, 0.45314, 0.44934, 0.0122, 0.01572, 1
0.44175, 0.43424, 0.26551, 0.48603, 0.44627, 0.44347, 0.03572, 0.02758, 0
0.46125, 0.44898, 0.27813, 0.46772, 0.46642, 0.46161, 0.04406, 0.01404, 0
0.45637, 0.44709, 0.27394, 0.47246, 0.46277, 0.45369, 0.02874, 0.03839, 1
0.44683, 0.43823, 0.27329, 0.48569, 0.45112, 0.44449, 0.01774, 0.04547, 1
0.43695, 0.42812, 0.26956, 0.49042, 0.43981, 0.43364, 0.06903, 0.09064, 0
0.45687, 0.44329, 0.22626, 0.47592, 0.45993, 0.44857, 0.07127, 0.04616, 0
0.45081, 0.44056, 0.40709, 0.48352, 0.44957, 0.44245, 0.05031, 0.03401, 0
0.44823, 0.44243, 0.46264, 0.48156, 0.45135, 0.44898, 0.03515, 0.04049, 1
0.44658, 0.4389, 0.52947, 0.47845, 0.45189, 0.44798, 0.022, 0.01668, 0
0.44559, 0.43932, 0.52644, 0.47531, 0.45352, 0.45099, 0.05445, 0.0515, 1
0.44789, 0.4472, 0.28874, 0.47665, 0.45748, 0.4564, 0.13335, 0.11511, 1
0.46539, 0.45178, 0.27102, 0.47078, 0.4728, 0.47114, 0.05187, 0.01108, 1
0.45681, 0.44222, 0.2977, 0.47749, 0.46299, 0.4486, 0.08174, 0.09047, 0
0.46337, 0.45071, 0.38974, 0.47427, 0.4699, 0.4705, 0.04627, 0.11003, 0
0.44986, 0.43864, 0.25473, 0.47428, 0.45867, 0.45216, 0.01417, 0.03774, 0
0.45778, 0.44585, 0.23703, 0.4692, 0.46416, 0.45705, 0.03099, 0.05434, 1
0.47017, 0.45452, 0.25143, 0.47455, 0.46882, 0.46306, 0.10797, 0.0824, 1
0.45342, 0.43675, 0.25523, 0.48288, 0.44745, 0.43769, 0.16208, 0.17706, 1
0.44778, 0.44329, 0.33345, 0.48211, 0.44514, 0.44475, 0.02034, 0.0192, 0
0.44992, 0.44308, 0.5039, 0.48239, 0.4489, 0.44463, 0.0093, 0.02727, 0
0.44047, 0.43131, 0.57213, 0.48895, 0.4427, 0.43572, 0.05816, 0.05938, 0
0.46009, 0.44645, 0.42684, 0.47637, 0.46154, 0.4519, 0.07656, 0.07874, 0
0.66483, 0.64711, 0.35631, 0.38469, 0.67161, 0.65193, 0.06744, 0.05398, 0
0.45535, 0.44139, 0.37957, 0.47327, 0.46267, 0.45756, 0.04004, 0.00968, 1
0.45064, 0.44077, 0.33808, 0.4825, 0.45337, 0.44847, 0.02095, 0.01385, 0
0.46143, 0.46496, 0.29986, 0.47191, 0.47629, 0.47565, 0.24785, 0.25321, 1
0.44532, 0.43827, 0.11758, 0.47672, 0.45332, 0.44645, 0.03434, 0.03695, 1
0.44635, 0.44202, 0.11196, 0.48093, 0.4519, 0.44671, 0.05581, 0.06837, 0
0.45482, 0.44471, 0.16002, 0.48047, 0.44934, 0.44923, 0.03709, 0.05816, 1
0.45194, 0.44492, 0.18225, 0.47642, 0.45216, 0.44973, 0.02273, 0.0255, 0
0.44764, 0.4389, 0.18801, 0.48204, 0.44982, 0.44898, 0.01114, 0.02761, 1
0.4511, 0.44056, 0.20913, 0.48033, 0.4534, 0.44848, 0.02616, 0.01989, 1
0.44796, 0.43808, 0.36102, 0.48064, 0.45282, 0.44585, 0.0216, 0.02684, 1
0.45562, 0.44679, 0.42925, 0.47351, 0.46628, 0.45766, 0.04263, 0.03656, 0
0.45196, 0.44243, 0.4154, 0.47129, 0.45758, 0.453, 0.00693, 0.01345, 0
0.45428, 0.45183, 0.24442, 0.4817, 0.44066, 0.43797, 0.07458, 0.13621, 1
0.44506, 0.43515, 0.22445, 0.4855, 0.44358, 0.43737, 0.0613, 0.06352, 1
0.46058, 0.45529, 0.20359, 0.47268, 0.48724, 0.47231, 0.18376, 0.13426, 0
0.31509, 0.31935, 0.22863, 0.49098, 0.3146, 0.30281, 0.5911, 0.71071, 0
0.47374, 0.45192, 0.22742, 0.47522, 0.48517, 0.49274, 0.0542, 0.04863, 0
0.44652, 0.43109, 0.22432, 0.47684, 0.45819, 0.47688, 0.0531, 0.03911, 1
0.4518, 0.44055, 0.20107, 0.48132, 0.45755, 0.44832, 0.03355, 0.03892, 1
0.43773, 0.43341, 0.18332, 0.48358, 0.44489, 0.44259, 0.07203, 0.06382, 1
0.46571, 0.45305, 0.09993, 0.47701, 0.46452, 0.45345, 0.09108, 0.11939, 0
0.44863, 0.44606, 0.19889, 0.47599, 0.45441, 0.45679, 0.10378, 0.04815, 1
0.45985, 0.45531, 0.26568, 0.47238, 0.48534, 0.485, 0.19142, 0.15841, 0
0.45594, 0.4461, 0.30446, 0.46889, 0.46383, 0.45867, 0.02684, 0.02775, 1
0.46996, 0.45466, 0.29284, 0.47697, 0.46777, 0.45438, 0.13005, 0.14518, 0
0.44354, 0.43759, 0.25423, 0.48314, 0.44691, 0.44524, 0.0317, 0.01354, 1
0.45498, 0.4433, 0.25297, 0.474, 0.45835, 0.45473, 0.0301, 0.05279, 0
0.45497, 0.44288, 0.1592, 0.47369, 0.45955, 0.45345, 0.03633, 0.00903, 0
0.43547, 0.42914, 0.13837, 0.48944, 0.43718, 0.4309, 0.05879, 0.04298, 1
0.4549, 0.44753, 0.16999, 0.47473, 0.46025, 0.45947, 0.04679, 0.04753, 0
0.43962, 0.43272, 0.16601, 0.47746, 0.44876, 0.44806, 0.06694, 0.09214, 0
0.4418, 0.43569, 0.15957, 0.48493, 0.44129, 0.43576, 0.03004, 0.03365, 1
0.43105, 0.42875, 0.21469, 0.48271, 0.43882, 0.4404, 0.11101, 0.11721, 0
0.45378, 0.44859, 0.15199, 0.47236, 0.46698, 0.46152, 0.10363, 0.12898, 1
0.47157, 0.45388, 0.13979, 0.46834, 0.47856, 0.46974, 0.09362, 0.18107, 1
0.4663, 0.45323, 0.14717, 0.46999, 0.46983, 0.46419, 0.06894, 0.10393, 0
0.45633, 0.44942, 0.14953, 0.47421, 0.46211, 0.4583, 0.05202, 0.02731, 0
0.12559, 0.12504, 0.37379, 0.70288, 0.12404, 0.12529, 0.01539, 0.03096, 1
0.45314, 0.44398, 0.3974, 0.48171, 0.45543, 0.44724, 0.02396, 0.03088, 0
0.47213, 0.46209, 0.46672, 0.46513, 0.47835, 0.47519, 0.10446, 0.06853, 0
0.45274, 0.44312, 0.46238, 0.47364, 0.4613, 0.45768, 0.01872, 0.06472, 1
0.44022, 0.4343, 0.44635, 0.47981, 0.44747, 0.44593, 0.06034, 0.09928, 1
0.45786, 0.44054, 0.39916, 0.4755, 0.46162, 0.45285, 0.09546, 0.08403, 0
0.44005, 0.43322, 0.33182, 0.48306, 0.4448, 0.44085, 0.04168, 0.04424, 0
0.45372, 0.44269, 0.28281, 0.47358, 0.45924, 0.45559, 0.01157, 0.02261, 1
0.45881, 0.44485, 0.10761, 0.47095, 0.46841, 0.46369, 0.02656, 0.03385, 1
0.45689, 0.44269, 0.10795, 0.47441, 0.46253, 0.45167, 0.06343, 0.07031, 1
0.44066, 0.4296, 0.12444, 0.48589, 0.44064, 0.43841, 0.08009, 0.09722, 1
0.44741, 0.43754, 0.15954, 0.48419, 0.44579, 0.44089, 0.05484, 0.02094, 0
0.47363, 0.45603, 0.136, 0.47033, 0.48061, 0.47137, 0.09781, 0.16591, 1
0.44161, 0.43882, 0.12925, 0.48177, 0.44727, 0.44751, 0.07799, 0.08841, 1
0.45668, 0.4457, 0.13643, 0.47233, 0.46129, 0.45492, 0.0294, 0.06666, 0
0.44262, 0.4341, 0.13405, 0.48013, 0.44841, 0.44165, 0.03424, 0.06709, 0
0.44649, 0.43495, 0.12871, 0.47552, 0.45498, 0.45206, 0.03139, 0.03602, 0
0.46128, 0.45343, 0.10481, 0.4796, 0.4607, 0.45388, 0.05977, 0.06163, 0
0.44463, 0.44097, 0.36289, 0.47599, 0.45575, 0.45463, 0.10157, 0.04546, 0
0.51227, 0.48068, 0.38677, 0.4729, 0.50371, 0.48051, 0.36586, 0.3501, 0
0.43264, 0.43634, 0.34565, 0.48393, 0.41033, 0.40258, 0.04988, 0.29395, 0
0.41499, 0.42059, 0.35582, 0.47632, 0.44225, 0.44715, 0.29582, 0.3196, 0
0.4742, 0.46828, 0.38003, 0.46949, 0.50297, 0.50622, 0.26151, 0.30831, 1
0.45856, 0.44375, 0.47697, 0.47374, 0.47366, 0.46059, 0.02473, 0.06038, 0
0.45882, 0.44823, 0.55924, 0.47694, 0.46278, 0.45463, 0.04115, 0.02796, 0
0.4543, 0.44396, 0.56657, 0.471, 0.46122, 0.45774, 0.01442, 0.05206, 1
0.44591, 0.43905, 0.28725, 0.48316, 0.44759, 0.44107, 0.01088, 0.03755, 0
0.45716, 0.44653, 0.20209, 0.47198, 0.46637, 0.45852, 0.03038, 0.07407, 0
0.45126, 0.44524, 0.14844, 0.47406, 0.45808, 0.45244, 0.05205, 0.04774, 1
0.44647, 0.43627, 0.14451, 0.48249, 0.45146, 0.44687, 0.03078, 0.0355, 1
0.45783, 0.44573, 0.28726, 0.47519, 0.46205, 0.45024, 0.05687, 0.04769, 0
0.45438, 0.44876, 0.30072, 0.4757, 0.46118, 0.45614, 0.06396, 0.04611, 1
0.43988, 0.43469, 0.30265, 0.47992, 0.44802, 0.44355, 0.06266, 0.0323, 0
0.45309, 0.44638, 0.30769, 0.47146, 0.46267, 0.46008, 0.06985, 0.07489, 1
0.45303, 0.4401, 0.31729, 0.47571, 0.45815, 0.45089, 0.04915, 0.02809, 0
0.39949, 0.39626, 0.41246, 0.49101, 0.39969, 0.39147, 0.21919, 0.31893, 1
0.4383, 0.41831, 0.37644, 0.48445, 0.4263, 0.4148, 0.26893, 0.34333, 1
0.44421, 0.44226, 0.35881, 0.47363, 0.4574, 0.45999, 0.14892, 0.13044, 0
0.45691, 0.44379, 0.56215, 0.47314, 0.46891, 0.45734, 0.02835, 0.00802, 1
0.44915, 0.44227, 0.48367, 0.47638, 0.45569, 0.45339, 0.04202, 0.03469, 1
0.44594, 0.43576, 0.36651, 0.48041, 0.45155, 0.44498, 0.03083, 0.037, 0
0.4582, 0.44575, 0.15782, 0.47215, 0.46346, 0.45788, 0.03503, 0.06631, 0
0.49451, 0.4777, 0.31141, 0.46249, 0.49789, 0.49191, 0.1232, 0.14341, 0
0.44438, 0.43638, 0.32152, 0.48136, 0.45057, 0.44481, 0.0243, 0.08761, 0
0.46055, 0.44861, 0.23645, 0.47826, 0.46151, 0.45222, 0.06545, 0.05506, 0
0.45114, 0.44184, 0.33704, 0.47168, 0.45672, 0.45853, 0.03101, 0.05243, 1
0.44771, 0.43576, 0.19409, 0.48455, 0.44334, 0.44064, 0.08573, 0.06759, 0
0.44788, 0.43706, 0.17884, 0.47688, 0.45287, 0.44919, 0.02816, 0.05289, 0
0.46588, 0.4488, 0.17595, 0.46991, 0.47929, 0.47939, 0.03787, 0.03603, 0
0.45429, 0.44009, 0.29256, 0.47467, 0.46771, 0.44865, 0.03871, 0.02646, 1
